,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
0,62374.60546875,10928.1142578125,3156.8955078125,44251.6796875,17514.091796875,2788.1982932466854,2790.394785525853,2074.234937476681,4405.962822159176,1483.8661861265825,517.1193509887788,3454.3154213512435,14661.2734375
1,58295.4609375,10587.240234375,3134.93359375,43266.90234375,17262.44140625,2749.1930517195415,2747.8699658345395,2046.0844075904647,4341.3023436458525,1464.3270308648277,510.3404439298506,3403.3241626649256,14485.5166015625
2,55497.82421875,10349.2744140625,3133.12060546875,41820.828125,17134.189453125,2729.3097877610467,2726.207827955749,2031.7306363437533,4308.354324620949,1454.361441502587,506.88284496160594,3377.3425899793074,14385.3798828125
3,54093.8984375,10178.3173828125,3166.44921875,40457.75,17024.30859375,2712.2721861989567,2707.654282443716,2019.4290828411467,4280.129004016332,1445.8191974047386,503.9190039000696,3355.0858369450416,14353.388671875
4,53769.640625,9968.033203125,3247.77734375,39484.296875,16914.3359375,2695.2180487753053,2689.0905330119126,2007.1136513766185,4251.883052107571,1437.26593561369,500.95126797615575,3332.813448638743,14343.97265625
5,54113.59765625,9986.537109375,3408.12158203125,39437.08984375,17220.580078125,2742.703508957128,2740.798685810282,2041.3998769922675,4330.547705890589,1461.0748402043628,509.21209464800336,3394.843365622368,14575.48828125
6,54005.0390625,10233.4384765625,3594.521728515625,40901.734375,18219.203125,2897.4289861093603,2909.685073140843,2153.017464026593,4587.2149331878645,1538.512785921981,536.0765402165869,3597.2673423967717,15110.1845703125
7,52379.6171875,10695.6806640625,3725.38134765625,43552.01171875,19119.0234375,3036.702247690222,3062.1928944246306,2253.3667485174283,4818.671994856741,1608.0466130676123,560.1944043640444,3779.84853457932,15694.986328125
8,54487.4375,11196.2880859375,3787.759033203125,47819.06640625,19692.47265625,3125.39481686908,3159.535306089966,2317.2164969415726,4966.261617833822,1652.2499324786395,575.524302856208,3896.2901831807126,16347.88671875
9,59439.48046875,11513.419921875,3816.68505859375,52023.80078125,19904.431640625,3158.165314397037,3195.5430872033676,2340.7977044728077,5020.829439336045,1668.5679233190046,581.1830671308082,3939.3451047659287,17098.7734375
10,64758.0078125,11852.955078125,3801.31884765625,54683.6796875,20023.2890625,3176.538804642789,3215.7411007983783,2354.016667165862,5051.432279471056,1677.7136493037322,584.3545402398595,3963.4920208783215,17603.658203125
11,68515.1875,11824.9765625,3766.603759765625,56022.14453125,19926.818359375,3161.6261012773516,3199.3470207396767,2343.2877250667216,5026.593270057486,1670.2907708954665,581.780505620388,3943.8929657179106,17795.541015625
12,70565.640625,11608.2216796875,3751.781494140625,56603.3671875,19902.50390625,3157.8673005622836,3195.215535714733,2340.5832820647274,5020.333116499687,1668.419562257152,581.1316192892666,3938.9534898621496,17866.43359375
13,69399.921875,11405.2724609375,3748.0537109375,56364.28125,19868.37109375,3152.590526808529,3189.4160502343125,2336.786544082317,5011.545246343939,1665.7925077849911,580.220620882728,3932.0195976131868,17979.05078125
14,66454.2890625,11375.48828125,3787.30615234375,55933.41015625,19921.27734375,3160.7695163092285,3198.4054806015206,2342.6714215965367,5025.166635576192,1669.8643539233476,581.6326355730408,3942.7673001701355,18225.54296875
15,64403.12109375,11490.4658203125,3973.79345703125,56631.953125,20243.65234375,3210.598304637372,3253.2004589665685,2378.5166686346925,5108.177024555062,1694.6611809888986,590.2312891442378,4008.267416823166,18577.583984375
16,73554.3828125,12129.4052734375,4150.40087890625,58846.3515625,21036.9375,3333.155059588772,3388.1743872461875,2466.6297827037088,5312.5213630709895,1755.5796118357462,611.3537378259712,4169.523557728623,18548.724609375
17,74226.390625,12488.810546875,4055.466552734375,61214.4375,20803.263671875,3297.0627158395473,3348.3961516181676,2440.6881458402086,5252.317772526636,1737.649611060801,605.1370807579779,4122.012194231661,18051.755859375
18,70606.6484375,12411.625,3893.753662109375,62118.65625,20476.060546875,3246.512289035553,3292.7238555193485,2404.344584045697,5168.032607688603,1712.5229381113547,596.4248284758221,4055.499443998623,17434.263671875
19,73612.234375,12121.7880859375,3726.258056640625,60964.08203125,20063.193359375,3182.706938631479,3222.523250044356,2358.4540087024634,5061.707214800984,1680.7834189875202,585.4190334954084,3971.5994947127883,16987.337890625
20,72398.4921875,11728.1220703125,3559.00244140625,57611.62109375,19574.23046875,3107.1108528669247,3139.4546768212845,2304.05723216746,4935.824331279916,1643.1421409915565,572.3658077239163,3872.275426898941,16639.02734375
21,68752.2890625,11817.990234375,3398.5341796875,53487.21875,18944.31640625,3009.6713153265373,3032.5592278764425,2233.8988702058414,4773.71996511239,1594.5630154902935,555.5179241698346,3744.3860880686593,16187.00390625
22,66357.0,11792.375,3273.826171875,49049.71875,18333.41796875,2915.1143054804206,2929.02629261165,2165.7662320631007,4616.584642615317,1547.3510100923681,539.1423143559108,3620.433171531231,15685.3291015625
23,64945.85546875,11288.8466796875,3189.79296875,45196.1796875,17847.125,2839.800150451353,2846.7123158719287,2111.4618170685944,4491.556722399161,1509.6946688229007,526.079724791098,3521.819600594965,15279.857421875
24,70404.546875,10575.5234375,3321.737548828125,41854.22265625,18520.70703125,2944.1099589444325,2960.752682234846,2186.6643158846864,4664.750954828314,1561.8360310008238,544.1666839326173,3658.426404424281,14830.6689453125
25,66011.09375,10173.3359375,3292.422607421875,40521.55859375,18252.46484375,2902.579540498122,2915.317118731363,2156.730519487344,4595.767710879571,1541.0870376759874,536.9694952682895,3604.013421209327,14676.603515625
