timestep;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2030-01-09 07:00:00;533.1835495911935;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 08:00:00;533.7830437972001;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 09:00:00;470.8720199654302;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 10:00:00;471.1356261019417;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 11:00:00;470.5417454162805;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 12:00:00;470.4303953906877;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 13:00:00;470.4462413784051;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 14:00:00;470.5540451968128;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 15:00:00;470.7131280884564;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 16:00:00;470.7598111130089;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 17:00:00;470.8756746949371;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 18:00:00;471.2372689915158;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 19:00:00;471.2136127098946;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 20:00:00;471.8518813846247;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 21:00:00;471.5228820445782;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-09 22:00:00;527.2489396792251;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
