Unnamed: 1,wind_offshore,wind_onshore,PV,demand
14,0.7714907775319608,0.2027427293425229,0.1612053783943831,102526.4881666165
15,0.79596905873043,0.216747032439503,0.09306555373893108,102083.0787678957
16,0.8169039061965315,0.2405414225698774,0.0155165418258544,104691.716936289
17,0.8418229945694853,0.2688347755603369,0.0,110585.4149427893
18,0.8672035663870591,0.2890142777469753,0.0,113506.4125229994
19,0.8840376786615389,0.2986119924741606,0.0,113090.0055136084
20,0.907506978220374,0.310966568055128,0.0,110140.4425249656
21,0.9304014325649322,0.3271528217077227,0.0,108215.0762025381
22,0.9410768484774665,0.3453946060129947,0.0,107094.4963776795
23,0.9453962694491611,0.3754101534616633,0.0,104565.0612258134
24,0.9388194794903515,0.3941131427225266,0.0,101823.1568382023
1,0.9330040767551966,0.4217422881203651,0.0,97628.70618299354
2,0.9093167081325092,0.4534503019593563,0.0,96033.55457491739
3,0.8878397856805759,0.4891726781599494,0.0,94501.23421985643
4,0.9024057161987986,0.5256736586057181,0.0,92761.84679650789
5,0.9028986466107494,0.5457163656419051,0.0,89984.17581045843
6,0.907692992805791,0.5695602439249245,0.0,90090.23333115317
7,0.9035800019837554,0.5968672104401063,0.0,92938.49888980539
8,0.8904996977550012,0.6082355608180687,0.0,96636.82828992905
9,0.8805945969582769,0.6050033213272591,0.01938048666417121,98659.71225288289
10,0.8751184228532379,0.591417848315607,0.07502554445107473,98896.22857125971
11,0.8375737659478495,0.5067421107489085,0.1300912674178706,99329.61401584413
12,0.7896633648599736,0.4602446958218787,0.1708586438958308,97792.94665303096
13,0.730176535046683,0.4333343493552365,0.182658624183182,95481.85940311455
14,0.6796207386059359,0.4065676257868391,0.1526441865830415,93349.81223150388
15,0.6712932599925536,0.384088909583864,0.09229376979590295,92529.26707278873
16,0.648716516077219,0.3805968035385592,0.02326747415097961,93879.20837467135
17,0.608525006455601,0.3766665626542153,0.0,98035.7362114829
18,0.546020220867906,0.3705449861539591,0.0,100631.4154095266
19,0.4319948252159445,0.3524307769824028,0.0,100784.6345541625
20,0.3060933379556631,0.3179911263210778,0.0,98063.65355830979
21,0.1955391088253902,0.270650604543552,0.0,96289.86038628066
22,0.1261930227205961,0.2111576611607382,0.0,95761.75866800919
23,0.05848305808092012,0.1308855449550316,0.0,93446.38461687275
24,0.03560682269511685,0.09929997741299997,0.0,90788.45321544657
1,0.03030060176370446,0.08403951743201216,0.0,95022.79259518205
2,0.03293537066254247,0.07707688358749658,0.0,94548.39145404659
3,0.06927831886552685,0.07522389061596312,0.0,94744.40265356688
4,0.13517255927859,0.0775518897873445,0.0,96336.47648678445
5,0.2316804643400019,0.08885075113121794,0.0,99876.74713745539
6,0.3484838780497936,0.1149795090360149,0.0,106466.554755494
7,0.4746732726721173,0.1592472430537568,0.0,112157.4041644622
8,0.5786232464410087,0.2097075140481277,0.0,115713.845176675
9,0.6696838523242518,0.270576064930619,0.02230337224598784,117880.3246294259
10,0.7601657492273107,0.3259890765159207,0.08803221710995376,118428.7430035975
11,0.8236016251503223,0.3418111641149841,0.1527897314168696,118781.2618455515
12,0.8604008218661288,0.3268694451623496,0.2015486665250103,117953.3146632436
13,0.88607688116792,0.3085048421651763,0.2196728002142777,116494.8729839819
14,0.8870620663118307,0.3015512574287229,0.190535288301275,114367.4944013753
15,0.8707327255532448,0.3180319929537342,0.1190075660956377,113087.8096460162
16,0.8509714286968307,0.3637804197564672,0.03415531637057319,114381.479888378
17,0.8771244191114376,0.4102703992387999,0.0,118820.0283542956
18,0.879393284440954,0.4399014218146697,0.0,121047.1144191761
19,0.8878548372755061,0.4579217975829374,0.0,120199.7895062935
20,0.8838863618667181,0.4803433871768219,0.0,116706.1435814233
21,0.8687191718470864,0.4987665582650469,0.0,113287.6050443673
22,0.8767350667326683,0.51246350533105,0.0,110688.4028390761
23,0.860475139518546,0.5321743848174371,0.0,107028.7076169564
24,0.8465790248979768,0.5196688254063804,0.0,103852.523886948
1,0.8534278599663919,0.4985490615241967,0.0,100173.389418191
2,0.836470944689526,0.4758225710061159,0.0,99448.31373895779
3,0.7733496481806974,0.4550941453110803,0.0,99790.03969842021
4,0.7049849309271967,0.4371231514406789,0.0,101306.8846508038
5,0.6484716726539119,0.4281426259921797,0.0,104695.6458497355
6,0.6119498916310105,0.4167779459075592,0.0,111146.6121483413
7,0.6241317777781055,0.4057908737305143,0.0,116619.6214347618
8,0.6291993470613032,0.3927245504180321,0.0,119779.78868676
9,0.6242944796856904,0.3810248217933371,0.0302658928176667,121285.6646172949
10,0.583174784805639,0.3753535923988244,0.1081505185606244,120488.4427602325
11,0.54980526729212,0.3515452218122657,0.1853339830789495,119180.8513115414
12,0.5017628979923354,0.3265571863035548,0.2291336267339729,117207.2928439054
13,0.5206876856614313,0.3086609602009783,0.2289399187570536,114785.8498565988
14,0.528713359861097,0.2814205724348785,0.1892300797771666,112087.8294689539
15,0.5178002865774134,0.2660760670224883,0.1158804371435667,110660.4662220582
16,0.4908843958937711,0.2599830480162122,0.03540269001635747,112291.5556529496
17,0.446719349175614,0.2580143640778459,0.0,116972.3901898228
18,0.3953329283386452,0.2493542472553653,0.0,118596.0838210938
19,0.350744960136579,0.2417133900241842,0.0,117235.5275952237
20,0.3034817187916767,0.2319209478470929,0.0,113494.8669018978
21,0.2601131388858569,0.2101617690590056,0.0,110044.3422000752
22,0.2263700298576833,0.1867715292844931,0.0,107608.9059074879
23,0.2359378408436929,0.1774726399662772,0.0,104037.2934197731
24,0.2079839311071535,0.1522910629210863,0.0,100825.3639260557
1,0.1716559988066761,0.1428528189810082,0.0,98216.48043531609
2,0.1538859877910909,0.1349841331172733,0.0,97416.71510839148
3,0.1595802844239264,0.123222933077282,0.0,97691.33984061249
4,0.1720763521264317,0.1230947861594305,0.0,99140.37239032106
5,0.1878798421322994,0.1291599574551082,0.0,103204.8193287245
6,0.1995159374458251,0.1405122306179109,0.0,109778.7214192399
7,0.2361139524645844,0.149051899212979,0.0,115099.0363662605
8,0.2928615547019656,0.1541343278270467,0.0,117945.9187379776
9,0.3214833964460547,0.1696429308229388,0.02782015106333006,119023.0925872159
10,0.3542569668407574,0.1723417638056114,0.1036120290670158,118071.3543822216
11,0.3625132570806243,0.1314412240985731,0.178816553885911,116724.1982664618
12,0.4583668627965651,0.1108971632372835,0.2283384318553317,115194.6508141812
13,0.5382675359184215,0.09376257817815785,0.2364803930463384,112918.4383940501
14,0.5757670988649682,0.1024365068559674,0.1973795017696096,110398.91214568
15,0.5855880776776686,0.1502834659318172,0.1232795756377761,109011.6961985726
16,0.6298989777585865,0.2362862181633221,0.03776532506981715,110447.9872507059
17,0.6789003583851604,0.3192449850999322,0.0,115571.4403464144
18,0.7166018909914664,0.3878232718389751,0.0,117719.410064893
19,0.7280330818073212,0.4298248358636067,0.0,116523.0214004306
20,0.7318499492387327,0.4701658746069657,0.0,112732.6737935722
21,0.7505147877498843,0.4855703397333028,0.0,109241.9637971891
22,0.774920360812161,0.487260523627307,0.0,107011.2661945087
23,0.8013988658041072,0.4271897239345406,0.0,103532.2478696358
24,0.834735210781167,0.4266071530155787,0.0,100591.8731390664
1,0.8706091663507615,0.4481023176991547,0.0,97298.0754202122
2,0.898329205135065,0.4733678583925029,0.0,96559.37393732363
3,0.9166157568940833,0.5022599590703982,0.0,96942.28874267788
4,0.9110808590136783,0.5266524860531805,0.0,98612.21728555138
5,0.9149117197141831,0.5357227461690489,0.0,102651.6304354203
6,0.9271785845316083,0.5594873415830526,0.0,109346.985465334
7,0.9317995067446648,0.591477268293995,0.0,114458.0011925089
8,0.930506950448544,0.6226045010965624,0.0,117488.5423972845
9,0.9311849792105628,0.6412181321079204,0.03550986580653809,118559.0823713975
10,0.9336784738768504,0.6540724852506121,0.1226309617351427,117776.2811583714
11,0.9380873620826942,0.602165492244487,0.2071298634464948,116692.3922806774
12,0.9430254342858735,0.592781600065614,0.2588508449474122,114617.1708488371
13,0.9440789250808734,0.590437546990216,0.2647659801714937,111735.3829974771
14,0.9422821767950877,0.5887572981226556,0.2210998027364958,108825.5234630403
15,0.9426450099608845,0.5947792578434358,0.1366581671691971,107134.1555260886
16,0.9467360833180617,0.622675874832607,0.03966613073242157,108696.8554628861
17,0.9477860685672111,0.65443270880632,0.0,113599.1998513852
18,0.9482544780698966,0.6746953350706455,0.0,115914.7283028853
19,0.9487379966496237,0.6928165965216824,0.0,114575.733849434
20,0.9469642323964608,0.7160244550799104,0.0,110285.376574948
21,0.9450518406064063,0.7349573539720666,0.0,106579.2558366146
22,0.9457903637352808,0.755502449235483,0.0,104009.9163505919
23,0.9483720602793848,0.7721992974584366,0.0,100478.8179463762
24,0.9488422470400355,0.7771060878813116,0.0,97353.146728014
1,0.9491397163780348,0.7804294507294645,0.0,91192.34982184441
2,0.9494941555185152,0.782803475668333,0.0,90486.27236601395
3,0.9497513716587006,0.7821903596537103,0.0,90673.1992345796
4,0.9498767754163295,0.7897302159305026,0.0,92418.2522085045
5,0.9497991390354644,0.7950839396154987,0.0,96948.13569610374
6,0.9495777291239943,0.8031698820133233,0.0,103735.1962074398
7,0.9493005697139706,0.8069709135564591,0.0,108900.8540468187
8,0.9490293183246128,0.8148718550394747,0.0,111975.8701985303
9,0.9491529635443868,0.8247079523735797,0.03616189634747926,113433.8817872615
10,0.949571989753635,0.8306566124164322,0.1237528676939175,112990.8331560215
11,0.9499720798440351,0.8081624754331304,0.2101774341270511,112088.0584542082
12,0.9499939895026519,0.8036374486794464,0.2617544208604323,109916.5076256381
13,0.9499950002316656,0.8037847897178584,0.2649297857043759,107214.2877603845
14,0.9499748302576312,0.8004333220496902,0.2181629724948903,104184.9612496635
15,0.9499643016238715,0.8104195034553378,0.1335362829925405,102566.3804666404
16,0.9499296231904568,0.8326368750995599,0.03919105975865164,104222.0618961752
17,0.9498905251739596,0.8528749530768217,0.0,108349.7728109894
18,0.9498508601511021,0.8648804989941141,0.0,109891.5024559066
19,0.9497836421277176,0.8726565641165306,0.0,108332.1168293954
20,0.9497092572678694,0.8790963920893812,0.0,103783.6446244026
21,0.9494814138448705,0.8810844421424311,0.0,99582.15047410251
22,0.9493832904457885,0.8828262815492409,0.0,95895.70670212789
23,0.9478617557884522,0.8786603698028026,0.0,91566.03474210623
24,0.9412451969573286,0.8836774290306488,0.0,87866.57592026038
1,0.8978822742635788,0.8875136464136695,0.0,79616.55592322761
2,0.8171472062070577,0.8888600044887937,0.0,78297.97900890552
3,0.7489843408348738,0.8848476902901538,0.0,77449.22447172944
4,0.6881069200094849,0.8807210575219466,0.0,76946.11368910616
5,0.6628949276759901,0.872034991607321,0.0,76751.69691306846
6,0.6679729920703814,0.8647726464140726,0.0,78584.91734069333
7,0.6869697009993758,0.8588316491856642,0.0,82540.92066329364
8,0.7074479499442139,0.8521200126036004,0.0,86661.74405571951
9,0.6993948476741948,0.837605993364199,0.02928835146401219,89284.80276998841
10,0.7050446108042566,0.8111858928039866,0.09155887616701691,89459.13210627963
11,0.6580643017166133,0.6947220860709366,0.1503334827928891,89225.29692340658
12,0.5615461239418087,0.6626407322308725,0.1859680420778474,87250.73008091946
13,0.5256931193039088,0.6106665045281429,0.1885535727109144,84404.04281397373
14,0.4848282072662974,0.5425406571955739,0.1551715735045485,81988.38649370853
15,0.4684555620563431,0.4861711614799734,0.09685735955850362,81280.65692746703
16,0.4617825823665033,0.4670396381599242,0.03304656918815241,83727.6717359054
17,0.451626321721999,0.4634997923505924,0.0,89491.81183670094
18,0.4440986858732542,0.4485699093594361,0.0,92615.5231621531
19,0.4472074212629285,0.4408313671314613,0.0,91605.88622544802
20,0.4504595188734853,0.4280931026163909,0.0,88083.66622025883
21,0.448351098061429,0.4052565948996488,0.0,85529.71473221635
22,0.4410522514866795,0.3840588852621495,0.0,83940.35308289899
23,0.3126088746094749,0.3312240921335955,0.0,81017.91373963607
24,0.2660524210582314,0.3024853102034424,0.0,77959.91130505904
1,0.1832629635786061,0.2763182552428691,0.0,76995.16561770451
2,0.1239143761014621,0.249232524812823,0.0,75885.71159119735
3,0.09334322651599748,0.2280442114193532,0.0,75449.89123241826
4,0.07262390279057636,0.2195457343154283,0.0,74770.20126572516
5,0.05365097485205206,0.1950724813027558,0.0,73222.18446806332
6,0.04114875798551527,0.1729391781287754,0.0,74896.6533674906
7,0.03187661514637634,0.1626874612359454,0.0,78942.67497393634
8,0.02166113987261572,0.1572976792792959,0.0,83058.94337603761
9,0.01820268288115325,0.1482433467740671,0.02103448034599882,85431.45595627149
10,0.02543370841166586,0.1392536187690726,0.06592352956771241,86484.99413106125
11,0.03919400031081394,0.129571028717402,0.1124762056220297,86929.28115271933
12,0.06627826008818292,0.1216358731076122,0.1417250628836285,85564.28875943492
13,0.08685514095357381,0.1091941232000655,0.1340332555411741,83599.7377700728
14,0.08208595335414924,0.09700899267021935,0.09258900678076702,81715.34591522194
15,0.0678702319428478,0.09490050004634633,0.04551238708472859,81354.26342790325
16,0.04780960408105654,0.09769978345423744,0.009884277070274757,82947.89948741425
17,0.02597820821989216,0.1002867446653649,0.0,87005.74581855291
18,0.03339919757686956,0.1042638581015217,0.0,89556.4269446908
19,0.0313325434947955,0.1058864530921801,0.0,89226.04485103357
20,0.03240176004197309,0.1083765119114229,0.0,85890.59123578791
21,0.02636247012318947,0.1088775734886683,0.0,83558.6699881178
22,0.02990212216841438,0.1077736082684132,0.0,82258.33070620015
23,0.03906052571419067,0.08571213048044721,0.0,78850.93815325476
24,0.06510256508667761,0.09223628710291608,0.0,75339.37319842838
1,0.07436808416088742,0.09658248716937423,0.0,77720.79139933569
2,0.08243851454522984,0.1008464006591956,0.0,76702.41852497717
3,0.08263839403605923,0.1011794150759376,0.0,76779.01551728256
4,0.08901735752180143,0.1050934626385368,0.0,78359.46047804288
5,0.088358981963886,0.101083923588675,0.0,82843.01114369623
6,0.08339978582847743,0.09308928300381937,0.0,90915.71007346104
7,0.07440216675701719,0.07682979829241925,0.0,97235.97285835192
8,0.08043185515986964,0.06691697166397656,0.0,100495.3283809686
9,0.0935341152657459,0.05837893388677878,0.008959234692905256,102035.027915932
10,0.1105486473433129,0.05561433938546755,0.04264100367847988,103101.7143154705
11,0.1974236936322032,0.03087626190156965,0.0825437591554145,103712.4112970184
12,0.2240556362162611,0.02843204923097142,0.1203873046254699,103322.9285461798
13,0.2258054764250646,0.02476092227294076,0.1383829995828209,102256.3371938209
14,0.2577111697693484,0.02389464503619507,0.1253101834139859,100450.9964826697
15,0.2908983090441161,0.02928057256555215,0.08345566621007011,99432.81231873369
16,0.28778574174157,0.04116100523689617,0.02941040640006315,100857.1389800802
17,0.2920501860516821,0.05652195986783358,0.0,105154.7507867943
18,0.3469904166055995,0.07371324239851691,0.0,106466.5790560514
19,0.4110314843798261,0.08741982645565144,0.0,104764.3447471423
20,0.4987861529055044,0.1003005690692493,0.0,100259.9766178399
21,0.5847508029692431,0.1048785507199375,0.0,96099.57651467403
22,0.6438079290406821,0.1124943879191977,0.0,92897.83211932663
23,0.7072183392286211,0.1266147460169054,0.0,88325.45511533272
24,0.7432678516088269,0.1539838123921659,0.0,84574.22416567443
1,0.759450706978533,0.1809118457722502,0.0,82943.30418313415
2,0.7767226395469465,0.2017801680517575,0.0,81953.6408214656
3,0.7892307448079868,0.2364517961637941,0.0,82010.61352182679
4,0.7955563295290574,0.2644748978376698,0.0,83371.32375233492
5,0.792241477218368,0.2813706941158893,0.0,87243.07229900025
6,0.7838304528675369,0.3167303201178417,0.0,94692.605726468
7,0.7811472729181891,0.3453569801609206,0.0,100744.0797083619
8,0.7899118989026475,0.3856917128280834,0.0,104085.5893202088
9,0.7982859336892167,0.411649205592121,0.02504416428322517,105617.5747269831
10,0.8039411188219919,0.4057243832508687,0.0841684355236609,106429.1984069582
11,0.8162215816408038,0.3584167487429774,0.1433002062049718,107263.1968891763
12,0.8199339055268161,0.3471931027747677,0.1804108205323547,106983.376208024
13,0.8188510581310077,0.3248481961707987,0.1842358694738296,105634.5345048367
14,0.8208688344742888,0.3300371481811814,0.1567657124264496,103620.976165537
15,0.8073619184713366,0.3321709560407398,0.0996195487333889,102522.7768879728
16,0.8030384180507478,0.3747366993530622,0.03424068407215476,103980.4087957889
17,0.8087805773068854,0.4595491537543959,0.0,107999.5884695186
18,0.8168162360294393,0.5216442161963805,0.0,108737.3760343478
19,0.82188328945958,0.5494860543787972,0.0,106617.6384315846
20,0.8199436443733065,0.5570490147305202,0.0,101631.1271273028
21,0.8058087050618549,0.5246312898711583,0.0,97191.02183614662
22,0.7793915321695384,0.4935494638338778,0.0,93817.77513089997
23,0.7499100052589375,0.4176356299519297,0.0,89533.83065486763
24,0.6995752174610289,0.3967034777196499,0.0,85615.95506019997
1,0.6853719106844784,0.3776374993181681,0.0,81875.70793276734
2,0.6662402178533625,0.3676067454336689,0.0,80670.72359607655
3,0.6690284207457908,0.3489684675064222,0.0,80593.13581042908
4,0.7125384579427227,0.32972326065901,0.0,81850.21486602188
5,0.7429474080233782,0.31517213679203,0.0,85641.71810444912
6,0.74808651908014,0.3074086909498047,0.0,92950.24480673502
7,0.7607309879979213,0.312938394859605,0.0,98820.66718106474
8,0.7831595472950647,0.3373869973021868,0.0,101841.8139213367
9,0.7972601215483852,0.356531734518386,0.02598804678263135,103104.2708074442
10,0.8261880894907212,0.3822998645334663,0.08351313339208177,103535.9654949047
11,0.8482858004888486,0.3149023281756152,0.1309040581284787,103681.6920441006
12,0.869697027017345,0.3479988539685622,0.1617177119898298,102843.8268693535
13,0.882304800894983,0.3905716232780189,0.1751365591905634,101086.0435909621
14,0.8782580227678967,0.4074969098996361,0.1500265170597203,98692.0467977454
15,0.8769873038876737,0.4527194522180606,0.09271331421041376,97570.81821412413
16,0.8851393608701743,0.5191162620305461,0.03081669168251836,98834.22696100906
17,0.8977329693081008,0.5885985083905887,0.0,102400.2859412318
18,0.8832872488868584,0.6325976731985433,0.0,103190.6913958642
19,0.8730986546095627,0.6598321551113521,0.0,100606.7164014457
20,0.7706998916493276,0.6815979649551673,0.0,95381.41139509223
21,0.7355643080738413,0.678722990291052,0.0,90722.65842844018
22,0.84507177143128,0.6611512258622873,0.0,87083.23603408378
23,0.8637626975655183,0.6249831113807172,0.0,82561.48542981557
24,0.8617738058138164,0.6095766652971022,0.0,78570.9150159756
1,0.8605955522150962,0.5930792589729034,0.0,74854.99929350382
2,0.8562586894860404,0.6042900791582744,0.0,73792.098861891
3,0.851130664600007,0.6199733713756498,0.0,73784.33000296551
4,0.846972304723124,0.6490483885085403,0.0,75088.43060879922
5,0.8442750581868317,0.671172670088993,0.0,79269.28700409044
6,0.8397529830070016,0.7220507745291409,0.0,87128.72572030553
7,0.8413758558077106,0.7862985964479714,0.0,93622.30549403818
8,0.857265087039714,0.8356027508780642,0.0,96923.76223932937
9,0.8804880200360082,0.8785791679588844,0.01918857240754106,98274.72213815976
10,0.9218650439230432,0.9016414853389315,0.05915868385249085,99225.6069924099
