,DE00,BE00,UK00,NL00,NOS0
97,83.79995874902542,0.0,0.0,,3750.9472996503314
98,83.79995874902542,0.0,0.0,,3750.9472996503314
99,83.79995874902542,0.0,0.0,,3750.9472996503314
100,83.79995874902542,0.0,0.0,,3750.9472996503314
101,83.79995874902542,0.0,0.0,,3750.9472996503314
102,83.79995874902542,0.0,0.0,,3750.9472996503314
103,83.79995874902542,0.0,0.0,,3750.9472996503314
104,83.79995874902542,0.0,0.0,,3750.9472996503314
105,83.79995874902542,0.0,0.0,,3750.9472996503314
106,83.79995874902542,0.0,0.0,,3750.9472996503314
107,83.79995874902542,0.0,0.0,,3750.9472996503314
108,83.79995874902542,0.0,0.0,,3750.9472996503314
109,83.79995874902542,0.0,0.0,,3750.9472996503314
110,83.79995874902542,0.0,0.0,,3750.9472996503314
111,83.79995874902542,0.0,0.0,,3750.9472996503314
112,83.79995874902542,0.0,0.0,,3750.9472996503314
113,83.79995874902542,0.0,0.0,,3750.9472996503314
114,83.79995874902542,0.0,0.0,,3750.9472996503314
115,83.79995874902542,0.0,0.0,,3750.9472996503314
116,83.79995874902542,0.0,0.0,,3750.9472996503314
117,83.79995874902542,0.0,0.0,,3750.9472996503314
118,83.79995874902542,0.0,0.0,,3750.9472996503314
119,83.79995874902542,0.0,0.0,,3750.9472996503314
120,83.79995874902542,0.0,0.0,,3750.9472996503314
121,83.79995874902542,0.0,0.0,,3750.9472996503314
122,83.79995874902542,0.0,0.0,,3750.9472996503314
123,83.79995874902542,0.0,0.0,,3750.9472996503314
124,83.79995874902542,0.0,0.0,,3750.9472996503314
125,83.79995874902542,0.0,0.0,,3750.9472996503314
126,83.79995874902542,0.0,0.0,,3750.9472996503314
127,83.79995874902542,0.0,0.0,,3750.9472996503314
128,83.79995874902542,0.0,0.0,,3750.9472996503314
129,83.79995874902542,0.0,0.0,,3750.9472996503314
130,83.79995874902542,0.0,0.0,,3750.9472996503314
131,83.79995874902542,0.0,0.0,,3750.9472996503314
132,83.79995874902542,0.0,0.0,,3750.9472996503314
133,83.79995874902542,0.0,0.0,,3750.9472996503314
134,83.79995874902542,0.0,0.0,,3750.9472996503314
135,83.79995874902542,0.0,0.0,,3750.9472996503314
136,83.79995874902542,0.0,0.0,,3750.9472996503314
137,83.79995874902542,0.0,0.0,,3750.9472996503314
138,83.79995874902542,0.0,0.0,,3750.9472996503314
139,83.79995874902542,0.0,0.0,,3750.9472996503314
140,83.79995874902542,0.0,0.0,,3750.9472996503314
141,83.79995874902542,0.0,0.0,,3750.9472996503314
142,83.79995874902542,0.0,0.0,,3750.9472996503314
143,83.79995874902542,0.0,0.0,,3750.9472996503314
144,83.79995874902542,0.0,0.0,,3750.9472996503314
145,83.79995874902542,0.0,0.0,,3750.9472996503314
146,83.79995874902542,0.0,0.0,,3750.9472996503314
147,83.79995874902542,0.0,0.0,,3750.9472996503314
148,83.79995874902542,0.0,0.0,,3750.9472996503314
149,83.79995874902542,0.0,0.0,,3750.9472996503314
150,83.79995874902542,0.0,0.0,,3750.9472996503314
151,83.79995874902542,0.0,0.0,,3750.9472996503314
152,83.79995874902542,0.0,0.0,,3750.9472996503314
153,83.79995874902542,0.0,0.0,,3750.9472996503314
154,83.79995874902542,0.0,0.0,,3750.9472996503314
155,83.79995874902542,0.0,0.0,,3750.9472996503314
156,83.79995874902542,0.0,0.0,,3750.9472996503314
157,83.79995874902542,0.0,0.0,,3750.9472996503314
158,83.79995874902542,0.0,0.0,,3750.9472996503314
159,83.79995874902542,0.0,0.0,,3750.9472996503314
160,83.79995874902542,0.0,0.0,,3750.9472996503314
161,83.79995874902542,0.0,0.0,,3750.9472996503314
162,83.79995874902542,0.0,0.0,,3750.9472996503314
163,83.79995874902542,0.0,0.0,,3750.9472996503314
164,83.79995874902542,0.0,0.0,,3750.9472996503314
165,83.79995874902542,0.0,0.0,,3750.9472996503314
166,83.79995874902542,0.0,0.0,,3750.9472996503314
167,83.79995874902542,0.0,0.0,,3750.9472996503314
168,79.4218734880497,0.0,0.0,,4774.804535216425
169,79.4218734880497,0.0,0.0,,4774.804535216425
170,79.4218734880497,0.0,0.0,,4774.804535216425
171,79.4218734880497,0.0,0.0,,4774.804535216425
172,79.4218734880497,0.0,0.0,,4774.804535216425
173,79.4218734880497,0.0,0.0,,4774.804535216425
174,79.4218734880497,0.0,0.0,,4774.804535216425
175,79.4218734880497,0.0,0.0,,4774.804535216425
176,79.4218734880497,0.0,0.0,,4774.804535216425
177,79.4218734880497,0.0,0.0,,4774.804535216425
178,79.4218734880497,0.0,0.0,,4774.804535216425
179,79.4218734880497,0.0,0.0,,4774.804535216425
180,79.4218734880497,0.0,0.0,,4774.804535216425
181,79.4218734880497,0.0,0.0,,4774.804535216425
182,79.4218734880497,0.0,0.0,,4774.804535216425
183,79.4218734880497,0.0,0.0,,4774.804535216425
184,79.4218734880497,0.0,0.0,,4774.804535216425
185,79.4218734880497,0.0,0.0,,4774.804535216425
186,79.4218734880497,0.0,0.0,,4774.804535216425
187,79.4218734880497,0.0,0.0,,4774.804535216425
188,79.4218734880497,0.0,0.0,,4774.804535216425
189,79.4218734880497,0.0,0.0,,4774.804535216425
190,79.4218734880497,0.0,0.0,,4774.804535216425
191,79.4218734880497,0.0,0.0,,4774.804535216425
192,79.4218734880497,0.0,0.0,,4774.804535216425
193,79.4218734880497,0.0,0.0,,4774.804535216425
194,79.4218734880497,0.0,0.0,,4774.804535216425
195,79.4218734880497,0.0,0.0,,4774.804535216425
196,79.4218734880497,0.0,0.0,,4774.804535216425
197,79.4218734880497,0.0,0.0,,4774.804535216425
198,79.4218734880497,0.0,0.0,,4774.804535216425
199,79.4218734880497,0.0,0.0,,4774.804535216425
200,79.4218734880497,0.0,0.0,,4774.804535216425
201,79.4218734880497,0.0,0.0,,4774.804535216425
202,79.4218734880497,0.0,0.0,,4774.804535216425
203,79.4218734880497,0.0,0.0,,4774.804535216425
204,79.4218734880497,0.0,0.0,,4774.804535216425
205,79.4218734880497,0.0,0.0,,4774.804535216425
206,79.4218734880497,0.0,0.0,,4774.804535216425
207,79.4218734880497,0.0,0.0,,4774.804535216425
208,79.4218734880497,0.0,0.0,,4774.804535216425
209,79.4218734880497,0.0,0.0,,4774.804535216425
210,79.4218734880497,0.0,0.0,,4774.804535216425
211,79.4218734880497,0.0,0.0,,4774.804535216425
212,79.4218734880497,0.0,0.0,,4774.804535216425
213,79.4218734880497,0.0,0.0,,4774.804535216425
214,79.4218734880497,0.0,0.0,,4774.804535216425
215,79.4218734880497,0.0,0.0,,4774.804535216425
216,79.4218734880497,0.0,0.0,,4774.804535216425
217,79.4218734880497,0.0,0.0,,4774.804535216425
218,79.4218734880497,0.0,0.0,,4774.804535216425
219,79.4218734880497,0.0,0.0,,4774.804535216425
220,79.4218734880497,0.0,0.0,,4774.804535216425
221,79.4218734880497,0.0,0.0,,4774.804535216425
222,79.4218734880497,0.0,0.0,,4774.804535216425
223,79.4218734880497,0.0,0.0,,4774.804535216425
224,79.4218734880497,0.0,0.0,,4774.804535216425
225,79.4218734880497,0.0,0.0,,4774.804535216425
226,79.4218734880497,0.0,0.0,,4774.804535216425
227,79.4218734880497,0.0,0.0,,4774.804535216425
228,79.4218734880497,0.0,0.0,,4774.804535216425
229,79.4218734880497,0.0,0.0,,4774.804535216425
230,79.4218734880497,0.0,0.0,,4774.804535216425
231,79.4218734880497,0.0,0.0,,4774.804535216425
232,79.4218734880497,0.0,0.0,,4774.804535216425
233,79.4218734880497,0.0,0.0,,4774.804535216425
234,79.4218734880497,0.0,0.0,,4774.804535216425
235,79.4218734880497,0.0,0.0,,4774.804535216425
236,79.4218734880497,0.0,0.0,,4774.804535216425
237,79.4218734880497,0.0,0.0,,4774.804535216425
238,79.4218734880497,0.0,0.0,,4774.804535216425
239,79.4218734880497,0.0,0.0,,4774.804535216425
240,79.4218734880497,0.0,0.0,,4774.804535216425
241,79.4218734880497,0.0,0.0,,4774.804535216425
242,79.4218734880497,0.0,0.0,,4774.804535216425
243,79.4218734880497,0.0,0.0,,4774.804535216425
244,79.4218734880497,0.0,0.0,,4774.804535216425
245,79.4218734880497,0.0,0.0,,4774.804535216425
246,79.4218734880497,0.0,0.0,,4774.804535216425
247,79.4218734880497,0.0,0.0,,4774.804535216425
248,79.4218734880497,0.0,0.0,,4774.804535216425
249,79.4218734880497,0.0,0.0,,4774.804535216425
250,79.4218734880497,0.0,0.0,,4774.804535216425
251,79.4218734880497,0.0,0.0,,4774.804535216425
252,79.4218734880497,0.0,0.0,,4774.804535216425
253,79.4218734880497,0.0,0.0,,4774.804535216425
254,79.4218734880497,0.0,0.0,,4774.804535216425
255,79.4218734880497,0.0,0.0,,4774.804535216425
256,79.4218734880497,0.0,0.0,,4774.804535216425
257,79.4218734880497,0.0,0.0,,4774.804535216425
258,79.4218734880497,0.0,0.0,,4774.804535216425
259,79.4218734880497,0.0,0.0,,4774.804535216425
260,79.4218734880497,0.0,0.0,,4774.804535216425
261,79.4218734880497,0.0,0.0,,4774.804535216425
262,79.4218734880497,0.0,0.0,,4774.804535216425
263,79.4218734880497,0.0,0.0,,4774.804535216425
264,79.4218734880497,0.0,0.0,,4774.804535216425
265,79.4218734880497,0.0,0.0,,4774.804535216425
266,79.4218734880497,0.0,0.0,,4774.804535216425
267,79.4218734880497,0.0,0.0,,4774.804535216425
268,79.4218734880497,0.0,0.0,,4774.804535216425
269,79.4218734880497,0.0,0.0,,4774.804535216425
270,79.4218734880497,0.0,0.0,,4774.804535216425
271,79.4218734880497,0.0,0.0,,4774.804535216425
272,79.4218734880497,0.0,0.0,,4774.804535216425
273,79.4218734880497,0.0,0.0,,4774.804535216425
274,79.4218734880497,0.0,0.0,,4774.804535216425
275,79.4218734880497,0.0,0.0,,4774.804535216425
276,79.4218734880497,0.0,0.0,,4774.804535216425
277,79.4218734880497,0.0,0.0,,4774.804535216425
278,79.4218734880497,0.0,0.0,,4774.804535216425
279,79.4218734880497,0.0,0.0,,4774.804535216425
280,79.4218734880497,0.0,0.0,,4774.804535216425
281,79.4218734880497,0.0,0.0,,4774.804535216425
282,79.4218734880497,0.0,0.0,,4774.804535216425
283,79.4218734880497,0.0,0.0,,4774.804535216425
284,79.4218734880497,0.0,0.0,,4774.804535216425
285,79.4218734880497,0.0,0.0,,4774.804535216425
286,79.4218734880497,0.0,0.0,,4774.804535216425
287,79.4218734880497,0.0,0.0,,4774.804535216425
288,79.4218734880497,0.0,0.0,,4774.804535216425
289,79.4218734880497,0.0,0.0,,4774.804535216425
290,79.4218734880497,0.0,0.0,,4774.804535216425
291,79.4218734880497,0.0,0.0,,4774.804535216425
292,79.4218734880497,0.0,0.0,,4774.804535216425
293,79.4218734880497,0.0,0.0,,4774.804535216425
294,79.4218734880497,0.0,0.0,,4774.804535216425
295,79.4218734880497,0.0,0.0,,4774.804535216425
296,79.4218734880497,0.0,0.0,,4774.804535216425
297,79.4218734880497,0.0,0.0,,4774.804535216425
298,79.4218734880497,0.0,0.0,,4774.804535216425
299,79.4218734880497,0.0,0.0,,4774.804535216425
300,79.4218734880497,0.0,0.0,,4774.804535216425
301,79.4218734880497,0.0,0.0,,4774.804535216425
302,79.4218734880497,0.0,0.0,,4774.804535216425
303,79.4218734880497,0.0,0.0,,4774.804535216425
304,79.4218734880497,0.0,0.0,,4774.804535216425
305,79.4218734880497,0.0,0.0,,4774.804535216425
306,79.4218734880497,0.0,0.0,,4774.804535216425
307,79.4218734880497,0.0,0.0,,4774.804535216425
308,79.4218734880497,0.0,0.0,,4774.804535216425
309,79.4218734880497,0.0,0.0,,4774.804535216425
310,79.4218734880497,0.0,0.0,,4774.804535216425
311,79.4218734880497,0.0,0.0,,4774.804535216425
312,79.4218734880497,0.0,0.0,,4774.804535216425
313,79.4218734880497,0.0,0.0,,4774.804535216425
314,79.4218734880497,0.0,0.0,,4774.804535216425
315,79.4218734880497,0.0,0.0,,4774.804535216425
316,79.4218734880497,0.0,0.0,,4774.804535216425
317,79.4218734880497,0.0,0.0,,4774.804535216425
318,79.4218734880497,0.0,0.0,,4774.804535216425
319,79.4218734880497,0.0,0.0,,4774.804535216425
320,79.4218734880497,0.0,0.0,,4774.804535216425
321,79.4218734880497,0.0,0.0,,4774.804535216425
322,79.4218734880497,0.0,0.0,,4774.804535216425
323,79.4218734880497,0.0,0.0,,4774.804535216425
324,79.4218734880497,0.0,0.0,,4774.804535216425
325,79.4218734880497,0.0,0.0,,4774.804535216425
326,79.4218734880497,0.0,0.0,,4774.804535216425
327,79.4218734880497,0.0,0.0,,4774.804535216425
328,79.4218734880497,0.0,0.0,,4774.804535216425
329,79.4218734880497,0.0,0.0,,4774.804535216425
330,79.4218734880497,0.0,0.0,,4774.804535216425
331,79.4218734880497,0.0,0.0,,4774.804535216425
332,79.4218734880497,0.0,0.0,,4774.804535216425
333,79.4218734880497,0.0,0.0,,4774.804535216425
334,79.4218734880497,0.0,0.0,,4774.804535216425
335,79.4218734880497,0.0,0.0,,4774.804535216425
336,69.54270233675821,0.0,0.0,,10739.04352191013
337,69.54270233675821,0.0,0.0,,10739.04352191013
338,69.54270233675821,0.0,0.0,,10739.04352191013
339,69.54270233675821,0.0,0.0,,10739.04352191013
340,69.54270233675821,0.0,0.0,,10739.04352191013
341,69.54270233675821,0.0,0.0,,10739.04352191013
342,69.54270233675821,0.0,0.0,,10739.04352191013
343,69.54270233675821,0.0,0.0,,10739.04352191013
344,69.54270233675821,0.0,0.0,,10739.04352191013
345,69.54270233675821,0.0,0.0,,10739.04352191013
346,69.54270233675821,0.0,0.0,,10739.04352191013
347,69.54270233675821,0.0,0.0,,10739.04352191013
348,69.54270233675821,0.0,0.0,,10739.04352191013
349,69.54270233675821,0.0,0.0,,10739.04352191013
350,69.54270233675821,0.0,0.0,,10739.04352191013
351,69.54270233675821,0.0,0.0,,10739.04352191013
352,69.54270233675821,0.0,0.0,,10739.04352191013
353,69.54270233675821,0.0,0.0,,10739.04352191013
354,69.54270233675821,0.0,0.0,,10739.04352191013
355,69.54270233675821,0.0,0.0,,10739.04352191013
356,69.54270233675821,0.0,0.0,,10739.04352191013
357,69.54270233675821,0.0,0.0,,10739.04352191013
358,69.54270233675821,0.0,0.0,,10739.04352191013
359,69.54270233675821,0.0,0.0,,10739.04352191013
360,69.54270233675821,0.0,0.0,,10739.04352191013
361,69.54270233675821,0.0,0.0,,10739.04352191013
362,69.54270233675821,0.0,0.0,,10739.04352191013
363,69.54270233675821,0.0,0.0,,10739.04352191013
364,69.54270233675821,0.0,0.0,,10739.04352191013
365,69.54270233675821,0.0,0.0,,10739.04352191013
366,69.54270233675821,0.0,0.0,,10739.04352191013
367,69.54270233675821,0.0,0.0,,10739.04352191013
368,69.54270233675821,0.0,0.0,,10739.04352191013
369,69.54270233675821,0.0,0.0,,10739.04352191013
370,69.54270233675821,0.0,0.0,,10739.04352191013
371,69.54270233675821,0.0,0.0,,10739.04352191013
372,69.54270233675821,0.0,0.0,,10739.04352191013
373,69.54270233675821,0.0,0.0,,10739.04352191013
374,69.54270233675821,0.0,0.0,,10739.04352191013
375,69.54270233675821,0.0,0.0,,10739.04352191013
376,69.54270233675821,0.0,0.0,,10739.04352191013
377,69.54270233675821,0.0,0.0,,10739.04352191013
378,69.54270233675821,0.0,0.0,,10739.04352191013
379,69.54270233675821,0.0,0.0,,10739.04352191013
380,69.54270233675821,0.0,0.0,,10739.04352191013
381,69.54270233675821,0.0,0.0,,10739.04352191013
382,69.54270233675821,0.0,0.0,,10739.04352191013
383,69.54270233675821,0.0,0.0,,10739.04352191013
384,69.54270233675821,0.0,0.0,,10739.04352191013
385,69.54270233675821,0.0,0.0,,10739.04352191013
386,69.54270233675821,0.0,0.0,,10739.04352191013
387,69.54270233675821,0.0,0.0,,10739.04352191013
388,69.54270233675821,0.0,0.0,,10739.04352191013
389,69.54270233675821,0.0,0.0,,10739.04352191013
390,69.54270233675821,0.0,0.0,,10739.04352191013
391,69.54270233675821,0.0,0.0,,10739.04352191013
392,69.54270233675821,0.0,0.0,,10739.04352191013
393,69.54270233675821,0.0,0.0,,10739.04352191013
394,69.54270233675821,0.0,0.0,,10739.04352191013
395,69.54270233675821,0.0,0.0,,10739.04352191013
396,69.54270233675821,0.0,0.0,,10739.04352191013
397,69.54270233675821,0.0,0.0,,10739.04352191013
398,69.54270233675821,0.0,0.0,,10739.04352191013
399,69.54270233675821,0.0,0.0,,10739.04352191013
400,69.54270233675821,0.0,0.0,,10739.04352191013
401,69.54270233675821,0.0,0.0,,10739.04352191013
402,69.54270233675821,0.0,0.0,,10739.04352191013
403,69.54270233675821,0.0,0.0,,10739.04352191013
404,69.54270233675821,0.0,0.0,,10739.04352191013
405,69.54270233675821,0.0,0.0,,10739.04352191013
406,69.54270233675821,0.0,0.0,,10739.04352191013
407,69.54270233675821,0.0,0.0,,10739.04352191013
408,69.54270233675821,0.0,0.0,,10739.04352191013
409,69.54270233675821,0.0,0.0,,10739.04352191013
410,69.54270233675821,0.0,0.0,,10739.04352191013
411,69.54270233675821,0.0,0.0,,10739.04352191013
412,69.54270233675821,0.0,0.0,,10739.04352191013
413,69.54270233675821,0.0,0.0,,10739.04352191013
414,69.54270233675821,0.0,0.0,,10739.04352191013
415,69.54270233675821,0.0,0.0,,10739.04352191013
416,69.54270233675821,0.0,0.0,,10739.04352191013
417,69.54270233675821,0.0,0.0,,10739.04352191013
418,69.54270233675821,0.0,0.0,,10739.04352191013
419,69.54270233675821,0.0,0.0,,10739.04352191013
420,69.54270233675821,0.0,0.0,,10739.04352191013
421,69.54270233675821,0.0,0.0,,10739.04352191013
422,69.54270233675821,0.0,0.0,,10739.04352191013
423,69.54270233675821,0.0,0.0,,10739.04352191013
424,69.54270233675821,0.0,0.0,,10739.04352191013
425,69.54270233675821,0.0,0.0,,10739.04352191013
426,69.54270233675821,0.0,0.0,,10739.04352191013
427,69.54270233675821,0.0,0.0,,10739.04352191013
428,69.54270233675821,0.0,0.0,,10739.04352191013
429,69.54270233675821,0.0,0.0,,10739.04352191013
430,69.54270233675821,0.0,0.0,,10739.04352191013
431,69.54270233675821,0.0,0.0,,10739.04352191013
432,69.54270233675821,0.0,0.0,,10739.04352191013
433,69.54270233675821,0.0,0.0,,10739.04352191013
434,69.54270233675821,0.0,0.0,,10739.04352191013
435,69.54270233675821,0.0,0.0,,10739.04352191013
436,69.54270233675821,0.0,0.0,,10739.04352191013
437,69.54270233675821,0.0,0.0,,10739.04352191013
438,69.54270233675821,0.0,0.0,,10739.04352191013
439,69.54270233675821,0.0,0.0,,10739.04352191013
440,69.54270233675821,0.0,0.0,,10739.04352191013
441,69.54270233675821,0.0,0.0,,10739.04352191013
442,69.54270233675821,0.0,0.0,,10739.04352191013
443,69.54270233675821,0.0,0.0,,10739.04352191013
444,69.54270233675821,0.0,0.0,,10739.04352191013
445,69.54270233675821,0.0,0.0,,10739.04352191013
446,69.54270233675821,0.0,0.0,,10739.04352191013
447,69.54270233675821,0.0,0.0,,10739.04352191013
448,69.54270233675821,0.0,0.0,,10739.04352191013
449,69.54270233675821,0.0,0.0,,10739.04352191013
450,69.54270233675821,0.0,0.0,,10739.04352191013
451,69.54270233675821,0.0,0.0,,10739.04352191013
452,69.54270233675821,0.0,0.0,,10739.04352191013
453,69.54270233675821,0.0,0.0,,10739.04352191013
454,69.54270233675821,0.0,0.0,,10739.04352191013
455,69.54270233675821,0.0,0.0,,10739.04352191013
456,69.54270233675821,0.0,0.0,,10739.04352191013
457,69.54270233675821,0.0,0.0,,10739.04352191013
458,69.54270233675821,0.0,0.0,,10739.04352191013
459,69.54270233675821,0.0,0.0,,10739.04352191013
460,69.54270233675821,0.0,0.0,,10739.04352191013
461,69.54270233675821,0.0,0.0,,10739.04352191013
462,69.54270233675821,0.0,0.0,,10739.04352191013
463,69.54270233675821,0.0,0.0,,10739.04352191013
464,69.54270233675821,0.0,0.0,,10739.04352191013
465,69.54270233675821,0.0,0.0,,10739.04352191013
466,69.54270233675821,0.0,0.0,,10739.04352191013
467,69.54270233675821,0.0,0.0,,10739.04352191013
468,69.54270233675821,0.0,0.0,,10739.04352191013
469,69.54270233675821,0.0,0.0,,10739.04352191013
470,69.54270233675821,0.0,0.0,,10739.04352191013
471,69.54270233675821,0.0,0.0,,10739.04352191013
472,69.54270233675821,0.0,0.0,,10739.04352191013
473,69.54270233675821,0.0,0.0,,10739.04352191013
474,69.54270233675821,0.0,0.0,,10739.04352191013
475,69.54270233675821,0.0,0.0,,10739.04352191013
476,69.54270233675821,0.0,0.0,,10739.04352191013
477,69.54270233675821,0.0,0.0,,10739.04352191013
478,69.54270233675821,0.0,0.0,,10739.04352191013
479,69.54270233675821,0.0,0.0,,10739.04352191013
480,69.54270233675821,0.0,0.0,,10739.04352191013
481,69.54270233675821,0.0,0.0,,10739.04352191013
482,69.54270233675821,0.0,0.0,,10739.04352191013
483,69.54270233675821,0.0,0.0,,10739.04352191013
484,69.54270233675821,0.0,0.0,,10739.04352191013
485,69.54270233675821,0.0,0.0,,10739.04352191013
486,69.54270233675821,0.0,0.0,,10739.04352191013
487,69.54270233675821,0.0,0.0,,10739.04352191013
488,69.54270233675821,0.0,0.0,,10739.04352191013
489,69.54270233675821,0.0,0.0,,10739.04352191013
490,69.54270233675821,0.0,0.0,,10739.04352191013
491,69.54270233675821,0.0,0.0,,10739.04352191013
492,69.54270233675821,0.0,0.0,,10739.04352191013
493,69.54270233675821,0.0,0.0,,10739.04352191013
494,69.54270233675821,0.0,0.0,,10739.04352191013
495,69.54270233675821,0.0,0.0,,10739.04352191013
496,69.54270233675821,0.0,0.0,,10739.04352191013
497,69.54270233675821,0.0,0.0,,10739.04352191013
498,69.54270233675821,0.0,0.0,,10739.04352191013
499,69.54270233675821,0.0,0.0,,10739.04352191013
500,69.54270233675821,0.0,0.0,,10739.04352191013
501,69.54270233675821,0.0,0.0,,10739.04352191013
502,69.54270233675821,0.0,0.0,,10739.04352191013
503,69.54270233675821,0.0,0.0,,10739.04352191013
504,105.03244929369447,0.0,0.0,,5729.012442108861
505,105.03244929369447,0.0,0.0,,5729.012442108861
506,105.03244929369447,0.0,0.0,,5729.012442108861
507,105.03244929369447,0.0,0.0,,5729.012442108861
508,105.03244929369447,0.0,0.0,,5729.012442108861
509,105.03244929369447,0.0,0.0,,5729.012442108861
