,onDE,onBE,onDKW,onUK,onNL_NE,onNL_SE,onNL_NW,onNL_SW,onNL_CE,onNL_W,onNL_E,onNOS
45,66746.28452800079,9411.54960473505,3121.050009875586,5709.136184824156,3283.7441481117316,3283.7441481117316,3283.7441481117316,3283.7441481117316,3283.7441481117316,3283.7441481117316,3283.7441481117316,0.0
46,67331.19234946312,9478.916523471104,3141.2269943762217,5847.660052247553,3303.899203879246,3303.899203879246,3303.899203879246,3303.899203879246,3303.899203879246,3303.899203879246,3303.899203879246,0.0
47,68406.36411219441,9602.749726087772,3178.3161273919413,6102.293252989529,3340.948027714991,3340.948027714991,3340.948027714991,3340.948027714991,3340.948027714991,3340.948027714991,3340.948027714991,0.0
48,68509.26406215844,9614.601256043105,3181.865764820877,6126.663074188112,3344.4938073299973,3344.4938073299973,3344.4938073299973,3344.4938073299973,3344.4938073299973,3344.4938073299973,3344.4938073299973,0.0
49,68366.80442087277,9598.193427791359,3176.95147598986,6092.924321279487,3339.584859442185,3339.584859442185,3339.584859442185,3339.584859442185,3339.584859442185,3339.584859442185,3339.584859442185,0.0
50,68943.94227760703,9664.665438709098,3196.8604277302284,6229.608025989404,3359.472173752569,3359.472173752569,3359.472173752569,3359.472173752569,3359.472173752569,3359.472173752569,3359.472173752569,0.0
51,69987.55579233648,9784.863911457944,3232.860927191332,6476.767278868287,3395.433547181491,3395.433547181491,3395.433547181491,3395.433547181491,3395.433547181491,3395.433547181491,3395.433547181491,0.0
52,70556.69220575092,9850.414353947092,3252.4938610842332,6611.555999731251,3415.0451436258904,3415.0451436258904,3415.0451436258904,3415.0451436258904,3415.0451436258904,3415.0451436258904,3415.0451436258904,0.0
53,70857.15913373145,9885.02071477422,3262.8587704363763,6682.715658346571,3425.398788196074,3425.398788196074,3425.398788196074,3425.398788196074,3425.398788196074,3425.398788196074,3425.398788196074,0.0
54,71529.19549710992,9962.422687218705,3286.0413417582135,6841.874200408117,3448.5561642554794,3448.5561642554794,3448.5561642554794,3448.5561642554794,3448.5561642554794,3448.5561642554794,3448.5561642554794,0.0
55,72098.33191052439,10027.973129707856,3305.6742756511157,6976.662921271082,3468.167760699879,3468.167760699879,3468.167760699879,3468.167760699879,3468.167760699879,3468.167760699879,3468.167760699879,0.0
56,72493.68962919607,10073.50856337472,3319.3125384151563,7070.295589866917,3481.7912011387903,3481.7912011387903,3481.7912011387903,3481.7912011387903,3481.7912011387903,3481.7912011387903,3481.7912011387903,0.0
57,72541.01928524581,10078.959769489447,3320.945222577506,7081.504684290441,3483.422110868728,3483.422110868728,3483.422110868728,3483.422110868728,3483.422110868728,3483.422110868728,3483.422110868728,0.0
