,onDE,onBE,onDKW,onUK,onNL_NE,onNL_SE,onNL_NW,onNL_SW,onNL_CE,onNL_W,onNL_E,onNOS
65,63765.0533522485,10364.504804783093,1836.2469277637567,6817.504379209538,1942.5694311804025,1942.5694311804025,1942.5694311804025,1942.5694311804025,1942.5694311804025,1942.5694311804025,1942.5694311804025,0.0
66,63992.74662481056,10402.276221139167,1838.6717704662115,6888.662210453745,1945.96204390051,1945.96204390051,1945.96204390051,1945.96204390051,1945.96204390051,1945.96204390051,1945.96204390051,0.0
67,64376.22326069052,10465.890115013435,1842.755643966786,7008.504862961638,1951.675817074883,1951.675817074883,1951.675817074883,1951.675817074883,1951.675817074883,1951.675817074883,1951.675817074883,0.0
68,64771.65759411514,10531.487638739995,1846.9668621855562,7132.084489401082,1957.567759047731,1957.567759047731,1957.567759047731,1957.567759047731,1957.567759047731,1957.567759047731,1957.567759047731,0.0
69,65131.04926364474,10591.106143195397,1850.7942403833213,7244.40020028353,1962.922668026056,1962.922668026056,1962.922668026056,1962.922668026056,1962.922668026056,1962.922668026056,1962.922668026056,0.0
70,65137.11289804758,10592.112022978685,1850.8588156756284,7246.29518413048,1963.0130157248425,1963.0130157248425,1963.0130157248425,1963.0130157248425,1963.0130157248425,1963.0130157248425,1963.0130157248425,0.0
71,65766.1345671761,10696.45871313032,1857.557646022741,7442.874631898724,1972.3853915174864,1972.3853915174864,1972.3853915174864,1972.3853915174864,1972.3853915174864,1972.3853915174864,1972.3853915174864,0.0
72,66143.54172136835,10759.065757231152,1861.5768819597527,7560.820473188555,1978.0087298689664,1978.0087298689664,1978.0087298689664,1978.0087298689664,1978.0087298689664,1978.0087298689664,1978.0087298689664,0.0
73,65915.84844880628,10721.294340875078,1859.152039257298,7489.662641944348,1974.6161171488586,1974.6161171488586,1974.6161171488586,1974.6161171488586,1974.6161171488586,1974.6161171488586,1974.6161171488586,0.0
74,65742.21917208677,10692.49145342574,1857.3029565863508,7435.400684035634,1972.0290539205364,1972.0290539205364,1972.0290539205364,1972.0290539205364,1972.0290539205364,1972.0290539205364,1972.0290539205364,0.0
75,66616.78002717897,10837.569969864591,1866.616681508745,7708.715099693108,1985.0599452073445,1985.0599452073445,1985.0599452073445,1985.0599452073445,1985.0599452073445,1985.0599452073445,1985.0599452073445,0.0
76,67970.81824103056,11062.187678424603,1881.0366494101145,8131.873946835554,2005.2350132545232,2005.2350132545232,2005.2350132545232,2005.2350132545232,2005.2350132545232,2005.2350132545232,2005.2350132545232,0.0
77,68527.92415363004,11154.604459748212,1886.9696055816366,8305.978557252167,2013.5358496572185,2013.5358496572185,2013.5358496572185,2013.5358496572185,2013.5358496572185,2013.5358496572185,2013.5358496572185,0.0
78,69630.35954711506,11337.484462237719,1898.710103615417,8650.507452658434,2029.9620545114462,2029.9620545114462,2029.9620545114462,2029.9620545114462,2029.9620545114462,2029.9620545114462,2029.9620545114462,0.0
79,71301.85270345939,11614.763905912978,1916.5108402676588,9172.876105041749,2054.8671774427376,2054.8671774427376,2054.8671774427376,2054.8671774427376,2054.8671774427376,2054.8671774427376,2054.8671774427376,0.0
80,73248.86407525958,11937.74831536332,1937.24573622388,9781.348657024328,2083.8775011639295,2083.8775011639295,2083.8775011639295,2083.8775011639295,2083.8775011639295,2083.8775011639295,2083.8775011639295,0.0
81,73794.01813759924,12028.182436824785,1943.0514099484628,9951.718120880514,2092.000255892257,2092.000255892257,2092.000255892257,2092.000255892257,2092.000255892257,2092.000255892257,2092.000255892257,0.0
82,75112.00784027092,12246.820156123495,1957.0874755575715,10363.61122509485,2111.6382038208053,2111.6382038208053,2111.6382038208053,2111.6382038208053,2111.6382038208053,2111.6382038208053,2111.6382038208053,0.0
83,77005.31190060519,12560.895206066121,1977.2504100288916,10955.299373380001,2139.848292620729,2139.848292620729,2139.848292620729,2139.848292620729,2139.848292620729,2139.848292620729,2139.848292620729,0.0
