,onDE,onBE,onDKW,onUK,onNL_NE,onNL_SE,onNL_NW,onNL_SW,onNL_CE,onNL_W,onNL_E,onNOS
19,11518.499919569118,761.1154866566167,183.1332693169699,1961.2995748880992,347.5531894720154,347.5531894720154,347.5531894720154,347.5531894720154,347.5531894720154,347.5531894720154,347.5531894720154,0.0
20,11548.982192568092,762.2926465696487,183.66438127654487,1962.8808600268592,348.1229174283361,348.1229174283361,348.1229174283361,348.1229174283361,348.1229174283361,348.1229174283361,348.1229174283361,0.0
21,11571.439189172983,763.1598875451253,184.05566375975712,1964.0458294172224,348.54264921084575,348.54264921084575,348.54264921084575,348.54264921084575,348.54264921084575,348.54264921084575,348.54264921084575,0.0
22,12113.627551221945,784.0980375688459,193.50255518534965,1992.1721571141634,358.6764035887235,358.6764035887235,358.6764035887235,358.6764035887235,358.6764035887235,358.6764035887235,358.6764035887235,0.0
23,11850.559429392597,773.9389117246362,188.9189525881549,1978.5253496223368,353.7595372045138,353.7595372045138,353.7595372045138,353.7595372045138,353.7595372045138,353.7595372045138,353.7595372045138,0.0
24,11736.655613790785,769.5401910100636,186.9343342262177,1972.616524815693,351.63062155304215,351.63062155304215,351.63062155304215,351.63062155304215,351.63062155304215,351.63062155304215,351.63062155304215,0.0
25,12014.200858292013,780.2583922377253,191.77018090611352,1987.0143412278132,356.81807213920854,356.81807213920854,356.81807213920854,356.81807213920854,356.81807213920854,356.81807213920854,356.81807213920854,0.0
26,11942.007813991619,777.4704519239228,190.51231574535743,1983.2692862551112,355.46875033531234,355.46875033531234,355.46875033531234,355.46875033531234,355.46875033531234,355.46875033531234,355.46875033531234,0.0
27,11733.455523086632,769.4166103802622,186.8785770179295,1972.4505183018962,351.5708103592712,351.5708103592712,351.5708103592712,351.5708103592712,351.5708103592712,351.5708103592712,351.5708103592712,0.0
28,11715.82527777377,768.7357681727299,186.57139408126935,1971.5359393626266,351.24129281863816,351.24129281863816,351.24129281863816,351.24129281863816,351.24129281863816,351.24129281863816,351.24129281863816,0.0
29,11832.929184079736,773.2580695171041,188.61176965149474,1977.6107706830671,353.4300196638807,353.4300196638807,353.4300196638807,353.4300196638807,353.4300196638807,353.4300196638807,353.4300196638807,0.0
30,12097.573867229574,783.478078773354,193.222841675669,1991.3393631843817,358.3763527174286,358.3763527174286,358.3763527174286,358.3763527174286,358.3763527174286,358.3763527174286,358.3763527174286,0.0
31,12286.872383438038,790.7883808917211,196.52110968512812,2001.1593306940183,361.9144306284038,361.9144306284038,361.9144306284038,361.9144306284038,361.9144306284038,361.9144306284038,361.9144306284038,0.0
32,12171.392006515734,786.3287767651084,194.50902189621138,1995.1687208778865,359.7560483075939,359.7560483075939,359.7560483075939,359.7560483075939,359.7560483075939,359.7560483075939,359.7560483075939,0.0
33,12100.822491599009,783.6035336690675,193.27944451676393,1991.5078874094936,358.4370710281304,358.4370710281304,358.4370710281304,358.4370710281304,358.4370710281304,358.4370710281304,358.4370710281304,0.0
34,11608.371742847652,764.586143443863,184.69916304719285,1965.9617265113857,349.23293593347563,349.23293593347563,349.23293593347563,349.23293593347563,349.23293593347563,349.23293593347563,349.23293593347563,0.0
35,11858.586271388784,774.2488911223824,189.0588093429952,1978.9417465872275,353.9095626401613,353.9095626401613,353.9095626401613,353.9095626401613,353.9095626401613,353.9095626401613,353.9095626401613,0.0
36,12169.766911529969,786.2660190871563,194.48070683642516,1995.0844181570837,359.7256745213248,359.7256745213248,359.7256745213248,359.7256745213248,359.7256745213248,359.7256745213248,359.7256745213248,0.0
37,12386.346044431142,794.6298400285631,198.25430231869333,2006.3195830751895,363.77363993301327,363.77363993301327,363.77363993301327,363.77363993301327,363.77363993301327,363.77363993301327,363.77363993301327,0.0
38,12376.695673051294,794.2571634130558,198.0861577825444,2005.8189646059898,363.5932699729331,363.5932699729331,363.5932699729331,363.5932699729331,363.5932699729331,363.5932699729331,363.5932699729331,0.0
39,12222.706181133832,788.310419975665,195.40310127921236,1997.8306726862072,360.7151342601551,360.7151342601551,360.7151342601551,360.7151342601551,360.7151342601551,360.7151342601551,360.7151342601551,0.0
