,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
0,66643.0625,12592.9296875,3243.5615234375,47177.87109375,19035.85546875,3027.709990236932,3039.1706104545533,2250.16103425497,4792.309046914153,1608.1615915561893,560.3565939770914,3757.9866013561127,14661.2734375
1,62280.0390625,12185.7861328125,3221.00244140625,46078.2734375,18770.546875,2986.6165168996486,2994.271620514778,2220.527629418607,4724.102318085077,1587.6104413969183,553.2274879604009,3704.1908607245705,14485.5166015625
2,59242.95703125,11886.876953125,3217.56298828125,44452.15625,18644.818359375,2967.1384595456216,2973.003514253768,2206.478160735697,4691.7846524363595,1577.8645180017725,549.8465414936239,3678.7025129081576,14385.3798828125
3,57703.4296875,11654.806640625,3250.7666015625,42877.96875,18537.826171875,2950.5609774329328,2954.909624286487,2194.519110950824,4664.285704952428,1569.5674361341316,546.9681453417096,3657.0151727764874,14353.388671875
4,57339.8828125,11362.751953125,3333.9033203125,41671.8046875,18431.0859375,2934.0205999969016,2936.862790265247,2182.5851995079042,4636.85399006834,1561.286633735139,544.0953360895961,3635.381387836876,14343.97265625
5,57681.3203125,11334.3623046875,3498.344482421875,41582.03125,18761.236328125,2985.174202605703,2992.6964506779786,2219.487368077059,4721.708989476658,1586.8888805478077,552.9771749930126,3702.3032617467834,14575.48828125
6,57563.12109375,11598.0078125,3689.774658203125,43109.94921875,19813.240234375,3148.0543569061924,3170.877621348041,2336.8898373853963,4992.244913686377,1668.27051821546,581.2061031184647,3915.696883715068,15110.1845703125
7,55818.046875,12112.9111328125,3824.159423828125,45886.8203125,20760.58984375,3294.589021774637,3331.659880184827,2442.390863089556,5236.049585181023,1741.3168031779642,606.5392675472153,4108.044422794775,15694.986328125
8,58101.73046875,12673.912109375,3889.380859375,50369.03125,21358.693359375,3387.039057586461,3433.315446564223,2508.8985954141313,5390.055857734156,1787.3266662995222,622.4939232762191,4229.563812500284,16347.88671875
9,63397.26953125,13016.005859375,3918.98291015625,54790.8046875,21582.32421875,3421.594133000942,3471.3520275650035,2533.747084288713,5447.654143048678,1804.5095439291777,628.4519813361011,4275.015305581382,17098.7734375
10,69087.75,13393.634765625,3902.9150390625,57598.28125,21708.1328125,3441.031087175294,3492.7567709935774,2547.7218081821134,5480.060926366264,1814.1714659344273,631.8021056202253,4300.5886482281,17603.658203125
11,73103.8125,13334.1875,3866.850830078125,59135.8359375,21607.994140625,3425.5602008699407,3475.7190689347517,2536.5987325895476,5454.266199804941,1806.48122998594,629.1356385674759,4280.233069872404,17795.541015625
12,75298.484375,13082.69921875,3851.44384765625,59806.5234375,21582.53515625,3421.6267237171496,3471.3879120832817,2533.770517673923,5447.708475881818,1804.5257464401504,628.4575993628353,4275.058181090843,17866.43359375
13,74059.3125,12852.669921875,3847.62646484375,59487.1796875,21548.142578125,3416.3128538364203,3465.537245224013,2529.9496747789035,5438.849803846377,1801.8838617600843,627.5415551173053,4268.067583561897,17979.05078125
14,70883.03125,12818.7626953125,3886.99658203125,58896.171875,21610.220703125,3425.904206493252,3476.0978671959742,2536.8460732704625,5454.839722639633,1806.652243859826,629.1949353436148,4280.685654322237,18225.54296875
15,68692.3984375,12932.1572265625,4078.94921875,59608.18359375,21950.396484375,3478.4543662341885,3533.9876339837474,2574.623599510909,5542.472243395258,1832.767622836384,638.249863863501,4349.84115455101,18577.583984375
16,78275.6171875,13629.52734375,4260.91259765625,61931.8515625,22786.72265625,3607.590357219502,3676.4464839256684,2667.40750423729,5757.993648621691,1896.8727927185635,660.4750317670797,4519.936837760205,18548.724609375
17,79100.828125,14094.4912109375,4163.58642578125,64433.7421875,22538.47265625,3569.2669513130395,3634.1402151958146,2639.879449117667,5694.008640601844,1877.858599620764,653.8831104263826,4469.435689974493,18051.755859375
18,75371.96875,14084.498046875,3998.44970703125,65402.671875,22184.626953125,3514.629913480206,3573.86700544067,2600.622695353937,5602.82279819925,1850.7356601968856,644.4796208813782,4397.469259572673,17434.263671875
19,78582.4140625,13806.87890625,3825.950927734375,64196.0703125,21746.4296875,3446.947416869939,3499.273405464531,2551.975181011821,5489.926245368053,1817.1119486383016,632.8216607332267,4308.3738294141285,16987.337890625
20,77277.25,13386.125,3653.497314453125,60723.1328125,21228.2265625,3366.876571518705,3411.1316421495044,2494.3972808598064,5356.456678896962,1777.2971267274042,619.0161474417579,4203.05111490586,16639.02734375
21,73376.125,13515.6474609375,3487.95458984375,56814.640625,20562.830078125,3264.0103090695056,3298.0723819289924,2420.383858142617,5185.141798014806,1726.0860199498181,601.2574143912587,4067.8782966279987,16187.00390625
22,70913.734375,13514.29296875,3363.1328125,52191.5546875,19900.3828125,3161.538858315042,3185.65482981102,2346.6028862828257,5014.664513223694,1674.9988556057697,583.5397271953497,3933.3831420662996,15685.3291015625
23,69403.4375,12974.900390625,3276.5361328125,48145.03125,19388.4140625,3082.300051387106,3098.875459765962,2289.5123664704206,4882.968822091399,1635.4417259421832,569.8194053188975,3829.4962315240286,15279.857421875
24,75243.5625,12225.5986328125,3413.8701171875,44574.17578125,19276.728515625,3065.008822605389,3079.956922333935,2277.049749470597,4854.246372135977,1626.8033515582908,566.8230314627955,3806.8402660580173,14830.6689453125
25,70544.46875,11758.681640625,3383.719482421875,43103.8828125,18994.1171875,3021.2459351613493,3032.10536478053,2245.5003028810106,4781.5778083179885,1604.9297707243425,559.2355130567238,3749.5224925780526,14676.603515625
26,67540.78125,11447.1787109375,3388.0400390625,41510.078125,18891.728515625,3005.3876884047254,3014.7762798927824,2234.065135783272,4755.254412627946,1596.9997352733822,556.4846386841758,3728.760624958718,14670.4287109375
27,66040.0625,11292.3994140625,3453.46240234375,40014.609375,18930.462890625,3011.387178485942,3021.3315364424834,2238.391456030973,4765.212486580651,1600.0000633044424,557.525438007389,3736.61473177312,14814.5439453125
28,66015.375,11339.51953125,3666.296875,39035.04296875,19279.671875,3065.4645405024676,3080.4554434935544,2277.378228352037,4855.003291053845,1627.0310494572834,566.9020133205693,3807.4373088202465,15279.9990234375
29,66985.3046875,12027.08203125,4137.646484375,40466.55078125,20323.326171875,3226.969601417394,3257.4118195894835,2393.720109097639,5123.4974649006745,1707.6279651136033,594.8561517372442,4019.243060018962,16487.65625
30,69156.0625,12765.57421875,4610.55126953125,44697.6953125,21855.48828125,3463.7944415486204,3517.833219088824,2564.0860154758293,5518.021141925925,1825.4839244573739,635.7244486670454,4330.545090086382,17916.673828125
31,75266.984375,13234.115234375,4793.5244140625,50048.70703125,22958.00390625,3634.027691666152,3705.6452752234745,2686.3942349657827,5802.1456287956435,1909.9848478000124,665.0206450833533,4554.785582715579,18550.14453125
32,82070.6796875,13643.810546875,4818.4638671875,54766.00390625,23554.130859375,3726.014937788424,3807.3266767282776,2752.436195431403,5955.8443832246285,1955.5775286325602,680.8256566238078,4676.105480945897,18839.84375
33,86027.78125,13842.373046875,4853.8642578125,58272.375,23795.193359375,3763.202048633552,3848.46955575681,2779.125431385396,6018.011090426377,1973.9961467437165,687.2102514594835,4725.178834969665,19161.9296875
34,88175.984375,14134.56640625,4810.7353515625,60279.84375,23890.20703125,3777.857514027335,3864.689656563681,2789.6422699047916,6042.5159407868,1981.252956944222,689.7256853736832,4744.523007649488,19272.283203125
