,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
0,86666.34375,17874.833984375,4893.337890625,82782.921875,29362.2578125,4662.245986290905,4706.0274315323495,3458.4375656928296,7402.128649339504,2467.2088579011865,859.4596707738676,5806.749650969357,15453.8095703125
1,81689.0,17213.884765625,4865.6796875,79791.3125,29009.748046875,4607.7156191826225,4646.210924068658,3419.173225171501,7311.414657825611,2440.020391517603,850.0302978834227,5735.182931225586,15262.1884765625
2,76952.734375,16669.861328125,4800.376953125,74974.8203125,28784.31640625,4572.836649525617,4607.97304512603,3394.0532585934066,7253.4110200535015,2422.6222058153344,843.9961362586856,5689.424090877427,15150.8857421875
3,74055.578125,16197.982421875,4784.73388671875,69345.125,28590.765625,4542.886168125114,4575.152355016632,3372.4793103795064,7203.615646677562,2407.677508696392,838.812780065893,5650.141856038902,15110.189453125
4,72849.4296875,15614.265625,4845.9296875,63203.8984375,28412.771484375,4515.339530654736,4544.97750722077,3352.6340100965604,7157.826962903297,2393.9282164588108,834.0439250412878,5614.021331999538,15082.2197265625
5,72293.1171875,15408.3369140625,4997.37255859375,61939.34375,28809.9375,4576.8010266781075,4612.318314759159,3396.9086378111997,7260.003002713795,2424.600009355618,844.6821002660449,5694.624408416077,15309.7001953125
6,72018.015625,15702.33984375,5229.326171875,63531.0546875,30205.0390625,4792.568277877769,4849.1497237662115,3552.234133243082,7619.070715097418,2532.128422032577,881.9732121781695,5977.91457830477,15886.4697265625
7,69607.6875,16373.908203125,5390.55712890625,66924.203125,31459.185546875,4986.380022637686,5062.409972861567,3691.623289330667,7942.058684845755,2628.5307961525077,915.4008792070965,6232.781901839717,16566.466796875
8,72861.859375,17113.94140625,5510.81787109375,72804.984375,32292.6015625,5115.0979890682465,5204.301042005921,3784.1333358372094,8156.790016568855,2692.465715733158,937.5680170998937,6402.245446186718,17485.189453125
9,78936.734375,17523.029296875,5545.6943359375,78792.296875,32588.935546875,5160.8518521723,5254.784368807892,3817.005124217748,8233.158752217798,2715.175493722509,945.4413789405236,6462.518576796232,18769.548828125
10,85575.46875,17994.92578125,5526.01708984375,82855.9140625,32757.025390625,5186.8017317023805,5283.4272882130335,3835.646123210894,8276.481485164428,2728.0519031312224,949.9054634847175,6496.711395718316,19784.5546875
11,90156.7421875,17815.861328125,5477.6396484375,88094.578125,32621.25,5165.840764931991,5260.290428086761,3820.589038986087,8241.487112430797,2717.6512155403257,946.299685224738,6469.0917547993,20198.494140625
12,92743.734375,17453.541015625,5459.037109375,90424.203125,32588.1796875,5160.735156748761,5254.655580238389,3816.9212921904054,8232.963946886131,2715.117583040425,945.4213018944257,6462.364826501458,20315.814453125
13,91426.0,17151.255859375,5456.544921875,88262.453125,32547.4765625,5154.451025504118,5247.720454660847,3812.4068209383245,8222.47374120225,2711.9989713468162,944.3401087025354,6454.0854401451115,20442.86328125
14,87015.9609375,17117.05078125,5467.92919921875,83979.296875,32595.689453125,5161.89457048999,5255.935150928364,3817.754193782928,8234.899418479166,2715.6929454386777,945.6207741375323,6463.892399868342,20708.521484375
15,84543.03125,17213.126953125,5702.0419921875,84228.09375,33048.87890625,5231.853067010048,5333.172041944774,3868.0040951907113,8351.709313731155,2750.4002024673773,957.6531610514596,6556.087024854476,21052.326171875
16,83746.1015625,18055.40625,5924.00634765625,87152.359375,34159.75,5403.270629008548,5522.650842590419,3991.073738132694,8638.12257191682,2835.3631407792873,987.1061740000632,6782.162903572164,20816.28515625
17,86391.2265625,18906.513671875,5814.1962890625,90964.640625,33836.9296875,5353.466031066605,5467.56618844192,3955.3244703550017,8554.878375207085,2810.6888816071432,978.5529681793097,6716.452772642935,19810.01171875
18,93590.015625,19181.365234375,5668.31591796875,93016.3046875,33417.78515625,5288.78900976545,5396.071777874218,3908.890136099142,8446.81029728632,2778.6327470933506,967.4405046644163,6631.150683467095,18674.10546875
19,97419.4921875,19002.990234375,5463.32568359375,91690.15625,32837.6875,5199.253633119477,5297.1741403102205,3844.5902265591317,8297.272000458815,2734.229627235143,952.047175182372,6513.120697134837,17987.294921875
20,96019.0,18540.9453125,5257.7685546875,88201.1875,32150.203125,5093.109181119339,5180.047948202731,3768.333365328398,8120.095525010405,2681.548623509702,933.7830373383839,6373.285444491044,17576.736328125
