,onDE,onBE,onUK,onNL,onNOS
0,83.79995874902542,0.0,0.0,,2334.3578026670984
1,83.79995874902542,0.0,0.0,,2334.3578026670984
2,83.79995874902542,0.0,0.0,,2334.3578026670984
3,83.79995874902542,0.0,0.0,,2334.3578026670984
4,83.79995874902542,0.0,0.0,,2334.3578026670984
5,83.79995874902542,0.0,0.0,,2334.3578026670984
6,83.79995874902542,0.0,0.0,,2334.3578026670984
7,83.79995874902542,0.0,0.0,,2334.3578026670984
8,83.79995874902542,0.0,0.0,,2334.3578026670984
9,83.79995874902542,0.0,0.0,,2334.3578026670984
10,83.79995874902542,0.0,0.0,,2334.3578026670984
11,83.79995874902542,0.0,0.0,,2334.3578026670984
12,83.79995874902542,0.0,0.0,,2334.3578026670984
13,83.79995874902542,0.0,0.0,,2334.3578026670984
14,83.79995874902542,0.0,0.0,,2334.3578026670984
15,83.79995874902542,0.0,0.0,,2334.3578026670984
16,83.79995874902542,0.0,0.0,,2334.3578026670984
17,83.79995874902542,0.0,0.0,,2334.3578026670984
18,83.79995874902542,0.0,0.0,,2334.3578026670984
19,83.79995874902542,0.0,0.0,,2334.3578026670984
20,83.79995874902542,0.0,0.0,,2334.3578026670984
21,83.79995874902542,0.0,0.0,,2334.3578026670984
22,83.79995874902542,0.0,0.0,,2334.3578026670984
23,83.79995874902542,0.0,0.0,,2334.3578026670984
24,83.79995874902542,0.0,0.0,,2334.3578026670984
25,83.79995874902542,0.0,0.0,,2334.3578026670984
26,83.79995874902542,0.0,0.0,,2334.3578026670984
27,83.79995874902542,0.0,0.0,,2334.3578026670984
28,83.79995874902542,0.0,0.0,,2334.3578026670984
29,83.79995874902542,0.0,0.0,,2334.3578026670984
30,83.79995874902542,0.0,0.0,,2334.3578026670984
31,83.79995874902542,0.0,0.0,,2334.3578026670984
32,83.79995874902542,0.0,0.0,,2334.3578026670984
33,83.79995874902542,0.0,0.0,,2334.3578026670984
34,83.79995874902542,0.0,0.0,,2334.3578026670984
35,83.79995874902542,0.0,0.0,,2334.3578026670984
36,83.79995874902542,0.0,0.0,,2334.3578026670984
37,83.79995874902542,0.0,0.0,,2334.3578026670984
38,83.79995874902542,0.0,0.0,,2334.3578026670984
39,83.79995874902542,0.0,0.0,,2334.3578026670984
