timestep;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2030-01-01 00:00:00;3429.237459708585;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 01:00:00;3429.209242612211;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 02:00:00;3428.850845382917;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 03:00:00;3428.701713295737;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 04:00:00;3428.674735497837;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 05:00:00;3428.643549557827;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 06:00:00;3428.636383692978;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 07:00:00;3428.399893320389;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 08:00:00;3428.397072662849;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 09:00:00;3428.437184673436;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 10:00:00;3428.512902375574;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 11:00:00;3428.59359530401;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 12:00:00;3428.62648854739;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 13:00:00;3428.648839793622;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 14:00:00;3428.649520310317;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 15:00:00;3428.628765753434;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 16:00:00;3428.640245565108;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 17:00:00;3428.629818991288;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 18:00:00;3428.659295223274;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 19:00:00;3428.636224985904;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 20:00:00;3428.620226831931;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 21:00:00;3428.615975406074;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 22:00:00;3428.533873351194;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-01 23:00:00;3428.47809743335;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-02 00:00:00;3428.41459296194;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-02 01:00:00;3428.435003653497;7101.693253172438;0.0;210.02100210021004;0.0;0.0;0.0;0.0
