,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
0,94312.2265625,14824.03125,4121.21484375,81587.609375,21796.166015625,3467.9826952657268,3477.0225275650605,2578.382381575446,5485.637557820328,1843.4398871706333,642.373911340322,4301.3270548874825,15618.3310546875
1,90551.7109375,14328.34765625,4092.0712890625,78878.3125,21469.5703125,3417.382228004206,3421.784566954687,2541.881242418269,5401.693144719657,1818.117293647731,633.5891632157449,4235.122673539706,15453.365234375
2,87115.90625,13930.12890625,4046.81787109375,74468.4765625,21295.66015625,3390.4314451185387,3392.3853139313087,2522.434679568025,5357.001409440875,1804.622462457235,628.9074252936414,4199.877420440376,15373.4306640625
3,84639.65625,13527.4287109375,4043.61669921875,69477.453125,21145.921875,3367.2229627481174,3367.0805725032496,2505.6853679056276,5318.526021598904,1792.9972088391949,624.8741834650355,4169.535557939871,15349.296875
4,83130.9375,12964.171875,4099.0185546875,64143.10546875,21003.45703125,3345.1386779144427,3343.012213139531,2489.7447331267376,5281.923570661237,1781.931352156104,621.0349191888554,4140.671565063092,15297.859375
5,81287.15625,12869.6455078125,4268.90576171875,63187.484375,21399.421875,3406.511891884431,3409.9248418426323,2534.0381132152947,5383.665588627851,1812.6749216239466,631.7010675811877,4220.905450224654,15506.2666015625
6,78419.375,13274.3388671875,4521.47998046875,64861.25390625,22701.640625,3608.1924416949455,3630.347622222286,2679.458149577465,5718.470514292988,1913.5140260161556,666.6811157868476,4484.9767554093105,16075.7646484375
7,77998.2109375,13871.8515625,4683.3623046875,67979.4765625,23874.087890625,3789.582462637829,3829.2465588310747,2810.085815444151,6020.156949160047,2003.980027203461,698.0567948006432,4722.979282547792,16707.845703125
8,81807.4765625,14506.423828125,4766.947265625,73513.140625,24629.43359375,3906.3543042761553,3957.5893833330388,2894.1044365612997,6214.630444658304,2062.113880708733,718.2161627683016,4876.424981444166,17564.3203125
9,85583.8828125,14842.16015625,4794.49560546875,79529.40625,24910.052734375,3949.719746126757,4005.3082480050425,2925.292355666823,6286.900681230149,2083.6833099456717,725.6953776328841,4933.453015767676,18786.166015625
10,88358.15625,15307.64453125,4762.63916015625,83676.765625,25067.84765625,3974.100745530142,4032.149821095919,2942.8236597131163,6327.543841081828,2095.8055769750354,729.8986613235787,4965.525350530377,19741.84765625
11,90148.96875,15190.89453125,4687.0244140625,88549.0234375,24942.955078125,3954.8037342724515,4010.9045562765587,2928.9482179293755,6295.375033551254,2086.211343303448,726.5719568896247,4940.140235902288,20116.865234375
12,92276.515625,14933.7509765625,4662.15478515625,90743.1171875,24910.98828125,3949.8643061416196,4005.4673699311734,2925.3963092066147,6287.141639279438,2083.7551949425547,725.7203033438782,4933.643158404719,20215.345703125
13,91995.0859375,14673.96875,4657.5625,88790.1875,24864.279296875,3942.646750488915,3997.5231713573876,2920.206043815424,6275.111494166505,2080.1659991458273,724.4757665235733,4924.150071377368,20349.36328125
14,90006.203125,14632.5234375,4674.24853515625,84973.4375,24918.54296875,3951.031647368888,4006.752312513816,2926.2357447998747,6289.087417773656,2084.3356716011363,725.9215801891179,4935.178594503513,20626.921875
15,88866.8203125,14688.134765625,4891.435546875,85163.25,25321.97265625,4013.360097779399,4075.3905898370476,2971.048539465145,6393.00595642827,2115.318639495027,736.6644549799097,5017.184378265202,21013.59375
16,89362.28125,15404.830078125,5158.5888671875,87918.390625,26339.04296875,4170.418114104906,4248.605980908364,3083.9058261074942,6655.087782078106,2193.3008868018937,763.7012162986806,5224.023162450555,20875.658203125
17,92145.203125,15882.287109375,5076.2734375,91032.90625,26023.99609375,4121.779212719376,4194.925014143335,3048.9648599128036,6573.891103575217,2169.164155882613,755.3332716004332,5159.938475916219,20006.490234375
