,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
0,94829.0859375,16797.44140625,3940.158203125,73007.3515625,23640.412109375,3754.5059382989793,3787.130522616919,2785.7332699018675,5958.651411499909,1987.7629144479895,692.466282267554,4674.161770341786,15236.578125
1,90915.828125,16205.515625,3911.80712890625,70316.8046875,23306.669921875,3702.869754766552,3730.519357789389,2748.5452708902094,5872.778557888791,1962.0067747500595,683.5333775855272,4606.416828204472,15078.0556640625
2,87630.2734375,15711.3212890625,3882.998291015625,66314.296875,23173.8203125,3682.3115224896605,3707.993662994831,2733.7360896895925,5838.600958768133,1951.7476908637288,679.9751350734006,4579.4552526206535,15002.0712890625
3,85325.7578125,15199.6875,3893.3359375,61858.0859375,23060.9375,3664.841340519467,3688.8575779873668,2721.1498969227523,5809.562397369253,1943.0275167877883,676.950589341913,4556.548181071457,14981.048828125
4,83947.4375,14488.9521484375,3955.587890625,57217.0546875,22944.19140625,3646.7715296475412,3669.070568452337,2708.1302467334926,5779.532244412376,1934.0059842619685,673.82146441785,4532.859368324433,14938.4072265625
5,82286.9296875,14320.2109375,4131.4775390625,56807.2734375,23379.833984375,3714.1908027571662,3742.927098169537,2756.699613556849,5891.6023591447365,1967.655132877087,685.492413979967,4621.266563889656,15148.5380859375
6,79437.265625,14756.7705078125,4376.60205078125,58981.5859375,24706.65625,3919.383767278247,3968.200059172136,2904.400980125415,6233.114666789632,2069.896984253411,720.9496859583373,4890.710106422819,15697.759765625
7,79178.703125,15417.314453125,4534.2021484375,62508.3671875,25903.140625,4104.248603626879,4171.738001240596,3037.3251214999473,6541.298661794029,2161.8063716811744,752.8182626513537,5133.905602506022,16284.7333984375
8,83021.15625,16121.314453125,4605.28564453125,68176.5078125,26642.099609375,4218.348213563183,4297.616140654983,3119.303692217086,6731.731145196492,2218.444808609287,772.4546602454085,5284.200948888561,17011.185546875
9,86928.96875,16474.900390625,4632.7744140625,74103.921875,26927.212890625,4262.3570191872095,4346.216863424806,3150.9111045734953,6805.2242929766335,2240.2734632573156,780.0221412271375,5342.208005978404,17969.20703125
10,89781.9921875,16987.099609375,4602.7421875,78198.796875,27085.84765625,4286.8398092566995,4373.2656487188215,3168.491962605208,6846.119600156682,2252.4130890273104,784.2305569692682,5374.486989516005,18672.375
11,91656.671875,16819.076171875,4531.41162109375,82676.25,26959.75,4267.378806392306,4351.764313183892,3154.5173664207095,6813.6119601177015,2242.763713643047,780.8854367015699,5348.828403540777,18938.09375
12,93847.2109375,16525.046875,4507.693359375,84784.640625,26924.53515625,4261.943732378859,4345.7603305103385,3150.614309939822,6804.534011687373,2240.0685134294463,779.9510910969261,5341.663167207241,19014.1015625
13,93538.5,16236.7734375,4502.94384765625,83273.25,26873.60546875,4254.08301381296,4337.07751356723,3144.9691634723376,6791.405239635917,2236.1702111927148,778.5996592230754,5331.300667845766,19140.34765625
14,91649.171875,16193.744140625,4528.2783203125,80196.5390625,26954.8359375,4266.620374962871,4350.926469933233,3153.972724678423,6812.345166905831,2242.387623309482,780.755057614487,5347.828520095673,19407.32421875
15,90454.546875,16231.5,4738.21826171875,80814.75,27365.796875,4330.039828911725,4421.012978498421,3199.508615841711,6918.296582080141,2273.826677747492,791.6537726332081,5431.4584192873035,19796.189453125
16,90941.1328125,16995.73046875,4995.826171875,83783.0390625,28402.931640625,4490.022263942779,4598.045716847334,3314.320205120569,7185.771503285568,2353.0540393044994,819.1166934459055,5642.60121867835,19758.048828125
17,93762.953125,17602.228515625,4913.47216796875,86382.40625,28076.94921875,4439.7483181473335,4542.378934237954,3278.2497015299095,7101.688211628298,2328.1692797559867,810.4911083224852,5576.223665128035,19138.384765625
18,99920.015625,17644.787109375,4738.9912109375,86642.3203125,27598.18359375,4365.894811547779,4460.660810872984,3225.2470521497626,6978.217949034186,2291.5929119891844,797.8124248670422,5478.757633289065,18370.6953125
19,100732.5078125,17423.568359375,4532.90380859375,84279.4453125,27045.62890625,4280.632900494243,4366.407439268462,3164.0350309937503,6835.751104645163,2249.335703102371,783.1637339327916,5366.302993813218,17848.666015625
20,97763.8125,16983.732421875,4330.6875,80680.21875,26398.90234375,4180.803136191961,4256.174821536519,3092.3332937601217,6669.050606600857,2199.814781042414,765.995869508427,5234.729835109696,17470.640625
21,93439.703125,17345.4765625,4145.88525390625,83375.1796875,25567.6328125,4052.4258689884878,4114.628072538599,3000.0758720050508,6454.860559654955,2136.0600083980694,743.8914826541096,5065.690948260732,16987.455078125
22,92778.8828125,17598.916015625,4045.263671875,78375.3359375,24688.625,3916.596618700799,3965.1354633742712,2902.395910979233,6228.471811429668,2068.5098692435054,720.4686809260169,4887.046645346503,16466.767578125
23,93467.140625,17040.21875,3938.2060546875,73651.3515625,24049.68359375,3817.809228492879,3856.596380622591,2831.308057409954,6063.982120014136,2019.3164187601963,703.4092750272861,4757.262113422961,16059.5634765625
24,95147.015625,16212.77734375,4221.9765625,68532.8984375,22488.8515625,3576.2774515657516,3591.9356085013087,2657.3234164538876,5662.42888975155,1898.7907533885345,661.6064958444609,4440.488946994506,15908.9794921875
25,90347.625,15598.2138671875,4180.14013671875,65834.03125,22128.748046875,3520.507661067591,3530.9794462415266,2617.111997397833,5569.843650648531,1870.9074641478376,651.9341035932415,4367.463723778438,15736.392578125
26,86850.6484375,15136.4326171875,4152.6865234375,61912.3671875,22037.859375,3506.428747436995,3515.6008993656324,2606.9583495993993,5546.479152991629,1863.8650401921184,649.4910782842937,4349.036107129932,15699.8212890625
27,84928.4609375,14790.3681640625,4177.662109375,57583.0625,22163.69921875,3525.921388960864,3536.8939635988568,2621.0160934742303,5578.828845487247,1873.615103883532,652.8733773806914,4374.550445964578,15858.0078125
28,84641.734375,14567.6025390625,4335.7216796875,53195.625,22775.12109375,3620.5998854131217,3640.42251935961,2689.2704041919096,5736.0469764868585,1920.9357839301013,669.2879566740387,4498.557567694359,16506.359375
