,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
51,61925.93789,12754.4035295061,5445.716713409467,46459.09381351139,19354.88729352602,3067.634171823228,3114.9930166370614,2270.951061792477,4886.482514310637,1616.8746473615233,563.0806973986585,3834.871184202434,15386.29225661297
52,62800.63166,12479.7580655094,5893.76561910882,40811.0709591575,19116.48812462085,3030.803396242346,3074.430111441293,2244.4714235421557,4825.072471506561,1598.567612061037,556.7330434350694,3786.4100663923864,15581.38501311714
53,68560.4294,12658.7069926189,6609.702133328646,41077.91904928684,18213.20820121473,2891.178432776678,2920.9131825133018,2144.023756471207,4592.490132510061,1529.0762584330735,532.635703751608,3602.890734758799,16466.25649157755
54,74636.06195,13508.6191265865,7173.11191826862,44826.77026646173,19135.13243249927,3033.684083537241,3077.601717505554,2246.5427506698693,4829.874749966236,1599.9998257740524,557.2296484451875,3790.1996566011344,17801.33717025193
55,79244.53824,14626.5225232984,7342.360053129397,49668.22848107778,20051.12344000537,3175.1524737839286,3233.5582151220924,2348.214057542769,5065.885503929091,1670.2644155894097,581.5912778474086,3976.457496190669,18293.23970247314
56,80823.74187,15160.3544617597,7357.338997656964,53573.98227529575,21335.54507608162,3373.340948811993,3452.6610476632013,2490.4958839133906,5397.057082026313,1768.4849965477426,615.6398446327814,4237.865272486198,18714.25720398693
57,81981.22201,15371.4301502181,7333.728236232353,56495.08398556818,21622.63389327729,3417.612579221645,3501.6953917669784,2522.2564384019606,5471.113394637797,1790.393909189954,623.2338094958623,4296.32837056309,18619.44303550382
58,83741.12631,15198.6730516287,7198.240406909938,58423.4025898963,21438.27308997175,3389.1835853570365,3470.2043791311226,2501.8623282216304,5423.555030022229,1776.3263916641715,618.3578264890299,4258.783549086525,18385.51142298529
59,85049.27997,14967.2992330948,7027.02892891496,62679.97440966556,21582.34349015715,3411.400002415479,3494.8125645563855,2517.79999699418,5460.719523162345,1787.3201275803297,622.1684075304652,4288.122867917965,18113.75238185503
60,84488.1719,14571.511807858,6908.686719988151,64561.73386216593,22321.02283970518,3525.272514147649,3621.0661582031535,2599.4598760954254,5651.315508854153,1843.6270665857362,641.68403094142,4438.597684877644,17921.85095774291
