,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
0,77495.140625,13482.5458984375,4086.443603515625,79721.6171875,21322.3046875,3394.593656745371,3396.813343665627,2525.4658629098385,5363.806147637151,1806.745822243748,629.6451183608085,4205.234735937457,15453.8095703125
1,72996.5859375,13052.595703125,4060.32763671875,77212.9296875,21004.86328125,3345.3891445467902,3343.1750815939554,2489.952876069706,5282.243273277894,1782.0953313404439,621.0928296249094,4140.914744796299,15262.1884765625
2,69158.515625,12734.28125,4019.005126953125,72923.5234375,20836.53125,3319.2908797946347,3314.7462263726866,2471.1114105109764,5239.0002833311855,1769.0132454841994,616.5539105039354,4106.815294002382,15150.8857421875
3,66937.484375,12477.2314453125,4023.78369140625,67954.953125,20692.650390625,3296.9800533490566,3290.4548296272505,2455.001328823722,5202.043038792304,1757.825537410622,612.6721496052007,4077.673453016843,15110.189453125
4,66139.015625,12142.5595703125,4097.38916015625,62562.8828125,20554.568359375,3275.5653619862505,3267.1494828449067,2439.535748799088,5166.579197974218,1747.0835723085152,608.944950839389,4049.7100446226304,15082.2197265625
5,65970.296875,12085.94921875,4258.80419921875,61181.9375,20936.236328125,3334.7497209779817,3331.583766858795,2482.272259564086,5264.61294995321,1776.7628090615885,619.242691063639,4127.0121306456995,15309.7001953125
6,65711.71875,12355.517578125,4478.8740234375,62370.0,22193.9609375,3529.62760227154,3544.2719336209193,2622.8617665980764,5587.865131081634,1874.3053801080341,653.081984473753,4381.947139346042,15886.4697265625
7,63516.1484375,12892.4404296875,4632.39208984375,65285.80078125,23325.697265625,3704.797134137643,3736.085237498167,2749.0755235562033,5878.976289295319,1961.7614962338039,683.4162263175707,4611.585358586291,16566.466796875
8,66143.59375,13481.068359375,4732.79248046875,70701.125,24052.7890625,3817.250396646291,3859.513949835885,2830.02851968203,6066.112305617368,2017.8039547529283,702.8519110617718,4759.228024903725,17485.189453125
9,71652.3828125,13832.60546875,4765.88623046875,76354.875,24319.69921875,3858.5153358956004,3904.8601843099495,2859.7210015449896,6134.828879113414,2038.3500287630611,709.9768475978838,4813.446941525102,18769.548828125
10,77665.671875,14230.3154296875,4746.2724609375,80110.578125,24470.380859375,3881.8074307196575,3930.46835618967,2876.477919019772,6173.626844732512,2049.942983475446,713.9969196984117,4844.060405539535,19784.5546875
11,81847.8984375,14153.6787109375,4701.0078125,84714.4140625,24349.32421875,3863.094920601355,3909.8944453733766,2863.015843626077,6142.45655018578,2040.6296269294796,710.7673470685268,4819.465484965402,20198.494140625
12,84189.5234375,13885.2607421875,4682.724609375,86691.8046875,24319.1953125,3858.4374386032655,3904.7745560917056,2859.6649565804646,6134.699137411625,2038.311252476899,709.9634010627473,4813.344570273297,20315.814453125
13,82967.421875,13642.3427734375,4679.3603515625,84680.1875,24279.8515625,3852.355320699017,3898.0891255272213,2855.2889631443913,6124.569343154783,2035.2835435840825,708.9134731511167,4805.351793239388,20442.86328125
14,79233.90625,13605.6953125,4702.4345703125,80803.96875,24343.75390625,3862.2338407959364,3908.9478484647598,2862.3963350242766,6141.0223289391,2040.2010129678808,710.6187162450283,4818.333823813017,20708.521484375
15,76982.109375,13717.333984375,4925.1005859375,80869.3828125,24751.2734375,3925.2204102589308,3978.221567734153,2907.704489514845,6245.960736749144,2071.5423349488997,721.4866775005036,4901.137220793525,21052.326171875
16,76253.9140625,14442.2783203125,5136.8115234375,83488.203125,25751.734375,4079.7752103809207,4148.466458954958,3018.815153381601,6503.683663523461,2148.354995290841,748.1198962935497,5104.518997174669,20816.28515625
17,78597.4453125,14952.21484375,5029.9521484375,87354.359375,25457.06640625,4034.2649249701003,4098.298364503685,2986.1068161106314,6427.7617682717255,2125.7498740303718,740.2823844167884,5044.602273946696,19810.01171875
18,84732.359375,14976.0791015625,4872.29833984375,89624.5546875,25049.01171875,3971.227357740456,4028.860714731718,2940.7887702501007,6322.644932634656,2094.420863986168,729.4196969412137,4961.6493824656945,18674.10546875
19,88186.28125,14703.6962890625,4674.83984375,88514.71875,24525.06640625,3890.2599816178,3939.7635784873382,2882.55835412939,6187.708267127763,2054.149229386112,715.455493177301,4855.171502324297,17987.294921875
20,86907.296875,14266.767578125,4476.7216796875,84903.875,23905.17578125,3794.4254393107553,3834.44372192093,2813.601621485345,6028.113566019232,2006.4349922171184,698.9092856042619,4729.24715469236,17576.736328125
21,82969.5625,14417.87109375,4290.0947265625,88713.484375,23111.26171875,3671.619703381982,3699.7120312540305,2725.1811925203115,5823.801675845913,1945.2123194982473,677.6765307379429,4568.058265511573,17092.689453125
22,81933.75,14428.451171875,4222.859375,84040.609375,22356.73046875,3554.8314538905615,3571.8349771337525,2641.0305670644925,5629.720151307066,1886.901221831755,657.4511949263782,4414.960902595998,16556.595703125
23,80446.625,13870.947265625,4121.61181640625,79251.71875,21743.861328125,3459.913316241648,3468.0970949980197,2572.590400693426,5472.149771285423,1839.4423457174953,640.9881894061048,4290.68020978288,16121.203125
24,86736.1171875,13114.6953125,4286.64697265625,71268.71875,22503.009765625,3577.4788233773575,3596.6126657763316,2657.3538760076335,5667.3387599745565,1898.2157962727338,661.3758662745097,4444.63397794188,15622.41796875
25,81908.3203125,12626.5546875,4251.71044921875,68013.0859375,22164.845703125,3525.1189056696317,3539.3425039207777,2619.6112414143104,5580.378847799386,1872.0516655819138,652.3002101999244,4376.042328539058,15451.9365234375
26,78126.953125,12299.06640625,4219.3251953125,63788.1171875,22024.421875,3503.3716500693226,3515.571479265255,2603.931261941798,5544.274344704949,1861.1791391764004,648.5286684772539,4347.56533136502,15438.5205078125
27,75960.8984375,12130.22265625,4261.173828125,58930.859375,22054.869140625,3508.0872113290097,3520.7250739099095,2607.3314230534106,5552.102371712809,1863.5369571103315,649.3465729842787,4353.739530525249,15581.6513671875
28,75525.4453125,12159.7666015625,4485.259765625,53965.828125,22456.880859375,3570.3373287750155,3588.7983506926776,2652.206837973018,5655.475402127102,1894.648291355322,660.1384204120756,4435.276228039787,16048.74609375
29,75990.96875,12848.6357421875,5002.92578125,55290.75,23653.078125,3755.438375460382,3791.6420315420287,2785.5379214354243,5963.226091247439,1987.008626974261,692.1722548412909,4678.05282349918,17305.16796875
30,78074.453125,13597.947265625,5549.8037109375,60719.96875,25444.53125,4032.328718928486,4096.164680451517,2984.715090471096,6424.532313803956,2124.7879140129626,739.9488530207675,5042.053679311219,18838.83984375
31,84146.203125,14071.111328125,5759.72705078125,67428.078125,26740.072265625,4232.3558683541105,4316.881512833556,3128.420948000211,6758.413426126458,2224.066052461331,774.3679420947448,5305.566515754589,19579.982421875
32,91553.859375,14490.81640625,5813.4892578125,73414.234375,27458.931640625,4343.2751356049785,4439.512552310694,3208.0495173611357,6943.764587924708,2279.0343799517404,793.4228751142849,5451.872592357457,20119.03515625
33,95685.234375,14684.697265625,5853.3125,77850.34375,27747.82421875,4387.837655897419,4488.825682973333,3240.029538607536,7018.269881991964,2301.1024126875554,801.0723998692035,5510.686646722996,20951.927734375
34,97967.765625,14990.0458984375,5801.916015625,80679.3125,27865.94921875,4406.056643549775,4508.994196281888,3253.1024751626474,7048.737015059156,2310.1221858534273,804.1988894458514,5534.737813397254,21548.70703125
35,100069.0625,14844.216796875,5693.33203125,84782.3203125,27823.4375,4399.49999802622,4501.735473380037,3248.397909319388,7037.772091331505,2306.8763203596645,803.0737919843002,5526.081915598887,21661.888671875
36,101949.734375,14720.533203125,5659.4091796875,86517.6640625,27842.05078125,4402.370771588621,4504.913579159513,3250.45778150715,7042.572935681431,2308.297519271833,803.5664153896157,5529.871778651837,21540.40234375
37,101232.015625,14516.953125,5570.146484375,84675.828125,27817.818359375,4398.633337728501,4500.776052710602,3247.7760476623935,7036.322777998499,2306.447266264183,802.9250708169814,5524.937806193841,21499.615234375
38,99112.21875,14486.53515625,5473.1533203125,81282.6875,27870.25390625,4406.720553045568,4509.729226532788,3253.5788402181624,7049.847321897307,2310.4508435199655,804.3128100598077,5535.614310976403,21608.978515625
39,97444.03125,14553.224609375,5624.39599609375,82258.3984375,28255.9921875,4466.206209864784,4575.609513715015,3296.2551592726563,7149.349062439475,2339.890470848959,814.5170809773958,5614.164690381714,21900.46875
40,96987.296875,15308.5322265625,5892.625,85557.1875,29015.234375,4583.25409197008,4705.365089722063,3380.1967800763905,7345.243723199334,2397.774059906096,834.5793358659866,5768.821294260053,21821.564453125
41,98701.515625,15624.234375,5774.34814453125,87763.609375,28465.9765625,4498.583064092032,4611.485093187637,3319.478491332411,7203.521692975142,2355.9074918193764,820.0686793859239,5656.932049707477,21116.966796875
42,104393.0078125,15251.04296875,5556.16796875,87919.296875,27808.859375,4397.251555548243,4499.2463952388125,3246.784561634715,7034.01204492057,2305.7631859611442,802.6879508337516,5523.113680862763,20198.880859375
43,105891.7734375,14666.828125,5304.083984375,86101.703125,27005.89453125,4273.377580507375,4362.215535078096,3157.8750429138363,6826.946026561143,2244.401882109365,781.4175961210019,5359.660867959182,19483.08203125
44,103577.375,14051.0166015625,5076.5634765625,83664.46875,26059.162109375,4127.246660051893,4200.828864737091,3052.92492663957,6582.905348825851,2171.922900774637,756.2909163412063,5167.042492004748,18889.916015625
45,98114.046875,14310.8798828125,4802.42236328125,87734.625,24978.482421875,3960.3299500380267,4016.8631085836028,2932.953026337947,6304.478581159452,2089.002801863956,727.5410379857915,4947.313915906222,18077.021484375
46,95719.046875,14391.748046875,4627.583984375,81276.421875,23923.6171875,3797.277114958804,3837.5754333905406,2815.6540640042995,6032.860587655354,2007.855561357325,699.4019271198838,4732.992499013795,17131.88671875
47,93118.8125,13683.7841796875,4449.3818359375,74968.171875,23102.888671875,3670.3241088179643,3698.292041611919,2724.24800770015,5821.6474287145265,1944.5659259114575,677.4523404832132,4566.358818635769,16432.27734375
48,86840.09375,13292.7763671875,4434.94921875,72760.6171875,22509.326171875,3578.456682137076,3597.6827268950924,2658.0586223577347,5668.963231655212,1898.704255296558,661.5452953608744,4445.915358172451,16346.888671875
49,81882.59375,12773.0400390625,4401.611328125,69999.359375,22183.373046875,3527.988007271191,3542.4792924334342,2621.679719124652,5585.14269196627,1873.4858291211149,652.797696951469,4379.799810006872,16149.328125
50,78067.28125,12418.9306640625,4376.61376953125,65623.671875,22061.296875,3509.0826988146255,3521.8130893545717,2608.0492065650797,5553.754970784864,1864.0346891256822,649.5192309435243,4355.042989411654,16114.5244140625
51,75953.609375,12227.0771484375,4437.3896484375,60781.6015625,22143.359375,3521.7915232312953,3535.7048784620156,2617.212316259472,5574.85425065889,1870.3883530805579,651.7232337329899,4371.68481957478,16247.8134765625
52,75658.265625,12232.5166015625,4696.9326171875,55835.78515625,22678.509765625,3604.6464390934952,3626.348643378417,2676.932004061723,5712.476896654172,1911.7841858578263,666.0821962978312,4480.239400281537,16725.421875
53,76372.8359375,12990.02734375,5236.3291015625,56793.7890625,24031.216796875,3813.914909044204,3855.8498059437097,2827.6281379203733,6060.558947914991,2016.1427613991707,702.2758334045673,4754.8464012479835,18042.5078125
54,79040.328125,13786.55859375,5774.064453125,62393.984375,25844.7109375,4094.133201390884,4164.300286615582,3029.1326940403123,6527.641683508564,2155.4844417287018,750.5917158966982,5123.426914319258,19685.275390625
55,85997.671875,14192.998046875,5967.2138671875,69261.2109375,27076.943359375,4284.340715781622,4374.334975998456,3165.745757098825,6845.26482332754,2249.8353343784015,783.3011302950896,5374.120622495061,20512.294921875
56,93976.171875,14559.283203125,6008.494140625,74881.875,27696.40625,4379.906829719835,4480.047530090165,3234.3384908489456,7005.008507905069,2297.175596781304,799.7112503580452,5500.21804429664,21106.82421875
