Unnamed: 0;ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow
2022-03-07 10:00:00;347.0;246.94;229.0;10.99;65.87;5.23;
2022-03-07 11:00:00;280.0;61.0;248.0;12.26;64.36;5.32;
2022-03-07 12:00:00;206.0;7.54;202.0;11.97;67.01;5.16;
2022-03-07 13:00:00;219.0;22.2;208.0;11.69;69.67;4.99;
2022-03-07 14:00:00;67.0;0.0;67.0;11.4;72.32;4.83;
2022-03-07 15:00:00;118.0;12.73;114.0;10.28;76.45;4.83;
2022-03-07 16:00:00;41.0;0.0;41.0;9.17;80.59;4.84;
2022-03-07 17:00:00;0.0;0.0;0.0;8.06;84.72;4.84;
2022-03-07 18:00:00;0.0;0.0;0.0;7.84;85.06;4.08;
2022-03-07 19:00:00;0.0;0.0;0.0;7.62;85.41;3.32;
2022-03-07 20:00:00;0.0;0.0;0.0;7.4;85.75;2.57;
2022-03-07 21:00:00;0.0;0.0;0.0;6.26;85.2;2.7;
2022-03-07 22:00:00;0.0;0.0;0.0;5.12;84.64;2.83;
2022-03-07 23:00:00;0.0;0.0;0.0;3.97;84.09;2.97;
2022-03-08 00:00:00;0.0;0.0;0.0;3.71;85.99;2.85;
2022-03-08 01:00:00;0.0;0.0;0.0;3.44;87.89;2.73;
2022-03-08 02:00:00;0.0;0.0;0.0;3.17;89.79;2.61;
2022-03-08 03:00:00;0.0;0.0;0.0;3.3;90.25;2.79;
2022-03-08 04:00:00;0.0;0.0;0.0;3.43;90.7;2.97;
2022-03-08 05:00:00;0.0;0.0;0.0;3.56;91.16;3.14;
2022-03-08 06:00:00;0.0;0.0;0.0;5.09;88.39;3.57;
2022-03-08 07:00:00;10.0;0.0;10.0;6.62;85.62;4.0;
2022-03-08 08:00:00;217.0;366.72;113.0;8.15;82.85;4.43;
2022-03-08 09:00:00;376.0;675.62;106.0;9.87;80.07;4.38;
2022-03-08 10:00:00;472.0;717.19;125.0;11.59;77.29;4.34;
2022-03-08 11:00:00;472.0;507.11;203.0;13.3;74.51;4.29;
2022-03-08 12:00:00;500.0;598.52;179.0;13.84;72.41;4.44;
2022-03-08 13:00:00;417.0;407.16;213.0;14.39;70.31;4.58;
2022-03-08 14:00:00;341.0;372.36;182.0;14.93;68.21;4.73;
2022-03-08 15:00:00;282.0;585.72;95.0;13.36;70.17;4.57;
2022-03-08 16:00:00;138.0;405.04;63.0;11.79;72.13;4.41;
2022-03-08 17:00:00;0.0;0.0;0.0;10.23;74.09;4.25;
2022-03-08 18:00:00;0.0;0.0;0.0;9.68;74.02;4.5;
2022-03-08 19:00:00;0.0;0.0;0.0;9.12;73.96;4.75;
2022-03-08 20:00:00;0.0;0.0;0.0;8.57;73.89;5.01;
2022-03-08 21:00:00;0.0;0.0;0.0;8.35;73.1;5.14;
2022-03-08 22:00:00;0.0;0.0;0.0;8.13;72.31;5.26;
2022-03-08 23:00:00;0.0;0.0;0.0;7.9;71.52;5.39;
2022-03-09 00:00:00;0.0;0.0;0.0;8.08;67.88;4.97;
2022-03-09 01:00:00;0.0;0.0;0.0;8.25;64.23;4.56;
2022-03-09 02:00:00;0.0;0.0;0.0;8.42;60.59;4.14;
2022-03-09 03:00:00;0.0;0.0;0.0;8.26;60.47;3.89;
2022-03-09 04:00:00;0.0;0.0;0.0;8.09;60.36;3.64;
2022-03-09 05:00:00;0.0;0.0;0.0;7.93;60.24;3.39;
2022-03-09 06:00:00;0.0;0.0;0.0;9.11;60.4;3.77;
2022-03-09 07:00:00;97.0;280.47;55.0;10.29;60.56;4.16;
2022-03-09 08:00:00;236.0;455.62;104.0;11.47;60.72;4.54;
2022-03-09 09:00:00;373.0;621.14;121.0;13.09;60.42;4.86;
2022-03-09 10:00:00;466.0;659.45;143.0;14.71;60.13;5.19;
2022-03-09 11:00:00;523.0;695.52;150.0;16.33;59.83;5.52;
2022-03-09 12:00:00;518.0;647.61;167.0;16.66;60.44;4.97;
2022-03-09 13:00:00;493.0;704.8;136.0;16.98;61.06;4.43;
2022-03-09 14:00:00;409.0;673.14;118.0;17.31;61.67;3.89;
2022-03-09 15:00:00;288.0;591.9;96.0;15.3;64.76;3.51;
2022-03-09 16:00:00;145.0;436.57;62.0;13.29;67.86;3.13;
2022-03-09 17:00:00;0.0;0.0;0.0;11.28;70.95;2.74;
2022-03-09 18:00:00;0.0;0.0;0.0;10.48;72.59;2.79;
2022-03-09 19:00:00;0.0;0.0;0.0;9.69;74.24;2.83;
2022-03-09 20:00:00;0.0;0.0;0.0;8.89;75.88;2.87;
2022-03-09 21:00:00;0.0;0.0;0.0;8.39;77.32;2.82;
2022-03-09 22:00:00;0.0;0.0;0.0;7.89;78.77;2.78;
2022-03-09 23:00:00;0.0;0.0;0.0;7.39;80.21;2.73;
2022-03-10 00:00:00;0.0;0.0;0.0;6.87;77.82;2.67;
2022-03-10 01:00:00;0.0;0.0;0.0;6.34;75.42;2.61;
2022-03-10 02:00:00;0.0;0.0;0.0;5.81;73.03;2.55;
2022-03-10 03:00:00;0.0;0.0;0.0;4.91;75.25;2.66;
2022-03-10 04:00:00;0.0;0.0;0.0;4.0;77.47;2.76;
2022-03-10 05:00:00;0.0;0.0;0.0;3.1;79.69;2.87;
2022-03-10 06:00:00;0.0;0.0;0.0;5.11;79.61;2.46;
2022-03-10 07:00:00;104.0;301.49;57.0;7.13;79.54;2.05;
2022-03-10 08:00:00;246.0;486.73;102.0;9.15;79.46;1.64;
2022-03-10 09:00:00;384.0;645.98;118.0;10.89;77.77;2.01;
2022-03-10 10:00:00;473.0;661.59;145.0;12.62;76.09;2.39;
2022-03-10 11:00:00;526.0;684.35;155.0;14.35;74.4;2.76;
2022-03-10 12:00:00;521.0;637.26;172.0;14.41;76.03;2.98;
2022-03-10 13:00:00;494.0;681.64;145.0;14.47;77.65;3.2;
2022-03-10 14:00:00;411.0;651.31;126.0;14.53;79.28;3.42;
2022-03-10 15:00:00;289.0;564.53;103.0;12.86;83.51;3.49;
2022-03-10 16:00:00;148.0;425.53;65.0;11.2;87.74;3.57;
2022-03-10 17:00:00;0.0;0.0;0.0;9.54;91.97;3.64;
2022-03-10 18:00:00;0.0;0.0;0.0;8.7;91.58;3.93;
2022-03-10 19:00:00;0.0;0.0;0.0;7.86;91.19;4.21;
2022-03-10 20:00:00;0.0;0.0;0.0;7.02;90.8;4.5;
2022-03-10 21:00:00;0.0;0.0;0.0;6.63;90.14;4.54;
2022-03-10 22:00:00;0.0;0.0;0.0;6.24;89.48;4.58;
2022-03-10 23:00:00;0.0;0.0;0.0;5.85;88.82;4.62;
2022-03-11 00:00:00;0.0;0.0;0.0;5.82;89.41;4.5;
2022-03-11 01:00:00;0.0;0.0;0.0;5.78;89.99;4.38;
2022-03-11 02:00:00;0.0;0.0;0.0;5.74;90.58;4.26;
2022-03-11 03:00:00;0.0;0.0;0.0;5.7;90.71;4.48;
2022-03-11 04:00:00;0.0;0.0;0.0;5.66;90.83;4.7;
2022-03-11 05:00:00;0.0;0.0;0.0;5.62;90.96;4.92;
2022-03-11 06:00:00;0.0;0.0;0.0;6.45;87.83;4.93;
2022-03-11 07:00:00;43.0;0.0;43.0;7.29;84.71;4.93;
2022-03-11 08:00:00;99.0;3.31;98.0;8.12;81.58;4.94;
2022-03-11 09:00:00;197.0;38.29;181.0;9.52;78.21;4.7;
2022-03-11 10:00:00;443.0;504.24;190.0;10.92;74.85;4.47;
2022-03-11 11:00:00;536.0;700.8;152.0;12.31;71.48;4.23;
2022-03-11 12:00:00;548.0;728.36;145.0;12.54;71.4;4.45;
2022-03-11 13:00:00;505.0;711.18;137.0;12.78;71.32;4.66;
2022-03-11 14:00:00;423.0;690.99;117.0;13.01;71.24;4.87;
2022-03-11 15:00:00;299.0;597.81;99.0;11.74;73.11;4.43;
2022-03-11 16:00:00;159.0;490.06;61.0;10.47;74.99;3.99;
2022-03-11 17:00:00;12.0;20.72;11.0;9.21;76.86;3.54;
2022-03-11 18:00:00;0.0;0.0;0.0;8.47;77.71;3.57;
2022-03-11 19:00:00;0.0;0.0;0.0;7.74;78.55;3.6;
2022-03-11 20:00:00;0.0;0.0;0.0;7.0;79.4;3.63;
2022-03-11 21:00:00;0.0;0.0;0.0;6.57;81.21;3.56;
2022-03-11 22:00:00;0.0;0.0;0.0;6.14;83.02;3.5;
2022-03-11 23:00:00;0.0;0.0;0.0;5.71;84.83;3.43;
2022-03-12 00:00:00;0.0;0.0;0.0;5.35;85.15;3.32;
2022-03-12 01:00:00;0.0;0.0;0.0;4.98;85.48;3.2;
2022-03-12 02:00:00;0.0;0.0;0.0;4.61;85.8;3.09;
2022-03-12 03:00:00;0.0;0.0;0.0;4.18;86.86;2.89;
2022-03-12 04:00:00;0.0;0.0;0.0;3.74;87.92;2.69;
2022-03-12 05:00:00;0.0;0.0;0.0;3.31;88.98;2.5;
2022-03-12 06:00:00;0.0;0.0;0.0;4.81;85.92;2.7;
2022-03-12 07:00:00;115.0;315.01;62.0;6.32;82.87;2.91;
2022-03-12 08:00:00;255.0;477.02;108.0;7.82;79.81;3.12;
2022-03-12 09:00:00;393.0;629.8;126.0;9.53;77.06;3.03;
2022-03-12 10:00:00;491.0;691.34;140.0;11.24;74.32;2.94;
2022-03-12 11:00:00;548.0;729.57;144.0;12.95;71.57;2.86;
2022-03-12 12:00:00;542.0;679.88;162.0;13.54;70.87;2.88;
2022-03-12 13:00:00;512.0;713.35;139.0;14.13;70.17;2.9;
2022-03-12 14:00:00;429.0;694.07;118.0;14.72;69.47;2.92;
2022-03-12 15:00:00;306.0;612.46;98.0;12.49;73.94;2.81;
2022-03-12 16:00:00;162.0;478.33;64.0;10.26;78.42;2.7;
2022-03-12 17:00:00;15.0;37.7;13.0;8.03;82.89;2.59;
2022-03-12 18:00:00;0.0;0.0;0.0;6.83;85.01;2.56;
2022-03-12 19:00:00;0.0;0.0;0.0;5.63;87.14;2.52;
2022-03-12 20:00:00;0.0;0.0;0.0;4.43;89.26;2.48;
2022-03-12 21:00:00;0.0;0.0;0.0;4.13;89.95;2.66;
2022-03-12 22:00:00;0.0;0.0;0.0;3.82;90.64;2.84;
2022-03-12 23:00:00;0.0;0.0;0.0;3.51;91.33;3.02;
2022-03-13 00:00:00;0.0;0.0;0.0;3.67;91.26;2.75;
2022-03-13 01:00:00;0.0;0.0;0.0;3.83;91.18;2.49;
2022-03-13 02:00:00;0.0;0.0;0.0;3.99;91.11;2.22;
2022-03-13 03:00:00;0.0;0.0;0.0;3.7;91.18;1.59;
2022-03-13 04:00:00;0.0;0.0;0.0;3.41;91.25;0.96;
2022-03-13 05:00:00;0.0;0.0;0.0;3.12;91.32;0.33;
2022-03-13 06:00:00;0.0;0.0;0.0;4.97;90.99;0.39;
2022-03-13 07:00:00;112.0;252.22;68.0;6.83;90.65;0.45;
2022-03-13 08:00:00;251.0;419.94;119.0;8.69;90.32;0.51;
2022-03-13 09:00:00;398.0;623.22;130.0;10.63;87.7;0.69;
2022-03-13 10:00:00;495.0;683.32;144.0;12.56;85.08;0.88;
2022-03-13 11:00:00;554.0;730.95;145.0;14.49;82.46;1.06;
2022-03-13 12:00:00;563.0;747.52;141.0;14.57;79.15;1.49;
2022-03-13 13:00:00;518.0;715.51;140.0;14.65;75.83;1.92;
2022-03-13 14:00:00;428.0;659.61;129.0;14.73;72.52;2.34;
2022-03-13 15:00:00;285.0;455.53;128.0;12.39;77.27;2.31;
2022-03-13 16:00:00;142.0;281.26;83.0;10.05;82.03;2.28;
2022-03-13 17:00:00;16.0;17.29;15.0;7.72;86.78;2.25;
2022-03-13 18:00:00;0.0;0.0;0.0;6.43;88.94;2.55;
2022-03-13 19:00:00;0.0;0.0;0.0;5.15;91.11;2.86;
2022-03-13 20:00:00;0.0;0.0;0.0;3.86;93.27;3.16;
2022-03-13 21:00:00;0.0;0.0;0.0;3.23;94.58;3.1;
2022-03-13 22:00:00;0.0;0.0;0.0;2.6;95.9;3.04;
2022-03-13 23:00:00;0.0;0.0;0.0;1.97;97.21;2.98;
2022-03-14 00:00:00;0.0;0.0;0.0;1.86;97.29;2.62;
2022-03-14 01:00:00;0.0;0.0;0.0;1.74;97.38;2.26;
2022-03-14 02:00:00;0.0;0.0;0.0;1.62;97.46;1.9;
2022-03-14 03:00:00;0.0;0.0;0.0;1.45;97.55;1.6;
2022-03-14 04:00:00;0.0;0.0;0.0;1.29;97.63;1.3;
2022-03-14 05:00:00;0.0;0.0;0.0;1.12;97.72;0.99;
2022-03-14 06:00:00;0.0;0.0;0.0;2.94;96.1;0.86;
2022-03-14 07:00:00;58.0;11.07;56.0;4.77;94.48;0.74;
2022-03-14 08:00:00;95.0;0.0;95.0;6.59;92.86;0.61;
2022-03-14 09:00:00;123.0;0.0;123.0;8.26;89.05;1.03;
2022-03-14 10:00:00;138.0;0.0;138.0;9.93;85.25;1.46;
2022-03-14 11:00:00;228.0;10.61;222.0;11.6;81.44;1.89;
2022-03-14 12:00:00;360.0;129.8;286.0;11.68;79.92;2.56;
2022-03-14 13:00:00;487.0;560.26;188.0;11.76;78.41;3.23;
2022-03-14 14:00:00;420.0;593.25;148.0;11.84;76.89;3.9;
2022-03-14 15:00:00;288.0;448.99;131.0;10.45;77.25;3.98;
2022-03-14 16:00:00;146.0;274.88;87.0;9.06;77.62;4.05;
2022-03-14 17:00:00;24.0;79.87;19.0;7.68;77.98;4.12;
2022-03-14 18:00:00;0.0;0.0;0.0;7.48;78.72;4.67;
2022-03-14 19:00:00;0.0;0.0;0.0;7.27;79.47;5.21;
2022-03-14 20:00:00;0.0;0.0;0.0;7.07;80.21;5.75;
2022-03-14 21:00:00;0.0;0.0;0.0;7.33;81.4;6.17;
2022-03-14 22:00:00;0.0;0.0;0.0;7.59;82.6;6.58;
2022-03-14 23:00:00;0.0;0.0;0.0;7.85;83.79;6.99;
2022-03-15 00:00:00;0.0;0.0;0.0;7.87;83.88;6.99;
2022-03-15 01:00:00;0.0;0.0;0.0;7.88;83.96;6.98;
2022-03-15 02:00:00;0.0;0.0;0.0;7.89;84.05;6.98;
2022-03-15 03:00:00;0.0;0.0;0.0;7.85;83.55;6.74;
2022-03-15 04:00:00;0.0;0.0;0.0;7.82;83.05;6.49;
2022-03-15 05:00:00;0.0;0.0;0.0;7.78;82.55;6.25;
2022-03-15 06:00:00;0.0;0.0;0.0;7.89;81.85;6.52;
2022-03-15 07:00:00;81.0;48.15;72.0;8.01;81.14;6.79;
2022-03-15 08:00:00;200.0;150.0;151.0;8.13;80.44;7.06;
2022-03-15 09:00:00;283.0;156.04;214.0;8.41;79.25;6.97;
2022-03-15 10:00:00;365.0;201.7;259.0;8.69;78.06;6.87;
2022-03-15 11:00:00;333.0;91.06;281.0;8.96;76.87;6.77;
2022-03-15 12:00:00;451.0;310.94;272.0;9.06;77.09;6.81;
2022-03-15 13:00:00;428.0;335.78;247.0;9.15;77.3;6.85;
2022-03-15 14:00:00;179.0;8.63;175.0;9.25;77.52;6.88;
2022-03-15 15:00:00;152.0;25.38;143.0;8.78;79.28;6.34;
2022-03-15 16:00:00;69.0;4.56;68.0;8.31;81.03;5.81;
2022-03-15 17:00:00;3.0;0.0;3.0;7.85;82.79;5.27;
2022-03-15 18:00:00;0.0;0.0;0.0;8.25;83.71;5.82;
2022-03-15 19:00:00;0.0;0.0;0.0;8.66;84.64;6.37;
2022-03-15 20:00:00;0.0;0.0;0.0;9.06;85.56;6.92;
2022-03-15 21:00:00;0.0;0.0;0.0;9.15;85.61;7.01;
2022-03-15 22:00:00;0.0;0.0;0.0;9.24;85.66;7.09;
2022-03-15 23:00:00;0.0;0.0;0.0;9.33;85.71;7.17;
2022-03-16 00:00:00;0.0;0.0;0.0;8.96;85.62;6.95;
2022-03-16 01:00:00;0.0;0.0;0.0;8.59;85.52;6.73;
2022-03-16 02:00:00;0.0;0.0;0.0;8.21;85.43;6.51;
2022-03-16 03:00:00;0.0;0.0;0.0;8.03;85.92;6.18;
2022-03-16 04:00:00;0.0;0.0;0.0;7.84;86.4;5.85;
2022-03-16 05:00:00;0.0;0.0;0.0;7.66;86.89;5.52;
2022-03-16 06:00:00;0.0;0.0;0.0;8.33;85.88;6.13;
2022-03-16 07:00:00;85.0;51.78;75.0;9.0;84.86;6.75;
2022-03-16 08:00:00;239.0;279.4;146.0;9.67;83.85;7.37;
2022-03-16 09:00:00;226.0;51.31;203.0;9.96;82.27;7.01;
2022-03-16 10:00:00;217.0;11.29;211.0;10.24;80.7;6.65;
2022-03-16 11:00:00;117.0;0.0;117.0;10.52;79.12;6.29;
2022-03-16 12:00:00;85.0;0.0;85.0;10.93;78.19;6.33;
2022-03-16 13:00:00;124.0;0.0;124.0;11.34;77.27;6.36;
2022-03-16 14:00:00;412.0;509.81;173.0;11.75;76.34;6.4;
2022-03-16 15:00:00;322.0;595.05;108.0;10.62;77.9;5.85;
2022-03-16 16:00:00;186.0;539.39;65.0;9.49;79.47;5.3;
2022-03-16 17:00:00;40.0;277.41;20.0;8.37;81.03;4.74;
2022-03-16 18:00:00;0.0;0.0;0.0;8.05;82.37;4.78;
2022-03-16 19:00:00;0.0;0.0;0.0;7.73;83.7;4.82;
2022-03-16 20:00:00;0.0;0.0;0.0;7.41;85.04;4.86;
2022-03-16 21:00:00;0.0;0.0;0.0;7.73;86.0;4.93;
2022-03-16 22:00:00;0.0;0.0;0.0;8.05;86.96;5.0;
2022-03-16 23:00:00;0.0;0.0;0.0;8.37;87.92;5.08;
2022-03-17 00:00:00;0.0;0.0;0.0;8.27;88.32;5.15;
2022-03-17 01:00:00;0.0;0.0;0.0;8.16;88.73;5.22;
2022-03-17 02:00:00;0.0;0.0;0.0;8.05;89.13;5.3;
2022-03-17 03:00:00;0.0;0.0;0.0;7.82;89.48;5.1;
2022-03-17 04:00:00;0.0;0.0;0.0;7.58;89.82;4.91;
2022-03-17 05:00:00;0.0;0.0;0.0;7.35;90.17;4.72;
2022-03-17 06:00:00;2.0;0.0;2.0;7.94;88.24;5.19;
2022-03-17 07:00:00;54.0;0.0;54.0;8.54;86.32;5.66;
2022-03-17 08:00:00;97.0;0.0;97.0;9.14;84.39;6.14;
2022-03-17 09:00:00;110.0;0.0;110.0;9.41;83.7;6.28;
2022-03-17 10:00:00;179.0;1.86;178.0;9.68;83.0;6.41;
2022-03-17 11:00:00;261.0;22.32;248.0;9.95;82.31;6.55;
2022-03-17 12:00:00;195.0;1.7;194.0;10.3;81.19;6.27;
2022-03-17 13:00:00;141.0;0.0;141.0;10.64;80.06;5.98;
2022-03-17 14:00:00;88.0;0.0;88.0;10.99;78.94;5.7;
2022-03-17 15:00:00;63.0;0.0;63.0;10.32;80.28;4.81;
2022-03-17 16:00:00;32.0;0.0;32.0;9.66;81.63;3.93;
2022-03-17 17:00:00;13.0;0.0;13.0;9.0;82.97;3.05;
2022-03-17 18:00:00;0.0;0.0;0.0;8.56;83.62;3.3;
2022-03-17 19:00:00;0.0;0.0;0.0;8.11;84.28;3.55;
2022-03-17 20:00:00;0.0;0.0;0.0;7.67;84.93;3.81;
2022-03-17 21:00:00;0.0;0.0;0.0;7.69;85.26;3.83;
2022-03-17 22:00:00;0.0;0.0;0.0;7.7;85.59;3.86;
2022-03-17 23:00:00;0.0;0.0;0.0;7.71;85.92;3.89;
2022-03-18 00:00:00;0.0;0.0;0.0;7.52;87.66;3.94;
2022-03-18 01:00:00;0.0;0.0;0.0;7.33;89.4;3.99;
2022-03-18 02:00:00;0.0;0.0;0.0;7.13;91.14;4.04;
2022-03-18 03:00:00;0.0;0.0;0.0;7.08;91.85;4.01;
2022-03-18 04:00:00;0.0;0.0;0.0;7.03;92.57;3.98;
2022-03-18 05:00:00;0.0;0.0;0.0;6.98;93.28;3.94;
2022-03-18 06:00:00;4.0;0.0;4.0;7.42;91.45;4.41;
2022-03-18 07:00:00;109.0;111.86;86.0;7.86;89.63;4.88;
2022-03-18 08:00:00;87.0;0.0;87.0;8.3;87.8;5.35;
2022-03-18 09:00:00;116.0;0.0;116.0;8.77;86.31;5.6;
2022-03-18 10:00:00;151.0;0.0;151.0;9.24;84.81;5.86;
2022-03-18 11:00:00;153.0;0.0;153.0;9.71;83.32;6.11;
2022-03-18 12:00:00;54.0;0.0;54.0;10.02;82.01;6.57;
2022-03-18 13:00:00;53.0;0.0;53.0;10.32;80.69;7.03;
2022-03-18 14:00:00;42.0;0.0;42.0;10.63;79.38;7.49;
2022-03-18 15:00:00;56.0;0.0;56.0;10.02;81.65;7.45;
2022-03-18 16:00:00;81.0;8.55;79.0;9.41;83.92;7.41;
2022-03-18 17:00:00;4.0;0.0;4.0;8.81;86.19;7.37;
2022-03-18 18:00:00;0.0;0.0;0.0;8.54;87.06;7.35;
2022-03-18 19:00:00;0.0;0.0;0.0;8.27;87.93;7.34;
2022-03-18 20:00:00;0.0;0.0;0.0;8.0;88.8;7.32;
2022-03-18 21:00:00;0.0;0.0;0.0;8.11;88.44;7.27;
2022-03-18 22:00:00;0.0;0.0;0.0;8.22;88.08;7.21;
2022-03-18 23:00:00;0.0;0.0;0.0;8.33;87.72;7.16;
2022-03-19 00:00:00;0.0;0.0;0.0;8.14;87.13;6.98;
2022-03-19 01:00:00;0.0;0.0;0.0;7.95;86.54;6.8;
2022-03-19 02:00:00;0.0;0.0;0.0;7.75;85.95;6.62;
2022-03-19 03:00:00;0.0;0.0;0.0;7.59;85.73;6.3;
2022-03-19 04:00:00;0.0;0.0;0.0;7.43;85.51;5.98;
2022-03-19 05:00:00;0.0;0.0;0.0;7.27;85.29;5.66;
2022-03-19 06:00:00;6.0;0.0;6.0;8.3;82.74;5.87;
2022-03-19 07:00:00;88.0;33.04;81.0;9.33;80.18;6.09;
2022-03-19 08:00:00;134.0;11.38;130.0;10.36;77.63;6.3;
2022-03-19 09:00:00;301.0;158.67;227.0;11.36;75.24;6.84;
2022-03-19 10:00:00;514.0;611.93;178.0;12.35;72.84;7.38;
2022-03-19 11:00:00;571.0;655.04;182.0;13.34;70.45;7.92;
2022-03-19 12:00:00;467.0;307.87;283.0;13.61;70.49;7.77;
2022-03-19 13:00:00;542.0;678.33;162.0;13.88;70.53;7.63;
2022-03-19 14:00:00;469.0;712.74;124.0;14.15;70.57;7.49;
2022-03-19 15:00:00;318.0;491.46;134.0;13.12;72.12;7.22;
2022-03-19 16:00:00;201.0;557.16;68.0;12.1;73.67;6.96;
2022-03-19 17:00:00;22.0;11.6;21.0;11.08;75.22;6.69;
2022-03-19 18:00:00;0.0;0.0;0.0;10.48;76.15;6.49;
2022-03-19 19:00:00;0.0;0.0;0.0;9.89;77.07;6.29;
2022-03-19 20:00:00;0.0;0.0;0.0;9.29;78.0;6.1;
2022-03-19 21:00:00;0.0;0.0;0.0;8.91;79.58;5.97;
2022-03-19 22:00:00;0.0;0.0;0.0;8.52;81.16;5.84;
2022-03-19 23:00:00;0.0;0.0;0.0;8.13;82.74;5.71;
2022-03-20 00:00:00;0.0;0.0;0.0;7.83;84.44;5.51;
2022-03-20 01:00:00;0.0;0.0;0.0;7.53;86.15;5.31;
2022-03-20 02:00:00;0.0;0.0;0.0;7.23;87.85;5.12;
2022-03-20 03:00:00;0.0;0.0;0.0;7.25;87.56;4.86;
2022-03-20 04:00:00;0.0;0.0;0.0;7.27;87.27;4.6;
2022-03-20 05:00:00;0.0;0.0;0.0;7.29;86.98;4.34;
2022-03-20 06:00:00;22.0;62.78;18.0;9.0;82.7;4.82;
2022-03-20 07:00:00;177.0;513.51;65.0;10.71;78.43;5.3;
2022-03-20 08:00:00;323.0;615.4;103.0;12.42;74.15;5.78;
2022-03-20 09:00:00;463.0;745.18;111.0;14.03;69.27;5.99;
2022-03-20 10:00:00;558.0;780.31;125.0;15.63;64.38;6.2;
2022-03-20 11:00:00;606.0;775.66;141.0;17.23;59.5;6.41;
2022-03-20 12:00:00;617.0;804.22;132.0;17.7;56.14;6.52;
2022-03-20 13:00:00;574.0;799.42;122.0;18.16;52.78;6.63;
2022-03-20 14:00:00;487.0;781.07;105.0;18.63;49.42;6.74;
2022-03-20 15:00:00;361.0;725.09;86.0;17.51;52.13;6.95;
2022-03-20 16:00:00;192.0;447.71;83.0;16.4;54.85;7.16;
2022-03-20 17:00:00;44.0;131.97;32.0;15.29;57.56;7.37;
2022-03-20 18:00:00;0.0;0.0;0.0;14.41;62.44;6.91;
2022-03-20 19:00:00;0.0;0.0;0.0;13.53;67.32;6.46;
2022-03-20 20:00:00;0.0;0.0;0.0;12.65;72.2;6.0;
2022-03-20 21:00:00;0.0;0.0;0.0;12.11;75.13;6.06;
2022-03-20 22:00:00;0.0;0.0;0.0;11.57;78.06;6.13;
2022-03-20 23:00:00;0.0;0.0;0.0;11.02;80.99;6.19;
2022-03-21 00:00:00;0.0;0.0;0.0;10.8;84.24;5.97;
2022-03-21 01:00:00;0.0;0.0;0.0;10.58;87.48;5.74;
2022-03-21 02:00:00;0.0;0.0;0.0;10.35;90.73;5.52;
2022-03-21 03:00:00;0.0;0.0;0.0;10.0;91.79;4.76;
2022-03-21 04:00:00;0.0;0.0;0.0;9.66;92.84;4.01;
2022-03-21 05:00:00;0.0;0.0;0.0;9.31;93.9;3.26;
2022-03-21 06:00:00;6.0;0.0;6.0;9.06;93.15;3.21;
2022-03-21 07:00:00;28.0;0.0;28.0;8.82;92.41;3.16;
2022-03-21 08:00:00;44.0;0.0;44.0;8.58;91.66;3.12;
2022-03-21 09:00:00;76.0;0.0;76.0;7.94;89.63;3.65;
2022-03-21 10:00:00;53.0;0.0;53.0;7.3;87.59;4.17;
2022-03-21 11:00:00;55.0;0.0;55.0;6.66;85.56;4.7;
2022-03-21 12:00:00;82.0;0.0;82.0;7.15;78.19;4.81;
2022-03-21 13:00:00;55.0;0.0;55.0;7.63;70.82;4.91;
2022-03-21 14:00:00;508.0;874.38;76.0;8.12;63.45;5.02;
2022-03-21 15:00:00;337.0;546.73;127.0;7.33;65.08;4.27;
2022-03-21 16:00:00;205.0;519.76;76.0;6.54;66.71;3.51;
2022-03-21 17:00:00;53.0;219.67;32.0;5.75;68.34;2.76;
2022-03-21 18:00:00;0.0;0.0;0.0;5.52;69.84;3.1;
2022-03-21 19:00:00;0.0;0.0;0.0;5.29;71.34;3.44;
2022-03-21 20:00:00;0.0;0.0;0.0;5.06;72.84;3.78;
2022-03-21 21:00:00;0.0;0.0;0.0;5.29;73.47;3.94;
2022-03-21 22:00:00;0.0;0.0;0.0;5.52;74.11;4.1;
2022-03-21 23:00:00;0.0;0.0;0.0;5.74;74.74;4.26;
2022-03-22 00:00:00;0.0;0.0;0.0;5.45;75.41;4.41;
2022-03-22 01:00:00;0.0;0.0;0.0;5.16;76.09;4.57;
2022-03-22 02:00:00;0.0;0.0;0.0;4.87;76.76;4.72;
2022-03-22 03:00:00;0.0;0.0;0.0;5.03;77.5;4.77;
2022-03-22 04:00:00;0.0;0.0;0.0;5.2;78.23;4.82;
2022-03-22 05:00:00;0.0;0.0;0.0;5.36;78.97;4.87;
2022-03-22 06:00:00;42.0;249.05;23.0;6.29;79.0;5.88;
2022-03-22 07:00:00;108.0;60.72;94.0;7.23;79.04;6.88;
2022-03-22 08:00:00;190.0;64.91;166.0;8.16;79.07;7.89;
2022-03-22 09:00:00;157.0;2.06;156.0;8.56;77.39;7.29;
2022-03-22 10:00:00;407.0;227.72;278.0;8.96;75.7;6.69;
2022-03-22 11:00:00;93.0;0.0;93.0;9.35;74.02;6.08;
2022-03-22 12:00:00;405.0;154.77;310.0;8.79;72.03;5.6;
2022-03-22 13:00:00;229.0;8.68;224.0;8.24;70.04;5.13;
2022-03-22 14:00:00;248.0;44.09;226.0;7.68;68.05;4.65;
2022-03-22 15:00:00;295.0;321.41;170.0;7.05;69.62;4.41;
2022-03-22 16:00:00;181.0;316.33;101.0;6.43;71.2;4.18;
