,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,86666.34375,17874.833984375,4893.337890625,82782.921875,29362.2578125,859.4596707738676,4662.245986290905,4706.0274315323495,7402.128649339504,5806.749650969357,3458.4375656928296,2467.2088579011865,15453.8095703125
1,81689.0,17213.884765625,4865.6796875,79791.3125,29009.748046875,850.0302978834227,4607.7156191826225,4646.210924068658,7311.414657825611,5735.182931225586,3419.173225171501,2440.020391517603,15262.1884765625
2,76952.734375,16669.861328125,4800.376953125,74974.8203125,28784.31640625,843.9961362586856,4572.836649525617,4607.97304512603,7253.4110200535015,5689.424090877427,3394.0532585934066,2422.6222058153344,15150.8857421875
3,74055.578125,16197.982421875,4784.73388671875,69345.125,28590.765625,838.812780065893,4542.886168125114,4575.152355016632,7203.615646677562,5650.141856038902,3372.4793103795064,2407.677508696392,15110.189453125
4,72849.4296875,15614.265625,4845.9296875,63203.8984375,28412.771484375,834.0439250412878,4515.339530654736,4544.97750722077,7157.826962903297,5614.021331999538,3352.6340100965604,2393.9282164588108,15082.2197265625
5,72293.1171875,15408.3369140625,4997.37255859375,61939.34375,28809.9375,844.6821002660449,4576.8010266781075,4612.318314759159,7260.003002713795,5694.624408416077,3396.9086378111997,2424.600009355618,15309.7001953125
6,72018.015625,15702.33984375,5229.326171875,63531.0546875,30205.0390625,881.9732121781695,4792.568277877769,4849.1497237662115,7619.070715097418,5977.91457830477,3552.234133243082,2532.128422032577,15886.4697265625
7,69607.6875,16373.908203125,5390.55712890625,66924.203125,31459.185546875,915.4008792070965,4986.380022637686,5062.409972861567,7942.058684845755,6232.781901839717,3691.623289330667,2628.5307961525077,16566.466796875
8,72861.859375,17113.94140625,5510.81787109375,72804.984375,32292.6015625,937.5680170998937,5115.0979890682465,5204.301042005921,8156.790016568855,6402.245446186718,3784.1333358372094,2692.465715733158,17485.189453125
9,78936.734375,17523.029296875,5545.6943359375,78792.296875,32588.935546875,945.4413789405236,5160.8518521723,5254.784368807892,8233.158752217798,6462.518576796232,3817.005124217748,2715.175493722509,18769.548828125
10,85575.46875,17994.92578125,5526.01708984375,82855.9140625,32757.025390625,949.9054634847175,5186.8017317023805,5283.4272882130335,8276.481485164428,6496.711395718316,3835.646123210894,2728.0519031312224,19784.5546875
