,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,92565.140625,17108.373046875,4811.73828125,74321.265625,29832.732421875,871.9939850079136,4734.94255184058,4786.049719543267,7523.304440382084,5902.37102181766,3510.7131866847794,2503.3575165987204,14913.3212890625
1,88073.59375,16446.98828125,4782.26806640625,71198.984375,29455.890625,861.9245303716996,4676.665714904486,4722.064123314007,7426.3064957168845,5825.841917613229,3468.7659849471747,2474.3218581325173,14737.79296875
2,83607.703125,15922.712890625,4712.591796875,66246.96875,29211.806640625,855.3978971460294,4638.911870902091,4680.637043138867,7363.48947421443,5776.282788357165,3441.5848324584513,2455.5027344079645,14628.890625
3,80711.2109375,15532.435546875,4688.17626953125,60650.99609375,28993.361328125,849.5537321786552,4605.118687745997,4643.573019497894,7307.277201443991,5731.935815202757,3417.2509514101034,2438.6519206456055,14601.9599609375
4,79320.75,15115.5625,4732.58349609375,54400.046875,28763.1015625,843.3902793342542,4569.492615579028,4604.516399863764,7248.031402048158,5685.1970634606405,3391.5928419511774,2420.88096026298,14667.1875
5,78282.796875,15047.5771484375,4881.5380859375,52988.1875,29110.6875,852.6929774485258,4623.269475417528,4663.4786044149305,7337.467845593919,5755.753648163097,3430.3215176462622,2447.7034313157396,14980.6630859375
6,77139.34375,15344.5009765625,5129.634765625,55103.4296875,30529.39453125,890.5874162644708,4842.642698509959,4904.420465140945,7702.668535696392,6043.894810918093,3588.204987705777,2556.975617014366,15530.923828125
7,74793.4765625,15989.619140625,5299.6455078125,59388.3359375,31833.88671875,925.3310175900775,5044.192571014481,5126.338631120938,8038.676306214856,6309.047519542849,3733.123796030957,2657.1768772358414,16124.5615234375
8,77896.890625,16702.08203125,5417.9130859375,65020.6953125,32700.2578125,948.3567013869886,5177.971131702923,5273.90753736431,8261.935971782994,6485.249534932792,3829.2462291937836,2723.590706136209,16943.111328125
9,83212.140625,17106.546875,5456.7392578125,71002.8046875,32989.78125,956.0431181802766,5222.663722127922,5323.2529973932205,8336.56200763562,6544.149926997681,3861.347322669453,2745.7621549958258,18140.607421875
10,88825.046875,17554.671875,5442.1044921875,74916.109375,33156.11328125,960.457157740246,5248.336774167976,5351.608928987647,8379.438676023874,6577.992181265161,3879.784850437436,2758.494712627663,19126.173828125
11,92671.796875,17385.41015625,5390.73681640625,80234.9921875,32995.6640625,956.1992560585339,5223.571760447747,5324.255802323503,8338.078417778486,6545.346808846392,3861.9994764940066,2746.212540551335,19531.64453125
12,95244.8125,17029.74609375,5377.525390625,82854.421875,32953.96484375,955.0924658934998,5217.135241912951,5317.147740873481,8327.329702135683,6536.863010144166,3857.376714554051,2743.019968236167,19631.81640625
13,94322.2109375,16730.923828125,5378.2958984375,80843.71875,32922.62109375,954.2604777578256,5212.297061061429,5311.805081743289,8319.250407517662,6530.486169632319,3853.9018164865065,2740.620079550968,19711.5546875
14,90528.140625,16703.306640625,5384.06787109375,76823.5546875,33011.76171875,956.6265013343609,5226.056491608375,5326.999897236028,8342.227921645714,6548.621959451948,3863.7840006616516,2747.4449468119224,19899.626953125
15,88473.1875,16834.30078125,5611.1025390625,77227.828125,33561.30859375,971.2045487246957,5310.8690425024415,5420.706249883267,8483.9003479334,6660.445488661935,3924.6859024998175,2789.4970135444446,20117.09375
16,88055.2890625,17751.279296875,5845.96484375,80856.1015625,34819.2109375,1004.5213354193477,5504.918838169064,5635.392737264199,8808.294089893641,6916.516031286785,4063.9570000815056,2885.610905385464,19779.306640625
17,90755.9765625,18635.357421875,5741.109375,83708.0234375,34544.1171875,997.2412113591727,5462.491357711424,5588.420004220114,8737.339144537078,6860.5028127193345,4033.51470487858,2864.607952074295,18709.84765625
18,97875.125,18880.732421875,5596.083984375,83243.03125,34144.2421875,986.6529310626105,5400.809353195145,5520.162776662698,8634.21168040601,6779.094614160866,3989.2488860241356,2834.0619459885343,17550.69921875
