,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,75850.640625,11906.2236328125,3622.612548828125,63188.3671875,19317.185546875,570.6348084568573,3075.696450607581,3076.6329853076186,4858.984508993391,3809.3621213708125,2288.4838321722737,1637.3908399664695,14522.32421875
1,71967.78125,11525.9443359375,3596.7001953125,60898.8515625,19006.3671875,562.2581405465364,3027.5139692702287,3024.1243228705,4779.12919529064,3746.3899574698894,2253.7046437379613,1613.246958314246,14354.6435546875
2,69044.078125,11267.7568359375,3580.885986328125,57186.53125,18869.564453125,558.5680746182367,3006.301900874525,3001.0251846321376,4743.988512215224,3718.6801992181004,2238.3889506250184,1602.6116309417578,14251.8916015625
3,67382.40625,11110.6953125,3601.523681640625,53142.8125,18746.2734375,555.2407708878967,2987.1821488213022,2980.2138375531003,4712.3221293252855,3693.710815993797,2224.581647117613,1593.0220878010068,14229.6708984375
4,66770.171875,10945.494140625,3671.3388671875,48738.26953125,18595.306640625,551.1643478102523,2963.766880051624,2954.7391525456014,4673.552045389717,3663.141057667007,2207.6693061778096,1581.2738509829892,14302.04296875
5,66575.6484375,11024.533203125,3839.97607421875,47604.01171875,18925.36328125,560.0734093084977,3014.9542233448524,3010.445927263679,4758.321129907789,3729.981904386628,2244.636489006655,1606.9501980318964,14615.7177734375
6,65650.96875,11297.1484375,4060.1240234375,49398.58984375,20093.13671875,591.5048395502363,3195.9145789023487,3207.876984941716,5058.429107928403,3966.6585994292254,2375.2023671411935,1697.5502408568748,15146.7509765625
7,63780.125,11776.900390625,4212.1328125,53113.23828125,21168.98046875,620.3478183587083,3362.444189119762,3390.1917503596396,5335.149065572192,4184.941508790435,2495.2002224415255,1780.7059141077366,15696.3828125
8,65896.8125,12302.609375,4286.095703125,58092.546875,21837.7421875,638.2267235609909,3465.8799572632684,3503.7094874998566,5507.267276196277,4320.734659948491,2569.665015698838,1832.25906733228,16385.86328125
9,70494.2109375,12628.95703125,4321.212890625,63427.9765625,22077.380859375,644.6244641811626,3502.92994729929,3544.4195212478935,5568.961101652379,4369.412117862367,2596.325687277489,1850.708019854421,17319.861328125
10,75303.3125,12989.72265625,4308.08740234375,66821.5078125,22213.9453125,648.2683640437704,3524.040585212319,3567.626762648036,5604.123167445607,4397.156475289186,2611.5138453884883,1861.216112472594,18051.626953125
11,78673.03125,12939.376953125,4265.798828125,70729.4375,22087.84765625,644.9037975005206,3504.5480271241354,3546.1980162272057,5571.655943214011,4371.538438894554,2597.4898938907118,1851.5135393988608,18346.583984375
12,80868.4921875,12701.375,4253.8916015625,72653.5,22054.3984375,644.0110891312275,3499.3770068764534,3540.51451159333,5563.043978207663,4364.743321005167,2593.7693092819445,1848.9392214042182,18424.384765625
13,80004.9765625,12475.6787109375,4252.9521484375,71232.953125,22023.646484375,643.1902890187492,3494.6228394652503,3535.289601055032,5555.126622959302,4358.496307167643,2590.34854676535,1846.5722779436749,18498.859375
14,77285.515625,12442.103515625,4285.4365234375,68471.2890625,22134.109375,646.1383073361053,3511.699537660774,3554.0590888309116,5583.566964292599,4380.936682687927,2602.6352568144375,1855.0735373772466,18680.2890625
15,75481.765625,12577.3896484375,4485.98583984375,68896.765625,22581.951171875,658.080581008053,3580.9166886599755,3630.19096248374,5698.890695483222,4471.93524811014,2652.423853589469,1889.5131425404027,18906.30078125
