,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,76505.84375,11802.0009765625,3178.95166015625,45367.26171875,17880.1015625,526.9554923035104,2844.8910809065096,2852.3316589397145,4500.055987167205,3528.5277210780864,2115.1188472106596,1512.2207748943144,14854.8251953125
1,73092.3671875,11416.248046875,3154.279296875,44241.3203125,17621.482421875,519.9993541420245,2804.8227235830477,2808.5900706052735,4433.5831133435795,3476.102525517252,2086.2153957633564,1492.1692389204686,14702.7451171875
2,70682.734375,11123.060546875,3150.08251953125,42710.0078125,17489.07421875,516.4351049491855,2784.303866730327,2786.20577297431,4399.556127947397,3449.267710340471,2071.410168187135,1481.8954676211747,14630.7119140625
3,69090.2578125,10851.07421875,3177.447265625,41335.84375,17375.001953125,513.3628665952969,2766.623924926777,2766.927113252249,4370.244470464957,3426.1522594395497,2058.6511951303924,1473.0401233157777,14612.80078125
4,68180.421875,10485.072265625,3243.86181640625,40397.2421875,17261.771484375,510.31184616238505,2749.0720934807655,2747.7961467924433,4341.152139735253,3403.2104203528256,2045.9826874971957,1464.2461503541292,14578.9541015625
5,67115.34375,10486.015625,3411.630859375,40656.6328125,17579.966796875,518.8820187043187,2798.389524804451,2801.5708579266607,4422.913766512096,3467.6882296907193,2081.5738548959034,1488.9485443408496,14790.8095703125
6,64811.5390625,10833.849609375,3625.279296875,42477.23828125,18614.708984375,546.6759832865437,2958.6428796120667,2976.7229862988297,4688.951956331496,3677.521537803579,2197.1215803835184,1569.0720606589657,15319.7548828125
7,64835.1796875,11340.7119140625,3763.276611328125,45284.515625,19546.9609375,571.6256646020204,3102.8751117430497,3134.867331903274,4928.829103020212,3866.7614713085422,2300.9926463814454,1641.0096085414596,15861.62109375
8,67980.1875,11874.34765625,3811.2353515625,49631.18359375,20143.5546875,587.5505695660635,3195.108855410172,3236.2270140132778,5082.424754541158,3987.9521727614538,2367.3592036024947,1686.9321176053784,16458.05078125
9,71363.9765625,12182.7841796875,3835.9375,54101.53125,20367.49609375,593.5203396067701,3229.7174952633554,3274.3035804355804,5140.095878327461,4033.4596129167808,2392.2509249958007,1704.1482622042518,17152.25
