,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,62374.60546875,10928.1142578125,3156.8955078125,44251.6796875,17514.091796875,517.1193509887788,2788.1982932466854,2790.394785525853,4405.962822159176,3454.3154213512435,2074.234937476681,1483.8661861265825,14661.2734375
1,58295.4609375,10587.240234375,3134.93359375,43266.90234375,17262.44140625,510.3404439298506,2749.1930517195415,2747.8699658345395,4341.3023436458525,3403.3241626649256,2046.0844075904647,1464.3270308648277,14485.5166015625
2,55497.82421875,10349.2744140625,3133.12060546875,41820.828125,17134.189453125,506.88284496160594,2729.3097877610467,2726.207827955749,4308.354324620949,3377.3425899793074,2031.7306363437533,1454.361441502587,14385.3798828125
3,54093.8984375,10178.3173828125,3166.44921875,40457.75,17024.30859375,503.9190039000696,2712.2721861989567,2707.654282443716,4280.129004016332,3355.0858369450416,2019.4290828411467,1445.8191974047386,14353.388671875
4,53769.640625,9968.033203125,3247.77734375,39484.296875,16914.3359375,500.95126797615575,2695.2180487753053,2689.0905330119126,4251.883052107571,3332.813448638743,2007.1136513766185,1437.26593561369,14343.97265625
5,54113.59765625,9986.537109375,3408.12158203125,39437.08984375,17220.580078125,509.21209464800336,2742.703508957128,2740.798685810282,4330.547705890589,3394.843365622368,2041.3998769922675,1461.0748402043628,14575.48828125
6,54005.0390625,10233.4384765625,3594.521728515625,40901.734375,18219.203125,536.0765402165869,2897.4289861093603,2909.685073140843,4587.2149331878645,3597.2673423967717,2153.017464026593,1538.512785921981,15110.1845703125
7,52379.6171875,10695.6806640625,3725.38134765625,43552.01171875,19119.0234375,560.1944043640444,3036.702247690222,3062.1928944246306,4818.671994856741,3779.84853457932,2253.3667485174283,1608.0466130676123,15694.986328125
8,54487.4375,11196.2880859375,3787.759033203125,47819.06640625,19692.47265625,575.524302856208,3125.39481686908,3159.535306089966,4966.261617833822,3896.2901831807126,2317.2164969415726,1652.2499324786395,16347.88671875
9,59439.48046875,11513.419921875,3816.68505859375,52023.80078125,19904.431640625,581.1830671308082,3158.165314397037,3195.5430872033676,5020.829439336045,3939.3451047659287,2340.7977044728077,1668.5679233190046,17098.7734375
10,64758.0078125,11852.955078125,3801.31884765625,54683.6796875,20023.2890625,584.3545402398595,3176.538804642789,3215.7411007983783,5051.432279471056,3963.4920208783215,2354.016667165862,1677.7136493037322,17603.658203125
11,68515.1875,11824.9765625,3766.603759765625,56022.14453125,19926.818359375,581.780505620388,3161.6261012773516,3199.3470207396767,5026.593270057486,3943.8929657179106,2343.2877250667216,1670.2907708954665,17795.541015625
12,70565.640625,11608.2216796875,3751.781494140625,56603.3671875,19902.50390625,581.1316192892666,3157.8673005622836,3195.215535714733,5020.333116499687,3938.9534898621496,2340.5832820647274,1668.419562257152,17866.43359375
13,69399.921875,11405.2724609375,3748.0537109375,56364.28125,19868.37109375,580.220620882728,3152.590526808529,3189.4160502343125,5011.545246343939,3932.0195976131868,2336.786544082317,1665.7925077849911,17979.05078125
14,66454.2890625,11375.48828125,3787.30615234375,55933.41015625,19921.27734375,581.6326355730408,3160.7695163092285,3198.4054806015206,5025.166635576192,3942.7673001701355,2342.6714215965367,1669.8643539233476,18225.54296875
15,64403.12109375,11490.4658203125,3973.79345703125,56631.953125,20243.65234375,590.2312891442378,3210.598304637372,3253.2004589665685,5108.177024555062,4008.267416823166,2378.5166686346925,1694.6611809888986,18577.583984375
16,73554.3828125,12129.4052734375,4150.40087890625,58846.3515625,21036.9375,611.3537378259712,3333.155059588772,3388.1743872461875,5312.5213630709895,4169.523557728623,2466.6297827037088,1755.5796118357462,18548.724609375
17,74226.390625,12488.810546875,4055.466552734375,61214.4375,20803.263671875,605.1370807579779,3297.0627158395473,3348.3961516181676,5252.317772526636,4122.012194231661,2440.6881458402086,1737.649611060801,18051.755859375
18,70606.6484375,12411.625,3893.753662109375,62118.65625,20476.060546875,596.4248284758221,3246.512289035553,3292.7238555193485,5168.032607688603,4055.499443998623,2404.344584045697,1712.5229381113547,17434.263671875
19,73612.234375,12121.7880859375,3726.258056640625,60964.08203125,20063.193359375,585.4190334954084,3182.706938631479,3222.523250044356,5061.707214800984,3971.5994947127883,2358.4540087024634,1680.7834189875202,16987.337890625
