,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,86496.171875,13519.86328125,3726.28515625,71234.4140625,19534.365234375,576.4625686502679,3109.3221674513384,3113.417111707552,4914.834822591583,3853.415760263028,2312.7210294966953,1654.191774214534,15236.578125
1,82899.46875,13087.119140625,3699.0751953125,68837.171875,19236.56640625,568.4437903725687,3063.1693221699866,3063.0817659111963,4838.309914985033,3793.066754398025,2279.416456434632,1631.078401978561,15078.0556640625
2,80129.796875,12748.515625,3683.263916015625,65141.5546875,19108.419921875,564.9904385382762,3043.3046871895613,3041.432202070831,4805.3860734853615,3767.1036206827985,2265.0780518798183,1621.1248480283546,15002.0712890625
3,78233.921875,12411.541015625,3703.9833984375,61056.4140625,18998.43359375,562.0251211237342,3026.2529527603715,3022.8557397411732,4777.130816754141,3744.8226510162417,2252.768164022241,1612.5781483320973,14981.048828125
4,77118.1640625,11936.166015625,3771.429931640625,56818.265625,18884.7265625,558.9581605300884,3008.62222062733,3003.6558234340628,4747.922483619732,3721.7907169299187,2240.0384718226715,1603.7386855361951,14938.4072265625
5,75769.7578125,11883.1953125,3949.7119140625,56306.578125,19267.58203125,569.2793610653533,3067.9768006335034,3068.3226101653136,4846.279083264765,3799.351206312595,2282.8861754910704,1633.4867943173992,15148.5380859375
6,73154.5625,12265.6796875,4185.68603515625,58186.1015625,20458.109375,601.2811493405918,3252.3948628318117,3269.7576580787427,5152.322078649733,4040.7272582841333,2415.889313765958,1725.7370540490297,15697.759765625
7,72931.625,12818.546875,4337.7197265625,61363.1796875,21531.46484375,630.0222824785185,3418.4822982126234,3451.7819089313825,5428.475044167198,4258.578574219999,2535.52045448347,1808.604281256808,16284.7333984375
8,76297.5,13404.3505859375,4398.13037109375,66686.734375,22201.267578125,647.9087992818975,3522.0462681931394,3565.551825910091,5600.903201778466,4394.625266720478,2610.049844797226,1860.1823714437028,17011.185546875
9,79894.84375,13723.8017578125,4424.8115234375,72343.1640625,22458.70703125,654.7741255720989,3561.8359834054895,3609.3144273872394,5667.195651582668,4446.934522973663,2638.6715025762596,1879.9808177525822,17969.20703125
10,82515.78125,14157.126953125,4395.9951171875,76221.3125,22602.6484375,658.6105178512579,3584.0799287963578,3633.7914958838146,5704.2661341684525,4476.186636519063,2654.6690706151658,1891.0446536658858,18672.375
11,84257.8046875,14070.62109375,4328.38916015625,80331.5625,22490.875,655.6316166669237,3566.807271690135,3614.7840466179578,5675.479866477272,4453.471490902654,2642.2469770875605,1882.4537305575034,18938.09375
12,86270.1484375,13838.5810546875,4305.6337890625,82230.03125,22461.525390625,654.8492567964356,3562.271542163822,3609.7936300515585,5667.921456975493,4447.507245322989,2638.984771593894,1880.1974877208088,19014.1015625
13,85967.875,13597.173828125,4300.6630859375,80778.328125,22415.39453125,653.619434299551,3555.1422005440118,3601.950332006885,5656.041644053117,4438.133093632433,2633.8569969717228,1876.6508297422797,19140.34765625
14,84378.578125,13555.3017578125,4332.16064453125,77893.7109375,22482.65234375,655.4124354449747,3565.5365416088484,3613.3858951128736,5673.36227085544,4451.80051998517,2641.33304654334,1881.821634199355,19407.32421875
15,83272.078125,13619.150390625,4533.85400390625,78368.921875,22849.673828125,665.190745672856,3622.248077753506,3675.811336423785,5767.892226541199,4526.39524086022,2682.114183295011,1910.022017578423,19796.189453125
16,83713.75,14298.041015625,4781.27294921875,81105.9296875,23777.91015625,689.8777604688028,3765.607200945028,3833.853804026777,6007.058666411845,4715.143652230558,2785.143934691495,1981.2251374754976,19758.048828125
