,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,81791.25,13747.5458984375,3267.30517578125,48361.30859375,19627.54296875,576.2149413834514,3119.289734280744,3139.456321882236,4944.507707703264,3878.0463598942174,2316.145270762404,1653.8826328436826,14854.8251953125
1,78140.3046875,13283.4365234375,3241.974853515625,47112.95703125,19354.32421875,568.8891426361231,3076.9967995629627,3093.159465708981,4874.234435756771,3822.6136295906854,2285.6686040035747,1632.7621414909033,14702.7451171875
2,75515.90625,12914.515625,3235.9765625,45397.125,19223.55078125,565.3801921188398,3056.7496018891316,3071.0093791832455,4840.604090782842,3796.086579686314,2271.0748298271237,1622.646107762502,14630.7119140625
3,73771.734375,12554.0107421875,3262.982421875,43811.328125,19111.31640625,562.3673586912495,3039.3705874182156,3052.004352487079,4811.744103751367,3773.32290007647,2258.546566814609,1613.9605370110055,14612.80078125
4,72778.75,12061.673828125,3330.732421875,42642.5078125,19000.62109375,559.3946239769306,3022.227916911519,3033.2644798065635,4783.282399195399,3750.8739130504855,2246.1870166084827,1605.3907442006196,14578.9541015625
5,71609.7890625,12004.22265625,3502.89306640625,42875.03515625,19342.494140625,568.5717825859728,3075.1652999666103,3091.1554619991593,4871.192012915784,3820.2137873535344,2284.3485888805917,1631.8472069233476,14790.8095703125
6,69140.625,12390.30859375,3722.420166015625,44777.23046875,20431.3828125,597.7283882061815,3243.6555471481483,3275.815612162931,5151.342314993874,4041.2187231075754,2405.7098233529405,1715.912403528348,15319.7548828125
7,69156.90625,12959.740234375,3864.156494140625,47719.234375,21412.7578125,623.9177221895056,3395.366061126653,3442.573067586397,5404.015193503795,4240.586683536673,2514.8637572647713,1791.4353272922056,15861.62109375
8,72549.71875,13561.986328125,3914.561767578125,52285.62890625,22034.408203125,640.4674707018007,3491.4021867576444,3548.354028838088,5564.153221187114,4366.959072017919,2583.9060172257214,1839.1662063967117,16458.05078125
9,76167.765625,13891.4921875,3939.765380859375,56987.3046875,22269.0234375,646.7058738168932,3527.634582988711,3588.3048347704835,5624.606211758537,4414.668724817522,2609.9437923842997,1857.1594169635537,17152.25
10,78776.7265625,14328.8134765625,3913.3505859375,60053.25390625,22400.1953125,650.1919661822689,3547.889029593491,3610.6476400037304,5658.408747132007,4441.346553753962,2624.4968816658347,1867.2144941687054,17602.904296875
11,80537.3515625,14236.53125,3851.52783203125,61820.2734375,22296.21875,647.4287335084517,3531.834018993542,3592.936690613,5631.614135343137,4420.199512310075,2612.9612841178396,1859.2443751139529,17759.322265625
12,82541.15625,13996.69140625,3830.529052734375,62671.484375,22268.59375,646.6944521588189,3527.5682309552585,3588.2316527999064,5624.495487064045,4414.581338961134,2609.8961147415157,1857.1264733193238,17812.85546875
13,82216.0078125,13752.625,3825.627197265625,62417.3046875,22227.6015625,645.6047638520995,3521.2381461521254,3581.2503247125273,5613.9324803287145,4406.244857808334,2605.3475099409407,1853.9834797052586,17931.33203125
14,80721.09375,13714.9423828125,3860.15380859375,61891.7109375,22281.146484375,647.0281147654737,3529.506606112011,3590.369585027377,5627.730169578883,4417.134209184684,2611.288937951548,1858.0888617550254,18187.728515625
15,79589.890625,13779.8671875,4047.3271484375,62721.09765625,22618.005859375,655.9778751511802,3581.5170408795407,3647.7580288512613,5714.54345712063,4485.650726634734,2648.65529812184,1883.9034326158135,18578.78515625
16,80004.2265625,14470.6044921875,4276.67626953125,65162.4296875,23468.34765625,678.5347340095964,3712.7510070675926,3792.7564742632867,5933.761426936,4658.681985067909,2742.8906497725734,1948.97137913304,18640.44140625
17,82534.2578125,14901.923828125,4200.115234375,67063.609375,23203.451171875,671.5131395848903,3671.877853474998,3747.5672435497695,5865.460215316939,4604.76871335073,2713.5480375683946,1928.7159690292779,18270.27734375
18,87839.671875,14823.076171875,4026.750244140625,66999.3515625,22831.1328125,661.636115943983,3614.41666766964,3684.0825750551976,5769.477860621126,4529.009008183987,2672.2859773652117,1900.2246076608571,17757.458984375
19,88559.171875,14555.6005859375,3841.5322265625,65006.796875,22380.19921875,649.6606201836867,3544.801533535392,3607.2413586126204,5653.255655795347,4437.279565860459,2622.278585341729,1865.6818994207645,17353.322265625
20,85779.7890625,14144.740234375,3660.15966796875,61434.20703125,21851.37890625,635.5978852150428,3463.131752250603,3517.1980260466407,5516.998230499499,4329.745502041808,2563.5860575023426,1825.1214526940632,17006.13671875
21,81689.765625,14392.060546875,3492.548828125,57683.703125,21171.703125,617.4921744337295,3358.1133659222082,3401.585163496909,5341.936044822766,4191.60074683962,2488.070921198669,1772.9047082860995,16539.3359375
22,80112.84375,14541.66015625,3362.04638671875,53128.86328125,20496.53515625,599.4695707373991,3253.731493361329,3286.877101774326,5168.111770891683,4054.449310331297,2412.962778998236,1720.9331301557297,16035.76953125
23,80660.453125,14015.0185546875,3267.0439453125,49300.828125,19971.8515625,585.4369327547565,3172.5709094479957,3197.8364227142374,5033.086303035398,3947.9230639756797,2354.52656324349,1680.471367328441,15643.0283203125
24,82175.421875,13294.205078125,3517.189453125,46128.6640625,19370.8671875,569.3329106528374,3079.557899064799,3095.96191277416,4878.48895212954,3825.9695729448335,2287.5144321399025,1634.0415077939276,15498.7734375
25,77690.8984375,12792.453125,3479.909423828125,44935.03125,19081.376953125,561.5634511146093,3034.7342512816285,3046.935384423403,4804.045896929566,3767.2509354091058,2255.204017490267,1611.6430164764179,15334.345703125
26,74852.875,12437.3818359375,3475.1025390625,43275.0546875,18985.662109375,558.9928054544832,3019.911163793792,3030.7323862731096,4779.436376224334,3747.840428719448,2244.516552482816,1604.2323964270179,15301.8046875
