,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,66643.0625,12592.9296875,3243.5615234375,47177.87109375,19035.85546875,560.3512494994824,3027.7013178211496,3039.1905603361615,4792.320154510415,3757.9977457176637,2250.14746978778,1608.146971077349,14661.2734375
1,62280.0390625,12185.7861328125,3221.00244140625,46078.2734375,18770.546875,553.2221984352537,2986.6079336545267,2994.291365269675,4724.113311471905,3704.201890498663,2220.514204422646,1587.595971247327,14485.5166015625
2,59242.95703125,11886.876953125,3217.56298828125,44452.15625,18644.818359375,549.8412782526154,2967.1299189514366,2973.0231608951563,4691.795591196034,3678.713487874285,2206.464802449781,1577.8501197556905,14385.3798828125
3,57703.4296875,11654.806640625,3250.7666015625,42877.96875,18537.826171875,546.9629045919007,2950.552473334931,2954.9291869726603,4664.2965969679335,3657.0261008437265,2194.505809748342,1569.553099415505,14353.388671875
4,57339.8828125,11362.751953125,3333.9033203125,41671.8046875,18431.0859375,544.0901178923739,2934.012132494695,2936.882268767057,4636.864835212092,3635.39226887722,2182.5719555446594,1561.2723587118994,14343.97265625
5,57681.3203125,11334.3623046875,3498.344482421875,41582.03125,18761.236328125,552.9718874089057,2985.165622510282,2992.7161881873553,4721.71997882936,3702.314287473398,2219.4739480075255,1586.8744157081724,14575.48828125
6,57563.12109375,11598.0078125,3689.774658203125,43109.94921875,19813.240234375,581.2006015297811,3148.04542954827,3170.898157694326,4992.256347811537,3915.708355686303,2336.875874164918,1668.2554679398636,15110.1845703125
7,55818.046875,12112.9111328125,3824.159423828125,45886.8203125,20760.58984375,606.5335820662492,3294.579796017048,3331.6811029647624,5236.061401495312,4108.056278220154,2442.376433144168,1741.3012498423077,15694.986328125
8,58101.73046875,12673.912109375,3889.380859375,50369.03125,21358.693359375,622.4881257831403,3387.029650068243,3433.3370874632988,5390.067906846749,4229.575901494512,2508.883881178165,1787.310806540892,16347.88671875
9,63397.26953125,13016.005859375,3918.98291015625,54790.8046875,21582.32421875,628.4461427457547,3421.584658794711,3471.3738218720805,5447.666277575017,4275.0274802720705,2533.7322657464747,1804.4935717438939,17098.7734375
10,69087.75,13393.634765625,3902.9150390625,57598.28125,21708.1328125,631.7962440936957,3441.0215757508104,3492.7786509169023,5480.073108561593,4300.600870745559,2547.7069314270566,1814.1554310043807,17603.658203125
11,73103.8125,13334.1875,3866.850830078125,59135.8359375,21607.994140625,629.1297952865365,3425.5507190523444,3475.7408807508855,5454.278344079885,4280.245254343965,2536.5839021424235,1806.4652449689597,17795.541015625
12,75298.484375,13082.69921875,3851.44384765625,59806.5234375,21582.53515625,628.451760733922,3421.6172494483367,3471.409706534318,5447.72061048831,4275.070355861948,2533.7556990338007,1804.5097741493623,17866.43359375
13,74059.3125,12852.669921875,3847.62646484375,59487.1796875,21548.142578125,627.5357227814216,3416.3033897792257,3465.559016184412,5438.861925373867,4268.079745210713,2529.9348721107053,1801.867906684656,17979.05078125
14,70883.03125,12818.7626953125,3886.99658203125,58896.171875,21610.220703125,629.1890916560811,3425.89472401588,3476.119680529845,5454.851867759616,4280.697839641633,2536.8312417913885,1806.636257730557,18225.54296875
15,68692.3984375,12932.1572265625,4078.94921875,59608.18359375,21950.396484375,638.2439585386618,3478.444783738746,3534.0096773975333,5542.484516617998,4349.853468397173,2574.6086115942426,1832.75146809065,18577.583984375
16,78275.6171875,13629.52734375,4260.91259765625,61931.8515625,22786.72265625,660.4689788864023,3607.580535287079,3676.469078136316,5758.006228514379,4519.949459291369,2667.392141818853,1896.8562343156023,18548.724609375
17,79100.828125,14094.4912109375,4163.58642578125,64433.7421875,22538.47265625,653.877100765719,3569.257199513182,3634.1626480746686,5694.021130669013,4469.448221382822,2639.8641963931045,1877.8421594514905,18051.755859375
18,75371.96875,14084.498046875,3998.44970703125,65402.671875,22184.626953125,644.4736736665852,3514.6202630104685,3573.889205221395,5602.8351584832,4397.48166076821,2600.6076011191326,1850.7193908560068,17434.263671875
19,78582.4140625,13806.87890625,3825.950927734375,64196.0703125,21746.4296875,632.8157922508896,3446.937894158354,3499.295311352516,5489.938442019856,4308.386066435913,2551.9602866026858,1817.0958946797837,16987.337890625
20,77277.25,13386.125,3653.497314453125,60723.1328125,21228.2265625,619.010374120178,3366.8672032232703,3411.1531928211375,5356.468677773166,4203.063153497421,2494.3826279719324,1777.2813330928952,16639.02734375
21,73376.125,13515.6474609375,3487.95458984375,56814.640625,20562.830078125,601.2517666319493,3264.001144522369,3298.093463901417,5185.1535359309855,4067.8900733957776,2420.369523936085,1726.070569806414,16187.00390625
22,70913.734375,13514.29296875,3363.1328125,52191.5546875,19900.3828125,583.5342083499518,3161.5299029548682,3185.675430573219,5014.675983214028,3933.394650021419,2346.5888792642154,1674.983758122299,15685.3291015625
23,69403.4375,12974.900390625,3276.5361328125,48145.03125,19388.4140625,569.8139888755313,3082.291262193406,3098.8956782815594,4882.980079256364,3829.5075259493437,2289.4986193516743,1635.4269085921223,15279.857421875
24,75243.5625,12225.5986328125,3413.8701171875,44574.17578125,19276.728515625,566.8176376877383,3065.0000701952654,3079.9770562332014,4854.25758218868,3806.8515132151315,2277.0360598847947,1626.78859622019,14830.6689453125
25,70544.46875,11758.681640625,3383.719482421875,43103.8828125,18994.1171875,559.2301771785261,3021.2372766997223,3032.125282562232,4781.588898041825,3749.53361900802,2245.486760239421,1604.9151737702546,14676.603515625
26,67540.78125,11447.1787109375,3388.0400390625,41510.078125,18891.728515625,556.4793239733879,3005.379064291185,3014.7961186607126,4755.265458358885,3728.7717072501764,2234.0516468652922,1596.9851962253588,14670.4287109375
