,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,66799.265625,10562.0888671875,3086.931640625,39511.30859375,17687.6640625,521.796317307228,2815.103730775516,2819.720775909527,4450.5587378451455,3489.4831787104636,2093.6546934178186,1497.346628534303,14131.3271484375
1,63112.87109375,10215.44921875,3063.46630859375,38435.234375,17417.1171875,514.5132830880827,2773.177532112641,2773.9844579089186,4381.032700464026,3434.6527522196466,2063.40277661495,1476.353685091733,13971.4951171875
2,60552.515625,9985.318359375,3059.3076171875,36863.75,17277.013671875,510.7385208547363,2751.460696965672,2750.3117909220464,4345.035126479247,3406.2653668376392,2047.728555238275,1465.473614577383,13874.8916015625
3,59169.640625,9857.51953125,3086.740234375,35493.8828125,17151.263671875,507.3485726595181,2731.9656417087795,2729.071495500761,4312.729446272143,3380.790229400145,2033.6553054061492,1455.7029809275036,13857.3818359375
4,58717.62890625,9740.7109375,3155.4404296875,34412.984375,17005.69921875,503.42218197082286,2709.395034456621,2704.492901806335,4275.33810797908,3351.30573962993,2017.3587245566298,1444.3865283505804,13936.8984375
5,58707.484375,9850.0576171875,3314.796875,34276.57421875,17277.90625,510.7625763481683,2751.5990630641463,2750.462579521919,4345.2644468604785,3406.4462038196707,2047.8284312277472,1465.5429491578686,14250.771484375
6,57941.859375,10110.7607421875,3514.38818359375,36123.4296875,18292.5234375,538.0503379237555,2908.791375550337,2922.0798276385635,4606.0569510646665,3612.126734879035,2161.2160674407824,1544.2021430028615,14762.5791015625
7,56400.3828125,10556.314453125,3652.391357421875,39368.515625,19226.78515625,563.0832557907828,3053.382333590595,3080.4551742163076,4846.390023261041,3801.71322668435,2265.385804597314,1616.375338109609,15268.2041015625
8,58380.953125,11040.216796875,3712.446044921875,43462.30859375,19822.08203125,578.9909062399497,3145.443754390397,3181.529707962874,4999.615702548595,3922.6042783151847,2331.652162216832,1662.245519576169,15828.6171875
9,62713.93359375,11351.0712890625,3744.62548828125,47694.0859375,20030.234375,584.545761443935,3177.622013730333,3216.899329871435,5053.208264384082,3964.8907198578563,2354.8040766791323,1678.2642090332256,16499.115234375
10,67202.8515625,11680.69140625,3733.2294921875,50242.1796875,20149.23046875,587.7196705066639,3196.014889021902,3237.1256277614957,5083.8494365758725,3989.0684445472275,2368.0352533829746,1687.4171469538608,16977.078125
11,70371.765625,11653.634765625,3696.213623046875,51680.34765625,20038.671875,584.7708495965958,3178.926238040038,3218.333340352904,5055.3808147888685,3966.6049747902375,2355.7423437575108,1678.9133136738494,17161.5234375
