,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,77495.140625,13482.5458984375,4086.443603515625,79721.6171875,21322.3046875,629.6389307619673,3394.5836162074997,3396.8364407526306,5363.819007518845,4205.247638384369,2525.450158572088,1806.7288953026052,15453.8095703125
1,72996.5859375,13052.595703125,4060.32763671875,77212.9296875,21004.86328125,621.0867115548708,3345.3792168324208,3343.197919143642,5282.2559886556855,4140.927502261013,2489.9373481984376,1782.0785946039312,15262.1884765625
2,69158.515625,12734.28125,4019.005126953125,72923.5234375,20836.53125,616.547829673581,3319.2810125086266,3314.7689249139707,5239.0129213125665,4106.82797381451,2471.095977155302,1768.9966106214438,15150.8857421875
3,66937.484375,12477.2314453125,4023.78369140625,67954.953125,20692.650390625,612.6661008107258,3296.970238047263,3290.477408584912,5202.055610192509,4077.6860660274147,2454.9859767762064,1757.8089901859723,15110.189453125
4,66139.015625,12142.5595703125,4097.38916015625,62562.8828125,20554.568359375,608.9389329690648,3275.5555968646827,3267.1719463688078,5166.591705103785,4049.7225931498333,2439.520475238127,1747.0671096807012,15082.2197265625
5,65970.296875,12085.94921875,4258.80419921875,61181.9375,20936.236328125,619.236588144603,3334.739817848952,3331.6065478527753,5264.625633842197,4127.0248565173815,2482.2567701465814,1776.7461137725154,15309.7001953125
6,65711.71875,12355.517578125,4478.8740234375,62370.0,22193.9609375,653.0756105433895,3529.617259375879,3544.2957262467726,5587.878378222002,4381.960430333426,2622.8455893445416,1874.2879434339895,15886.4697265625
7,63516.1484375,12892.4404296875,4632.39208984375,65285.80078125,23325.697265625,683.4096201060199,3704.7864143222555,3736.1098971839147,5878.990019192999,4611.599133928878,2749.058756765061,1961.7434241258718,16566.466796875
8,66143.59375,13481.068359375,4732.79248046875,70701.125,24052.7890625,702.8451611073061,3817.2394435811048,3859.5391460856026,6066.126334260481,4759.242099980565,2830.011388066447,2017.7854894184918,17485.189453125
9,71652.3828125,13832.60546875,4765.88623046875,76354.875,24319.69921875,709.970045914764,3858.5042988909863,3904.8855736525393,6134.8430152658175,4813.461124467082,2859.7037386403113,2038.3314219185004,18769.548828125
10,77665.671875,14230.3154296875,4746.2724609375,80110.578125,24470.380859375,713.9900890537804,3881.7963467195673,3930.493853639873,6173.641041076537,4844.074648872366,2876.4605826097854,2049.9242974030917,19784.5546875
11,81847.8984375,14153.6787109375,4701.0078125,84714.4140625,24349.32421875,710.7605396776947,3863.0838743349095,3909.919856021731,6142.470698200703,4819.479679809164,2862.99856623503,2040.6110044707668,20198.494140625
12,84189.5234375,13885.2607421875,4682.724609375,86691.8046875,24319.1953125,709.9565994767707,3858.4264017562846,3904.799945071677,6134.713273362131,4813.358753012712,2859.6476939223394,2038.2926458980858,20315.814453125
13,82967.421875,13642.3427734375,4679.3603515625,84680.1875,24279.8515625,708.9066791558628,3852.3442961694054,3898.1144861725234,6124.5834633292525,4805.365960150548,2855.27171975178,2035.2649577706284,20442.86328125
14,79233.90625,13605.6953125,4702.4345703125,80803.96875,24343.75390625,710.6119099268901,3862.2227962701377,3908.97325510896,6141.0364747246085,4818.348016419986,2862.3790603557627,2040.1823934436543,20708.521484375
15,76982.109375,13717.333984375,4925.1005859375,80869.3828125,24751.2734375,721.4797933268951,3925.20923939805,3978.2472649974784,6245.975044344128,4901.151575745549,2907.687017246481,2071.5235024414146,21052.326171875
16,76253.9140625,14442.2783203125,5136.8115234375,83488.203125,25751.734375,748.112826205022,4079.763737838269,4148.4928502020375,6503.6983575112845,5104.53373979846,3018.797209254806,2148.3356541901244,20816.28515625
17,78597.4453125,14952.21484375,5029.9521484375,87354.359375,25457.06640625,740.2753683302465,4034.2535400557827,4098.324554171993,6427.776350025518,5044.616903964971,2986.0890090427256,2125.730680658759,19810.01171875
