,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
0,70919.671875,12368.1328125,3698.341064453125,69664.640625,19139.05859375,3048.076450965856,3046.5571006261002,2268.5411275769347,4813.229295601001,1623.5422617809377,565.8298515999802,3773.282505599194,15057.541015625
1,66618.328125,11992.529296875,3674.041259765625,67447.53125,18849.46875,3003.176710402825,2997.6532663386297,2236.1247024469085,4738.838331035787,1601.0337829913212,558.0203303441992,3714.6216264403292,14873.8525390625
2,63451.078125,11723.78515625,3661.361328125,63857.5390625,18726.29296875,2984.0744462196412,2976.8622504906007,2222.3297057609507,4707.202035109603,1591.4525579552546,554.6959007866878,3689.6760724272635,14768.1328125
3,61777.80078125,11514.4638671875,3689.075439453125,59783.96875,18621.458984375,2967.8145699754728,2959.171962897144,2210.5856304754852,4680.279287780499,1583.294538583766,551.8652204331177,3668.447774229518,14731.7890625
4,61313.671875,11238.2578125,3773.2685546875,55488.765625,18511.654296875,2950.7816555524582,2940.6476663792923,2198.2814625413484,4652.082657618603,1574.7462065862221,548.8990439041467,3646.2156042929273,14713.095703125
5,61517.890625,11214.912109375,3943.48388671875,54578.0078125,18881.21484375,3008.099512093463,3003.012712003063,2239.679422472249,4746.99249758028,1603.5024359345202,558.8768737748937,3721.051389891532,14942.59375
6,61324.10546875,11476.17578125,4149.283203125,56001.41796875,20030.796875,3186.250374997751,3197.3464056371904,2368.226194407307,5042.413292692158,1692.707109133206,589.8245129217496,3954.0289852106403,15498.3271484375
7,59384.95703125,11974.943359375,4293.486328125,58984.4609375,21066.9609375,3346.6500009609113,3372.909303543161,2483.8170512797924,5308.911754946859,1772.8160759551497,617.6111046754348,4164.245646138691,16130.7265625
8,61635.24609375,12519.951171875,4369.716796875,64201.1953125,21710.666015625,3446.220039770572,3482.1514847822496,2555.507060601921,5474.568724472626,1822.4540643421751,634.8261277721656,4294.938513883287,16916.5390625
9,66888.453125,12852.228515625,4401.3076171875,69519.96875,21955.109375,3484.0167391532973,3523.668846352264,2582.7083202879253,5537.4945401260675,1841.279433267988,641.3545246964487,4344.586971116007,17934.162109375
10,72581.09375,13226.1943359375,4383.72021484375,73065.3046875,22091.9921875,3505.1786745056365,3546.9253939070404,2597.935145062302,5572.735906284495,1851.8155361646134,645.0082036830354,4372.393327892876,18694.107421875
11,76580.9375,13172.896484375,4344.02587890625,76914.078125,21983.068359375,3488.3393630861074,3528.418661279874,2585.818778874488,5544.692511797453,1843.431812706809,642.1009267238984,4350.26630490637,18997.017578125
12,78787.828125,12929.640625,4327.326171875,78604.5234375,21954.91796875,3483.9871462712777,3523.6363300790254,2582.6870256528946,5537.445263502234,1841.2646975678108,641.3494146401598,4344.548091036594,19091.125
13,77582.28125,12702.388671875,4323.5068359375,77081.3515625,21914.986328125,3477.8133034992397,3516.852943045294,2578.244325245612,5527.165185806647,1838.1903256396608,640.2832785520216,4336.436966336527,19210.95703125
14,74325.0078125,12664.34765625,4360.51708984375,74122.2265625,21990.69921875,3489.5191215168684,3529.7150707445594,2586.6676905779777,5546.657080098077,1844.019233272067,642.304631844268,4351.816390696182,19467.03125
15,72161.4296875,12776.6875,4567.365234375,74463.53125,22361.4609375,3546.831317260674,3592.7243997809555,2627.8999627542576,5642.121263539761,1872.5453115555697,652.1965951675451,4427.142087441238,19814.955078125
16,71451.375,13462.453125,4763.60302734375,77065.765625,23274.48828125,3687.8950604570337,3748.054222985109,2729.3253214013284,5877.300439285006,1942.6720308809943,676.5121082206471,4612.729098019878,19682.505859375
17,73609.484375,13896.966796875,4660.1953125,80428.265625,23002.046875,3645.8129162339033,3701.680991492888,2699.076854981332,5807.111241476582,1921.7641354968314,669.2629002790825,4557.337835039378,18930.8828125
18,79006.359375,13869.4169921875,4490.38134765625,82099.8828125,22604.14453125,3584.3359697382034,3633.9887575894827,2654.8742016444166,5704.619618019962,1891.2015296130976,658.6657019130782,4476.45875273176,18054.185546875
19,82247.671875,13584.0244140625,4305.0732421875,80862.2890625,22126.75,3510.5518143683207,3552.831661607454,2601.8010040799586,5581.68501746036,1854.4902626307946,645.9357254733452,4379.454514379764,17487.31640625
20,80998.015625,13162.9951171875,4119.6396484375,77375.0625,21562.421875,3423.294185645023,3456.9818176270787,2539.0047200048125,5436.4118779859255,1811.0308678537278,630.8645886896759,4264.83381719376,17107.880859375
