,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
0,105124.078125,19936.93359375,4927.80126953125,84650.75,30432.435546875,4827.689723077981,4887.862415948348,3577.47680989101,7677.658710997679,2549.5745234886185,888.0220505111755,6024.151312960187,15618.3310546875
1,100962.296875,19179.349609375,4896.8837890625,81448.9921875,30068.90625,4771.492193166429,4826.089840283808,3537.043661421786,7584.0609914005745,2521.599305968433,878.3210036238315,5950.299254135137,15453.365234375
2,96671.78125,18518.052734375,4827.35498046875,76504.640625,29836.20703125,4735.513020039285,4786.563463047416,3511.1517818757397,7524.156353964448,2503.6810978328826,872.1072492267389,5903.0340652634895,15373.4306640625
3,93496.1875,17831.873046875,4803.1875,70851.3671875,29634.90625,4704.384404713344,4752.380013568005,3488.7470187030713,7472.340067103686,2488.1736002566486,866.7293598614787,5862.151785793769,15349.296875
4,91510.3515625,16907.20703125,4845.04345703125,64764.1953125,29451.21484375,4675.975440094482,4721.194719545396,3468.296834781146,7425.060936821289,2474.0169074782957,861.8198119431029,5824.850193086285,15297.859375
5,89113.484375,16631.7265625,5005.02392578125,63942.16796875,29863.056640625,4739.6646787082955,4791.123544969144,3514.1396829150444,7531.0680144959715,2505.7490020715977,872.8243743711305,5908.48734309382,15506.2666015625
6,85974.125,17112.478515625,5270.974609375,66044.75,31306.09765625,4962.698985548171,5036.431941626912,3674.572207382663,7902.662909490356,2616.7240721638987,911.3061408146363,6201.701399223365,16075.7646484375
7,85530.6875,17868.705078125,5440.9951171875,69657.4296875,32605.388671875,5163.360365515585,5257.66056790065,3818.7804333509075,8237.439699948374,2716.382707866979,945.8589017299086,6465.905995562597,16707.845703125
8,90089.3359375,18674.7890625,5543.8564453125,75661.40625,33469.1875,5296.689295333186,5404.911974339865,3914.535455608986,8460.10367100813,2782.5109455015413,968.7839047516615,6641.652253456631,17564.3203125
9,94249.5,19057.5,5573.1376953125,82033.765625,33778.5,5344.418328975102,5457.67235409071,3948.8020255096385,8539.853890746566,2806.166944616592,976.9844041204699,6704.602051940924,18786.166015625
10,97315.25,19628.6640625,5540.77734375,86492.546875,33951.82421875,5371.160319289596,5487.2439776918145,3967.998521567041,8584.546172026234,2819.4173943019387,981.5776555773033,6739.880178296071,19741.84765625
11,99261.375,19384.11328125,5460.8447265625,92026.640625,33808.75,5349.085726384674,5462.833073485563,3952.1526103025694,8547.653758006909,2808.4797949335175,977.7861558389918,6710.758881047772,20116.865234375
12,101615.078125,19033.65625,5435.4072265625,94592.46875,33771.1796875,5343.288837501803,5456.423515518771,3947.991188756643,8537.966384318815,2805.607231928838,976.7903788695614,6703.11215060557,20215.345703125
13,101338.703125,18704.939453125,5431.6328125,92500.59375,33719.96875,5335.3871072268275,5447.6872336825645,3942.3186181972405,8524.762040043943,2801.691444190703,975.4329615613844,6692.689345097336,20349.36328125
14,98855.90625,18662.66796875,5436.3603515625,88287.03125,33755.59765625,5340.88458649322,5453.765265904685,3946.2652193017548,8533.948651530925,2804.4158040235097,976.3773681584101,6699.940760837496,20626.921875
15,97611.0625,18675.244140625,5664.66796875,88675.796875,34204.41015625,5410.1275514632935,5530.347898859913,3995.967449472098,8649.68144272274,2838.720648165942,988.2689778397062,6791.296187726313,21013.59375
16,98161.71875,19505.0234375,5944.3720703125,91751.328125,35333.7734375,5584.302353147117,5723.202337373692,4120.935197909463,8940.985804898184,2924.9356232996256,1018.1529523901261,7021.259168481795,20875.658203125
17,101288.515625,20327.416015625,5860.1259765625,94761.4765625,34990.3671875,5531.350331386008,5664.539273385921,4082.950915491415,8852.396618220573,2898.7360705262327,1009.0719216810113,6951.322056808843,20006.490234375
18,108559.9296875,20520.05859375,5705.2958984375,95438.03125,34546.2421875,5462.855703298267,5588.698637817788,4033.8071198986186,8737.840357743056,2864.831909292317,997.320008171199,6860.888451278751,18983.931640625
19,109474.9453125,20368.22265625,5485.05810546875,93069.8984375,33950.046875,5370.886106276504,5486.940711168518,3967.8016897697753,8584.087863032377,2819.281537285078,981.5305612749728,6739.518406192775,18344.009765625
20,106349.1875,19921.482421875,5268.77880859375,89431.59375,33249.140625,5262.730148938778,5367.388047905143,3890.151104228983,8403.374505767719,2765.674484625807,962.9473003518696,6596.875033181702,17935.142578125
21,101856.359375,20394.6484375,5074.8154296875,94777.875,32351.830078125,5124.211945376939,5214.46228075109,3790.655107645709,8172.093482073105,2696.952634934368,939.1226263659231,6414.3320009778645,17435.576171875
22,102825.1171875,20754.3359375,5043.53466796875,89749.421875,31576.826171875,5004.521749969717,5082.501657085169,3704.6386270627772,7972.404156203525,2637.509279759906,918.5129753101353,6256.737726483769,16897.765625
23,103594.515625,20180.634765625,4926.498046875,84775.03125,30878.5859375,4896.643000628926,4963.71240153205,3627.0735262873013,7792.550031944149,2583.879919374719,899.9177080468517,6114.809349686008,16476.099609375
24,105404.3515625,19242.701171875,5233.34326171875,78095.328125,28108.841796875,4468.2666582796455,4493.53657722409,3318.6909184541087,7079.688023368624,2370.3898036708038,825.8786320582251,5552.391183819501,16319.1845703125
25,100305.3203125,18475.716796875,5187.78857421875,74803.9375,27707.373046875,4406.109684870994,4425.534384126178,3273.890295546134,6976.442998331903,2339.3357753536025,815.1069481905841,5470.952960455605,16138.4384765625
26,95800.5,17862.658203125,5119.78955078125,69957.4375,27518.5234375,4376.865140926067,4393.560411432054,3252.806680152107,6927.884687766995,2324.7177706631733,810.0362213909294,5432.6525251686735,16097.837890625
27,93045.1796875,17379.42578125,5111.4658203125,64450.04296875,27585.609375,4387.2542708130695,4404.917635409518,3260.2970202060997,6945.133705777618,2329.911356441867,811.8377985103799,5446.257587841448,16256.478515625
28,92237.1640625,17019.10546875,5257.1240234375,58672.62890625,28228.775390625,4486.8318811623785,4513.859101401374,3332.0692560447133,7110.53545297287,2379.661113839814,829.0944573026972,5576.724127901151,16912.904296875
29,92162.296875,17590.63671875,5778.2431640625,59398.78125,29898.71875,4745.178876502497,4797.180567669177,3518.1080981148634,7540.248335857997,2508.495448901145,873.776806840502,5915.730616113823,18338.744140625
30,94170.75,18457.53125,6428.2236328125,64657.62109375,32177.94921875,5097.362431207177,5184.845467470854,3771.3631132996775,8127.285385953947,2683.623147944011,934.5012872539832,6378.968385620348,19849.693359375
31,101173.9375,18999.609375,6677.5986328125,71357.96875,33723.16015625,5335.87953961323,5448.231655486071,3942.6721351596752,8525.58491214734,2801.9354811807175,975.517557757438,6693.338874905531,20555.09765625
32,109963.0390625,19503.8359375,6716.87890625,77356.2109375,34530.5390625,5460.433653812878,5586.017692163412,4032.069122846962,8733.79026706826,2863.632715778164,996.9043337161436,6857.6912771141815,21071.94921875
33,114480.359375,19634.953125,6761.5849609375,82197.375,34806.30078125,5502.964595684131,5633.103467215044,4062.5860264908233,8804.916936618383,2884.6874111142192,1004.202406868727,6913.839937258668,21894.478515625
34,116679.53125,20035.10546875,6707.291015625,85252.703125,34874.9765625,5513.55568295476,5644.831635002724,4070.1846651623105,8822.63140844406,2889.929477366744,1006.0194089213793,6927.824284648014,22538.650390625
35,118773.484375,19670.224609375,6547.37939453125,89912.8671875,34802.1015625,5502.3169870799065,5632.386366494194,4062.1213867827673,8803.833789109565,2884.3668640318124,1004.0912986781995,6912.984870323554,22687.798828125
36,120557.65625,19478.875,6519.39599609375,91813.15625,34814.8125,5504.27727947803,5634.55702240916,4063.5278344515073,8807.112456278637,2885.337146212669,1004.4276182537244,6915.573142916274,22568.8671875
37,119619.359375,19211.861328125,6434.9013671875,89417.25,34796.67578125,5501.480214692374,5631.459809861408,4061.521026198163,8802.434264111835,2883.9526843008975,1003.947735433734,6911.880046651595,22468.576171875
38,117082.40625,19180.2265625,6299.7939453125,85179.421875,34875.0390625,5513.565321471345,5644.842308840907,4070.191580246513,8822.647530105274,2889.934247778873,1006.0210624341603,6927.83701162293,22485.9921875
39,115339.8046875,19165.53515625,6423.953125,85679.8125,35396.56640625,5593.98393531039,5733.931074404829,4127.879388563886,8957.185745236737,2929.7248311982194,1019.8129126395578,7034.048518896375,22583.556640625
40,114812.984375,20046.34765625,6803.11865234375,89122.9921875,36243.6953125,5724.570793502311,5878.7296203693495,4221.52210132773,9175.769165459566,2994.291925132278,1042.1913280771255,7206.620378631643,22250.38671875
41,116364.4375,20839.0078125,6732.13720703125,91931.96875,35610.05078125,5626.897519855474,5770.41135118099,4151.48523143732,9012.265065271538,2946.003892805749,1025.4552425795223,7077.532478119406,21272.09765625
42,122332.515625,20806.31640625,6519.10498046875,92236.890625,34873.625,5513.347249967036,5644.6008134053,4070.0351263622533,8822.282777605697,2889.8263170921537,1005.9836516664376,6927.549063901126,20156.67578125
43,123982.609375,20310.54296875,6247.4677734375,89928.65625,33865.60546875,5357.858007559123,5472.533169852466,3958.4498125982573,8562.313997117972,2812.826532523674,979.2929506194063,6722.330998479102,19384.978515625
44,122126.9140625,19586.365234375,6020.3017578125,86709.5,32630.294921875,5167.205511069942,5261.904438405917,3821.542658429299,8243.858806829141,2718.2907921422097,946.5204128360962,6470.9723021623995,18820.2421875
45,116853.3125,20160.171875,5748.8916015625,91815.25,31229.55078125,4950.872699841743,5023.40864536208,3666.069310416674,7882.945458075366,2610.8452428100627,909.2677436934015,6186.141681050674,18083.416015625
46,115664.03125,20525.208984375,5605.6201171875,85692.984375,29930.30078125,4750.06209774113,4802.544842479329,3521.6223318151824,7548.3784719723635,2510.92750653435,874.620209986259,5922.145320721386,17198.228515625
47,112636.8203125,19791.76953125,5401.8671875,79644.7421875,28868.244140625,4585.793510391352,4622.274506750211,3403.360781857845,7275.042166968677,2429.051454734204,846.2250740772514,5706.49664584546,16518.646484375
48,105578.96875,19788.724609375,5157.85302734375,76866.3125,28757.744140625,4568.695994297797,4603.53340573714,3391.0463559444843,7246.611587052979,2420.521914763213,843.2667714987115,5684.068111330672,15686.275390625
49,100617.6875,18999.537109375,5130.962890625,73486.6640625,28305.6484375,4498.730706033125,4526.886945473749,3340.6430236564433,7130.308556764079,2385.602329199378,831.1551882173032,5592.321688155919,15537.5927734375
50,96193.0625,18362.322265625,5091.9453125,68668.7890625,28077.697265625,4463.44536268591,4488.259772540679,3315.216419055166,7071.67783957937,2367.981792563262,825.0433869648828,5546.072692235725,15523.7109375
