Date,Hour,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
12.03.,16,0.08454279252587958,0.25011815622096306,0.18103030162843137,0.20174151177810137,0.1055603036250192,0.2795930055872043,0.1580675157043694,0.15411975122774194,0.17070598423563998,0.17966505451534756,0.18318553877679294,0.2100460249034743,0.13117584597470458,0.25743672929248895,0.1850469533298524,0.24442331497815287,0.15207465776561052,0.2475019701460069,0.10253217263446919,0.0757906021053475,0.19397957336550262,0.12883571428710505,0.12232634161012959,0.167465216345639,0.19025848660822944,0.25225473077424965,0.17320697894670958,0.028824174879259208,0.14886838898787919,0.19938122764813992,0.07006885367945376,0.11324543044763075,0.25802123558147116,0.19278425137116836,0.1191590811951602,0.2561702954127853,0.13302844039443176,0.17471882038908654
12.03.,17,0.033644474231590005,0.11654442685786158,0.08284919666082088,0.09084642824859271,0.04707690832397285,0.127794579448975,0.06253592455159764,0.07293927441154999,0.07730755060886832,0.08003104757028637,0.08382250971548239,0.09619991761630814,0.05926943685238111,0.11692515182274368,0.0853411723868412,0.11239175763247913,0.07653378094719435,0.11193214724826925,0.04764622291822476,0.03149639251803,0.0870305188202196,0.06363905165382144,0.05646588814260159,0.07890327172993278,0.0930388842329773,0.11449753413498764,0.07607394803568415,0.007618150050828673,0.0715672112340234,0.08194257092363619,0.02747218787049113,0.052234140049585764,0.11768258652155983,0.09214083382311981,0.056086711188308616,0.11901427159203923,0.06253902410188818,0.0760474183925016
12.03.,18,0.0012219211690151998,0.0099310955774492,0.005711341059340447,0.006028736806674709,0.0018003009024870516,0.01107663583351897,0.0009918564306024907,0.005036009265072936,0.006649386385698948,0.0065352357280428364,0.005816072216773013,0.009955109004128018,0.0031581959315624027,0.009653728090262135,0.00632508565823087,0.010262851256000969,0.006284584672471932,0.009350168324109434,0.002247707966568815,0.0006606055430072209,0.006453538521743212,0.005798273316728319,0.003742060446078274,0.007083702620775489,0.009821786443784735,0.009981094534073032,0.002754253940645159,0.0,0.006907853102209177,0.003503463183824214,0.0009621283172034604,0.002168970729064133,0.01054398766348562,0.010211643626896668,0.005230921552886778,0.011260542937188563,0.0067850332307131216,0.0049330960239150085
12.03.,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03.,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.03.,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,7,0.00747608216337977,0.008315586897436493,0.004927361094074087,0.007301365614050554,0.0024391951688024784,0.00934655603702305,0.002153858553703033,0.003539936832473822,0.006118284037707838,0.005667032011659255,0.0054198679475070816,0.00833258572052011,0.00325279505416582,0.006042774946643561,0.00651549047589552,0.005020660596767269,0.007261615188121453,0.007870355663650342,0.003090812595101951,0.0028090829616150993,0.006240163329530312,0.004960342777022518,0.0075291380497914655,0.00531197143702125,0.0067589869900006715,0.007825577432495153,0.002890246412256882,0.0008384033785331158,0.002877926788644283,0.005617862468231503,0.0,0.006134996797345504,0.00913935473025825,0.005870632797905478,0.0016296373799093516,0.009641839581692246,0.005680719749036332,0.005677928453918811
13.03.,8,0.09330396031071314,0.10313525105350468,0.08494271707704507,0.09357033163182348,0.058901284619789746,0.1097787764371964,0.04012303980754603,0.0524061887788768,0.08669331755881812,0.08437383187075999,0.05781177178976111,0.09882056705052926,0.03610483442158638,0.08594649679892431,0.09280741512228909,0.0582116454217597,0.08879300311011085,0.09930077147280841,0.0554656754787738,0.06696772775703363,0.072688778618023,0.0814850765841299,0.09642827466893855,0.0761100592022501,0.09187882210477022,0.09977514198673583,0.049374659863306455,0.04406867590461355,0.04911288696735776,0.07390773071112863,0.02997210140717324,0.07734212323299006,0.10504472818548538,0.08097157395385095,0.05804861164287563,0.10524345015691491,0.057631834189083284,0.07636228220975086
13.03.,9,0.2126114224443996,0.244550740328824,0.19659655145526392,0.21524148700835594,0.1401118041587379,0.2609015688697474,0.10085820441470673,0.12824410627743496,0.19747722628409306,0.20228379019702264,0.1177263149501214,0.2279197731440919,0.06973563050664984,0.20063985243052684,0.20984574844968434,0.12986103449890973,0.19768775572747632,0.23523189149157625,0.12335183030357276,0.1619114888231235,0.16694308236771252,0.19262751478562054,0.2309954144081091,0.1840560854060332,0.2076582194989455,0.23472627051121692,0.12512774556975048,0.10933573139457678,0.12016157863967875,0.1711597497255429,0.07163870246711254,0.17176909385063627,0.24496795171112412,0.18804731552834053,0.13721777361100435,0.2438032619541264,0.12818575769060014,0.17578977544044883
13.03.,10,0.3104042628386307,0.37785418230144385,0.29685273237805293,0.32321864195421385,0.22280046625609962,0.4023232496247119,0.16246127627766302,0.21247573161756605,0.29596486166870506,0.31738686572986075,0.16791948399547943,0.35095450903645564,0.08709015397727518,0.3073118406153902,0.3030989916646004,0.18336176008405347,0.28974668074366083,0.3616715091195302,0.18176986610701684,0.2506123107253963,0.2582577232130768,0.30173313904418186,0.356881021686847,0.2758284169073684,0.3066321957751179,0.3595370627435293,0.21061524355194144,0.1699633403285502,0.18985536986843055,0.27106469941786404,0.11811714863241443,0.27107070104088343,0.37272717387923704,0.28429338121593,0.21779255919985566,0.366063590875346,0.18234436269313992,0.2662786885183302
13.03.,11,0.36345286720881076,0.4668128699050793,0.34591439738048924,0.38870748789002285,0.28321726899046895,0.4963537234977852,0.20989103107450158,0.27712697124788094,0.3696447176646258,0.40419740652799885,0.18949095158241216,0.4323173469649325,0.10161191540155964,0.3797605516546496,0.36647311694894996,0.207806715298967,0.32479158928814256,0.44729030912834855,0.20530340231523053,0.316655345771313,0.3207363354480535,0.3848768835762738,0.42789511355856646,0.3346648536512168,0.37946076543447305,0.4457144605940889,0.29438692379660886,0.2128243581394642,0.2368731469749827,0.3418974682632883,0.16310906214355028,0.33828364997090965,0.45997161122034685,0.3343950965294296,0.2852275511824587,0.44128805092492185,0.20957780285647276,0.3390473721134091
13.03.,12,0.3895433397859266,0.5144882681501829,0.3530795668447748,0.4229927544878083,0.31133073787698345,0.5422378444642648,0.23686669896782578,0.31000527470168276,0.41369564541346254,0.4558097124048419,0.17888742961276416,0.47600064628264194,0.10519102503755147,0.4226783347819993,0.41210821130986147,0.21763134514420052,0.3052966423488173,0.48687570865906726,0.2071798515714752,0.347478553166035,0.3460448113209618,0.41815597338543414,0.43862279706908497,0.37333906764691377,0.420571185438038,0.4881621488318384,0.3434397090680156,0.2518471710918824,0.26819640727387806,0.35970106360114695,0.18271005197824342,0.3689915578819076,0.5035734597777923,0.33655825125206623,0.31777723547538006,0.4742590415762988,0.21981083551522795,0.38055816239468343
13.03.,13,0.38664692410846335,0.5161828318023276,0.32873500727707916,0.41718207586006967,0.2899718368830861,0.5364183897914443,0.23712700946452875,0.3004908037057007,0.4151865187964278,0.4556482385248307,0.16042413621179039,0.47508314222158393,0.09496669259018611,0.42900070136594587,0.41393123723653924,0.21071287796509497,0.2610904488430759,0.484399619655431,0.20371828662368338,0.33502615592651064,0.33280037601400986,0.4149146752164372,0.40246618420476865,0.3838466310888934,0.42017297269843495,0.4882308036833978,0.3389553107988394,0.2655932753419766,0.2806802915429622,0.3439155421387945,0.17936849166181454,0.3766264778039485,0.504605277987894,0.31415979833374025,0.2875604393601907,0.4634970060476345,0.20976804783587566,0.3783106601578896
13.03.,14,0.34414800805672147,0.4707172920790015,0.27192427821021603,0.35580806930857944,0.23667351214431848,0.4821397310053764,0.21421209695205506,0.26596729782379835,0.38580184311224575,0.4111289253884432,0.13767632971606364,0.4322724182377511,0.08048136792342327,0.39515875713808996,0.3670925436740261,0.1836987679574806,0.22200611378162793,0.44278170792515026,0.18665407137434292,0.29772863202143046,0.29059692826412387,0.388908110267958,0.3227842642801615,0.35823056627296385,0.3841844995768834,0.44750435880087935,0.31220468109823585,0.23379798309217847,0.2532727151717827,0.3004772015261899,0.156850035250941,0.3457460116018378,0.46403290710977757,0.27315676619201035,0.22821624137924587,0.4076021207577727,0.18773520459229748,0.32936165903096926
13.03.,15,0.26795185054153053,0.3819162382297535,0.20209574490769264,0.26590698023889014,0.17410567874153998,0.37668747149352716,0.17203987524110523,0.22321776794366593,0.316774925158312,0.3326864175393012,0.10045999220663557,0.3518351772240418,0.05994384121967879,0.32090796748693723,0.2897847422832246,0.15238470662896436,0.17486895855608164,0.35873959295924746,0.1561483244896727,0.24204147690198752,0.2281393117940462,0.3234585121311838,0.222917177450901,0.29817860742869906,0.3184881905673269,0.36395311649976847,0.25542914466093575,0.18811362365572706,0.19784470273141602,0.22997906774208887,0.1208702777344674,0.28033803522510553,0.3814451288899079,0.20756476953468656,0.17321151725571182,0.31805259093154786,0.15088831728062652,0.25597555136596517
13.03.,16,0.1740905635713289,0.255570284435633,0.12876784746474643,0.169170801808079,0.10448648681041209,0.243103418445864,0.11679565452567808,0.15878804640817584,0.21328336847425414,0.22628109777940156,0.056089203039264623,0.2380430250846096,0.04201160625281669,0.21807114271751474,0.19165420446114437,0.11170038864072777,0.10954559646672889,0.23978267948179843,0.1093230118428766,0.16100603774553163,0.15200978561986167,0.22432361785927055,0.1288408624571346,0.21459037073482568,0.22492513945481477,0.2436628863847775,0.16314599334489296,0.13200009337833352,0.1271500644718329,0.14938702517104768,0.08221636497432451,0.1853754734272012,0.2599502117298849,0.1333208421761918,0.11386338510950089,0.207398455142991,0.09493918285124466,0.17190755807576377
13.03.,17,0.0789375480734914,0.11606771055349725,0.05943028222232042,0.07196520163827902,0.04383829673736537,0.11002536325349654,0.05402845695882354,0.07377075972230548,0.09794279166610712,0.10567441331391783,0.022361829510239052,0.10992010193115237,0.02126393573901242,0.1036629841198412,0.09031106526337196,0.05392760600805125,0.046108956666812015,0.10749701631494968,0.05053991939106585,0.07164414000760028,0.06947100931327166,0.10767903694713701,0.050609996760415554,0.10680543324568148,0.11059837844372661,0.11026764955600152,0.07225614678097192,0.06020771941851853,0.053549584227646344,0.06558238636004202,0.037814656561082224,0.08364793540852795,0.12016817008644164,0.063701630266647,0.053519759430696624,0.09417471278796187,0.03927856906488322,0.07447987859293631
13.03.,18,0.006623148428670153,0.010618401506447907,0.00655566497381751,0.003547450962548501,0.00351902836859257,0.007006800332482151,0.0031551478208943556,0.006415960918476357,0.009385930635575466,0.011074500790346078,0.0005401627469593471,0.011940258907095906,0.001315875657334914,0.012129860333190239,0.00976733245105,0.004936681046928338,0.002432168536301491,0.008284328386287938,0.004461937142930136,0.004210307737405661,0.007280585547968493,0.011275979536845554,0.00035366041438121467,0.01107434976508246,0.014519889167052684,0.010162337077836286,0.00649693117835354,0.0019093182069731373,0.0027739903482863312,0.0025546150702400574,0.0032179245286650436,0.008671071612876283,0.012392356136668054,0.007063372890051055,0.004942748696238052,0.009160140571481625,0.000122533899601111,0.004776117661415134
13.03.,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03.,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,7,0.008160452082415937,0.005946152810542448,0.007355054726971455,0.005018153746258249,0.0035072349365307077,0.011230255491309703,0.004668517848477896,0.00824598721686492,0.006860275409018665,0.009010798920922717,0.00045096517755377355,0.010761244539604194,0.0027601940392084482,0.003967064583537273,0.006696099205241312,0.006553108614716231,0.002873031896371614,0.007786168551449484,0.004235055242621357,0.006290276559489752,0.006347640132919749,0.008775128886903905,0.005706901426319603,0.008763307458155553,0.009940724945797893,0.00994993235650237,0.006054151103603743,0.005858278881726787,0.0015975191348512473,0.003427983636463336,0.0005178421408228446,0.010232395109880301,0.011559331558069631,0.004469537524617718,0.003177977707119218,0.008599207921692744,0.0004435380320800141,0.004614437053274966
14.03.,8,0.09465025309753265,0.058673700965497816,0.09009462800881106,0.05793889198953568,0.05449476399499782,0.11280649240974837,0.05698888364413071,0.0895339792033694,0.0640288059164559,0.10128881728798121,0.017989015882401982,0.104562568636238,0.06482919658111419,0.06808589047999761,0.08549684500754604,0.061039682854989966,0.03849335234736384,0.08269212587057673,0.06562157394408516,0.07013305537461864,0.07686148633405446,0.09496399314880787,0.04952605238038157,0.09424045481686218,0.10087932865131238,0.1003694660201045,0.0716231137561315,0.06656461892296278,0.041816832598969525,0.05411113589107285,0.03905876280254099,0.09421921122755975,0.10767938648828748,0.06680179581415092,0.056485421654437,0.08223507861350349,0.04791064530063355,0.05488007523122096
14.03.,9,0.21959967655544882,0.12945992857854338,0.2080149812394776,0.12518131922083264,0.13123628358785236,0.2630860292205107,0.12417570558144689,0.2006017102600016,0.1323003219845455,0.23787462721101033,0.04551422409267521,0.24000999319187855,0.15992362818483818,0.15208668622581364,0.19091664017972165,0.13538345784078096,0.09336607253108192,0.1831379268638379,0.1571577403194389,0.14819662703234648,0.16868462508450022,0.21111582118303854,0.11706563311343132,0.22154858557494103,0.23031605937416783,0.22961703558865668,0.15670125646089572,0.1461982029954681,0.10272726883434057,0.12330765147636588,0.09048685548671956,0.20700473136618328,0.2437916454834687,0.14972667148671903,0.12810221620135184,0.18006078182070429,0.11772081918434116,0.11337326020303536
14.03.,10,0.33004380596915006,0.21209101199751842,0.3223127005759754,0.1840811098889666,0.20599144419391224,0.40360162819965006,0.17817632687018997,0.2935203121372083,0.19365164936889084,0.3679422882002603,0.07253286511775128,0.36703672937996246,0.24308951966043538,0.2331705372872014,0.2751540201492291,0.20040121363762065,0.14827646236348424,0.28106402169338157,0.2511420254686447,0.22075071712077587,0.25740627313103404,0.3046476215124138,0.1834333499116978,0.34613914599848866,0.35859517979809863,0.34130044869359555,0.23196118680253452,0.2283172231032649,0.17236085972170898,0.1955453344606226,0.1415845626798884,0.31537364935404577,0.3679714683638846,0.22070030953153602,0.1955788528994974,0.27622268967457836,0.18905164581508727,0.15392482059653023
14.03.,11,0.3920153290588767,0.2886651164978244,0.39024316995892555,0.22723902552978553,0.2507504995313027,0.5002060206760446,0.21846687903852596,0.3411727105057588,0.24237912702182984,0.45269903524290467,0.0950742956607076,0.45146460912077346,0.2718165805850663,0.2945966694323596,0.32872662137671665,0.23636073649268133,0.18508588872657514,0.34997873433118576,0.31942677761305505,0.2990857264388795,0.3194338278707439,0.3607251420819695,0.23565489619954216,0.4268583057355351,0.44516219304570526,0.4101939401712974,0.28927203223873477,0.29895113825217773,0.22902790782185978,0.26372814309830417,0.18382035223281692,0.39305320455482784,0.4548163803673756,0.26001338395160456,0.25598761162705636,0.35755548794010317,0.2355352724451681,0.16175722652302235
14.03.,12,0.41203143035155065,0.3283443284699175,0.39716079624453327,0.2415768625476568,0.2625587208170877,0.5503010349147813,0.24404083095244644,0.3491712078110102,0.2641550306968204,0.4991791367908208,0.10901526855665408,0.4940699927856358,0.2694164861971944,0.3129984255549724,0.35631995432456925,0.2486965426283449,0.1995645499759244,0.3749761820522204,0.3351976583692365,0.35169529398945243,0.34812999175780235,0.37844782657573933,0.26776027293847826,0.4501944873477277,0.48394191970405276,0.4355223980205407,0.3206104692680106,0.3352025105228862,0.2715778346871827,0.29919536939393926,0.20887161798295226,0.43690025378065045,0.5025835238478197,0.26176538163351426,0.2894555117553903,0.40223684922462927,0.25094766747902864,0.1482171483298157
14.03.,13,0.39671299878277566,0.33570270666121726,0.372168229180201,0.23041769965033795,0.23558235802601846,0.549092053149273,0.23314486455128616,0.33059925078814206,0.2498079341098684,0.5003894426226396,0.12464932339514727,0.48387874765489247,0.2751270109883169,0.3028028468860195,0.3525262348646575,0.23546018999790957,0.1984019325542665,0.3712519756231312,0.3055834779069281,0.3612643238990755,0.35073968020263613,0.3517267562309403,0.27040517705494926,0.4236052382117633,0.4806481831899538,0.4168957442232904,0.3231546134767178,0.3185110120005031,0.2980620779338808,0.2918147421244366,0.2219857325064671,0.4457802369048228,0.5090679224429343,0.23832292637545688,0.284286589671337,0.39888735315802015,0.2471827120241152,0.12162094825158326
14.03.,14,0.34552514098999987,0.3075883551624257,0.32912376729278586,0.20738365309397416,0.19454677658049813,0.5033649521220879,0.18979823347303593,0.300803155830608,0.22604060139435034,0.45769690306437655,0.12310164652240417,0.42837846912786615,0.2600722811710232,0.2825357635751538,0.3273046389310083,0.19533159556385002,0.1811628806491139,0.331620081091759,0.2615110535284541,0.33434506083464355,0.3116453845943127,0.2918288204883002,0.2419887897743154,0.3604670807156497,0.4417116257735799,0.3583456017012216,0.29942904984800695,0.2676647822403162,0.28086513768212373,0.2509255578025543,0.21084056995967818,0.4076584126157142,0.46970419172451305,0.2038762069788051,0.25901466285664226,0.35832220425323164,0.21992866424204882,0.08724093385481008
14.03.,15,0.2680541756146967,0.24087505404212115,0.2556495855854831,0.17303263001904126,0.15039094576187179,0.4112677583116815,0.1414539989923836,0.24650184769672975,0.19019518399781965,0.3700171141220555,0.0935165926535539,0.3434327510851357,0.20004020326366945,0.22442977793634072,0.27510088805232547,0.13916468250396824,0.13904543725936835,0.25624820052944514,0.20549920094312443,0.27186643865122295,0.24215274912474732,0.220508459262549,0.19042933724642114,0.26394124799547114,0.36508537840300326,0.2724680573928941,0.2418288643528599,0.20054330685837463,0.23359890806214714,0.20054749190925464,0.1735523326278018,0.33046301777839193,0.3857619670282945,0.1565698771834575,0.20851237362055766,0.2871565663751409,0.18736477688229713,0.06045477257688974
14.03.,16,0.17620183143626758,0.1637965251857591,0.16578522932725603,0.12386715315910099,0.09902120121259685,0.2784156057090984,0.08980195325583214,0.16751779524447374,0.13270140170007308,0.24671687670811754,0.060254302691668774,0.2334954529060792,0.12860919778822802,0.14583605740483999,0.19357851873343188,0.07996028381137579,0.08502290053416212,0.1659197043107355,0.1395746387998187,0.1900675486146857,0.15725924493536902,0.14315446148870034,0.12885776939909138,0.164730547101284,0.24826434714644474,0.18121084729550016,0.16015012543744453,0.1236766166514042,0.1673837709745028,0.14158621441784164,0.12050797119911698,0.23056890983449221,0.2622470416104442,0.1020658981169778,0.1455352923497202,0.19485365897585208,0.1420562762483779,0.03801827095467239
14.03.,17,0.08126179121031196,0.07838473555007995,0.07784754466816124,0.06009935392348692,0.04636319361875417,0.13080146231508277,0.03722652743437366,0.07998791157419587,0.06614105623200736,0.11185956948927059,0.02557740084869796,0.1094749888839464,0.056709328035011164,0.07210150455792097,0.09398635910512318,0.030410462085717647,0.03461146409981344,0.07220206123987684,0.06493527508382463,0.0896672769940626,0.06867633986057403,0.06668929120664466,0.06009508153587488,0.07709365540076689,0.11786243940808888,0.0864127260088742,0.07376604159528935,0.052118842534270154,0.08000785523479953,0.06906147007971442,0.05652242904314373,0.11624011315103074,0.1216093805962053,0.04801530645781189,0.07626213882913274,0.09087509620399183,0.0710798577794938,0.015482599083831795
14.03.,18,0.0069685233083912,0.006990842709483698,0.007715738451329207,0.00463358674324511,0.004842187553671601,0.015051449728183366,0.0007125573218935676,0.006652944113432752,0.00820168742365789,0.009993211941164391,0.0003378094756032378,0.012173058132599286,0.0048085528352342964,0.006139793501043952,0.010159878297686846,0.0004941700939637638,0.0005518789811022087,0.005843929043397542,0.005785225072767104,0.008241813727004974,0.002150950504147907,0.00915735041395181,0.003663545771175038,0.005948864262671577,0.016197007046019316,0.009273460460672647,0.004579801140913266,0.0031514121043151617,0.007254843044374523,0.008122117737161766,0.006587199681266687,0.014972696277944864,0.01406244178331277,0.003501060093086099,0.009128180848299595,0.010256964772523547,0.008416491018188624,0.0012024906062797327
14.03.,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
