time;ghi;dhi;temp_air;rh;dni;ws100
2009-01-01 00:00:00;0.0;-0.0;2.9633;78.6827;0.0;4.8562
2009-01-01 01:00:00;0.0;-0.0;3.0709;77.7519;0.0;4.7341
2009-01-01 02:00:00;0.0;-0.0;3.123;77.4331;0.0;4.4445
2009-01-01 03:00:00;0.0;-0.0;3.2147;76.9216;0.0;4.2043
2009-01-01 04:00:00;0.0;-0.0;3.3178;76.6373;0.0;4.3934
2009-01-01 05:00:00;0.0;-0.0;3.49;76.3678;0.0;4.9211
2009-01-01 06:00:00;0.0;-0.0;3.6248;75.6297;0.0;4.9199
2009-01-01 07:00:00;0.0;-0.0;3.8513;74.6161;0.0;4.6389
2009-01-01 08:00:00;0.0;-0.0;3.985;74.5843;0.0;4.0509
2009-01-01 09:00:00;7.5335;7.0854;4.1707;74.1508;3.1622;3.3132
2009-01-01 10:00:00;32.3862;31.9908;4.617;72.4905;1.9117;2.9078
2009-01-01 11:00:00;73.4242;61.3524;4.7325;71.3018;51.0332;2.8386
2009-01-01 12:00:00;97.4537;77.7514;4.9466;68.8419;86.0834;3.2822
2009-01-01 13:00:00;108.6063;74.7369;5.0395;68.7102;183.755;3.8991
2009-01-01 14:00:00;81.5169;69.7877;5.2434;68.271;110.7395;4.1346
2009-01-01 15:00:00;37.4033;32.9357;5.411;68.14;0.0;4.3519
2009-01-01 16:00:00;4.6909;3.9661;5.4903;69.1194;0.0;4.5346
2009-01-01 17:00:00;0.0;-0.0;5.6919;69.368;0.0;4.826
2009-01-01 18:00:00;0.0;-0.0;5.8347;70.2175;0.0;5.032
2009-01-01 19:00:00;0.0;-0.0;5.7656;74.5227;0.0;5.187
2009-01-01 20:00:00;0.0;-0.0;5.6693;76.9388;0.0;5.4798
2009-01-01 21:00:00;0.0;-0.0;5.5266;80.9016;0.0;5.5281
2009-01-01 22:00:00;0.0;-0.0;5.5141;80.7498;0.0;5.3461
2009-01-01 23:00:00;0.0;-0.0;5.5832;79.214;0.0;5.5947
2009-01-02 00:00:00;0.0;-0.0;5.6761;73.4011;0.0;6.102
2009-01-02 01:00:00;0.0;-0.0;5.6614;67.8148;0.0;6.7524
2009-01-02 02:00:00;0.0;-0.0;5.5492;62.8811;0.0;7.6619
2009-01-02 03:00:00;0.0;-0.0;5.351;61.6354;0.0;8.23
2009-01-02 04:00:00;0.0;-0.0;5.2683;62.1312;0.0;8.3165
2009-01-02 05:00:00;0.0;-0.0;5.1584;65.2295;0.0;8.3453
2009-01-02 06:00:00;0.0;-0.0;5.0633;70.3469;0.0;8.7725
2009-01-02 07:00:00;0.0;-0.0;5.1279;69.6213;0.0;9.7892
2009-01-02 08:00:00;0.0;-0.0;5.0429;70.9358;0.0;10.4753
2009-01-02 09:00:00;19.8977;13.0052;4.9194;73.3117;48.3684;10.4979
2009-01-02 10:00:00;83.6759;46.9599;4.8639;66.1794;176.5824;10.2121
2009-01-02 11:00:00;137.451;73.613;4.694;64.5583;268.2585;9.6347
2009-01-02 12:00:00;177.1687;76.496;4.6012;61.0806;436.5829;8.7027
2009-01-02 13:00:00;173.6427;72.1135;4.5491;58.4164;545.0028;7.7695
2009-01-02 14:00:00;136.7675;55.1118;4.5298;56.7334;755.458;6.7739
2009-01-02 15:00:00;64.5549;36.1283;4.5003;55.5516;0.0;5.7992
2009-01-02 16:00:00;6.6792;5.0055;4.5049;54.3523;0.0;5.415
2009-01-02 17:00:00;0.0;-0.0;4.4414;56.4521;0.0;5.2421
2009-01-02 18:00:00;0.0;-0.0;4.4607;56.2018;0.0;5.2321
2009-01-02 19:00:00;0.0;-0.0;4.4539;55.9417;0.0;4.9592
2009-01-02 20:00:00;0.0;-0.0;4.3622;55.8776;0.0;4.3296
2009-01-02 21:00:00;0.0;-0.0;4.2466;56.1695;0.0;3.6749
2009-01-02 22:00:00;0.0;-0.0;4.3995;59.035;0.0;2.9925
2009-01-02 23:00:00;0.0;-0.0;4.3837;55.5926;0.0;2.8406
2009-01-03 00:00:00;0.0;-0.0;4.3701;53.4758;0.0;3.3561
2009-01-03 01:00:00;0.0;-0.0;4.3202;52.7099;0.0;3.8852
2009-01-03 02:00:00;0.0;-0.0;4.3418;53.0562;0.0;3.9703
2009-01-03 03:00:00;0.0;-0.0;4.344;54.5283;0.0;4.1248
2009-01-03 04:00:00;0.0;-0.0;4.3757;56.2851;0.0;4.2094
2009-01-03 05:00:00;0.0;-0.0;4.4528;57.2618;0.0;4.4883
2009-01-03 06:00:00;0.0;-0.0;4.6238;57.4037;0.0;5.1204
2009-01-03 07:00:00;0.0;-0.0;4.7699;57.7696;0.0;5.9676
2009-01-03 08:00:00;0.0;-0.0;4.9308;58.6653;0.0;6.3744
2009-01-03 09:00:00;15.5329;15.4407;5.1494;58.6134;0.6432;6.9808
2009-01-03 10:00:00;53.9148;51.2264;5.2751;55.9439;12.8532;7.266
2009-01-03 11:00:00;91.8773;79.5552;5.3657;59.368;51.4446;7.9743
2009-01-03 12:00:00;114.9127;91.3095;5.3895;62.6467;101.5483;8.7457
2009-01-03 13:00:00;96.8168;77.1541;5.4586;64.9846;104.3774;9.6237
2009-01-03 14:00:00;58.1398;57.2305;5.0644;74.0744;8.239;10.3201
2009-01-03 15:00:00;29.0777;25.5721;4.9364;77.8421;0.0;10.781
2009-01-03 16:00:00;4.1318;3.8682;5.2071;74.5331;0.0;10.6714
2009-01-03 17:00:00;0.0;-0.0;5.2536;71.2674;0.0;11.196
2009-01-03 18:00:00;0.0;-0.0;5.1222;68.22;0.0;11.4506
2009-01-03 19:00:00;0.0;-0.0;5.0508;66.83;0.0;11.2613
2009-01-03 20:00:00;0.0;-0.0;5.0101;67.1049;0.0;10.9978
2009-01-03 21:00:00;0.0;-0.0;4.9942;68.7682;0.0;10.5468
2009-01-03 22:00:00;0.0;-0.0;4.822;66.9933;0.0;10.2868
2009-01-03 23:00:00;0.0;-0.0;4.8039;68.788;0.0;10.031
2009-01-04 00:00:00;0.0;-0.0;4.8979;69.4938;0.0;10.3017
2009-01-04 01:00:00;0.0;-0.0;5.0735;69.4029;0.0;10.589
2009-01-04 02:00:00;0.0;-0.0;5.0984;72.1063;0.0;10.7443
2009-01-04 03:00:00;0.0;-0.0;5.1641;74.3067;0.0;11.074
2009-01-04 04:00:00;0.0;-0.0;5.3317;75.6667;0.0;11.2242
2009-01-04 05:00:00;0.0;-0.0;5.5594;78.6987;0.0;11.4913
2009-01-04 06:00:00;0.0;-0.0;5.7656;78.8229;0.0;12.0286
2009-01-04 07:00:00;0.0;-0.0;5.8562;79.8696;0.0;11.754
2009-01-04 08:00:00;0.0;-0.0;5.9083;79.8824;0.0;11.6929
2009-01-04 09:00:00;8.9314;8.8919;6.0351;79.7774;0.2736;12.7315
2009-01-04 10:00:00;24.8372;24.824;5.9706;80.6948;0.0626;12.192
2009-01-04 11:00:00;41.1312;41.0258;6.0148;80.1744;0.4371;12.6541
2009-01-04 12:00:00;46.3658;46.3658;6.0397;80.124;0.0;13.0076
2009-01-04 13:00:00;39.7643;39.7643;6.0589;80.7477;0.0;12.7681
2009-01-04 14:00:00;26.9496;26.9496;6.094;81.231;0.0;13.3932
2009-01-04 15:00:00;17.3192;17.3192;6.0227;81.8107;0.0;13.0645
2009-01-04 16:00:00;2.6251;2.6251;5.8958;83.9833;0.0;13.1883
2009-01-04 17:00:00;0.0;-0.0;5.5855;87.4213;0.0;12.3805
2009-01-04 18:00:00;0.0;-0.0;5.505;87.7672;0.0;10.7898
2009-01-04 19:00:00;0.0;-0.0;5.4518;89.9154;0.0;8.9042
2009-01-04 20:00:00;0.0;-0.0;5.3317;89.7023;0.0;6.9842
2009-01-04 21:00:00;0.0;-0.0;5.001;88.1271;0.0;5.6391
2009-01-04 22:00:00;0.0;-0.0;4.6317;93.5241;0.0;5.6104
2009-01-04 23:00:00;0.0;-0.0;4.0688;94.8815;0.0;7.5659
2009-01-05 00:00:00;0.0;-0.0;3.7743;89.2623;0.0;9.321
2009-01-05 01:00:00;0.0;-0.0;3.9714;81.9825;0.0;11.3243
2009-01-05 02:00:00;0.0;-0.0;3.6021;75.9419;0.0;12.1037
2009-01-05 03:00:00;0.0;-0.0;3.2532;75.8923;0.0;12.5689
2009-01-05 04:00:00;0.0;-0.0;2.9134;77.794;0.0;13.1486
2009-01-05 05:00:00;0.0;-0.0;2.5838;79.9208;0.0;13.7495
2009-01-05 06:00:00;0.0;-0.0;2.1783;78.5901;0.0;13.6924
2009-01-05 07:00:00;0.0;-0.0;2.1115;73.1264;0.0;13.2441
2009-01-05 08:00:00;0.0;-0.0;1.8895;67.588;0.0;12.864
2009-01-05 09:00:00;24.7595;14.6909;1.7184;68.213;69.1162;12.5794
2009-01-05 10:00:00;97.6711;46.8406;1.7751;71.9637;239.7306;12.1023
2009-01-05 11:00:00;158.0166;68.9808;1.6743;73.1147;366.4001;11.9676
2009-01-05 12:00:00;190.2164;77.6169;1.6131;73.4566;476.1527;11.7088
2009-01-05 13:00:00;176.7182;79.762;1.6595;71.8064;502.609;11.6038
2009-01-05 14:00:00;144.7048;60.0312;1.7728;68.8788;734.6563;11.4483
2009-01-05 15:00:00;73.8281;38.3113;1.9744;64.7709;0.0;11.4793
2009-01-05 16:00:00;8.745;6.6233;2.2587;59.4716;0.0;11.4821
2009-01-05 17:00:00;0.0;-0.0;2.4626;54.7066;0.0;11.5631
2009-01-05 18:00:00;0.0;-0.0;2.4207;56.4396;0.0;11.5276
2009-01-05 19:00:00;0.0;-0.0;2.312;57.6988;0.0;11.2416
2009-01-05 20:00:00;0.0;-0.0;2.09;59.2686;0.0;10.7009
2009-01-05 21:00:00;0.0;-0.0;1.8759;58.4995;0.0;9.8258
2009-01-05 22:00:00;0.0;-0.0;1.5282;65.2084;0.0;8.9378
2009-01-05 23:00:00;0.0;-0.0;1.4545;60.7424;0.0;8.0188
2009-01-06 00:00:00;0.0;-0.0;1.4262;57.2663;0.0;7.2661
2009-01-06 01:00:00;0.0;-0.0;1.4239;54.01;0.0;6.3905
2009-01-06 02:00:00;0.0;-0.0;1.3741;52.8063;0.0;5.6634
2009-01-06 03:00:00;0.0;-0.0;1.3231;52.1126;0.0;4.9973
2009-01-06 04:00:00;0.0;-0.0;1.2676;51.5201;0.0;4.4997
2009-01-06 05:00:00;0.0;-0.0;1.2631;50.7621;0.0;3.9569
2009-01-06 06:00:00;0.0;-0.0;1.2065;49.8458;0.0;3.4672
2009-01-06 07:00:00;0.0;-0.0;1.168;49.2184;0.0;2.9164
2009-01-06 08:00:00;0.0;-0.0;1.1147;49.3627;0.0;2.348
2009-01-06 09:00:00;27.3224;15.8042;1.0921;50.1635;78.3603;1.9299
2009-01-06 10:00:00;103.496;45.9311;0.7307;47.7028;269.4291;1.8995
2009-01-06 11:00:00;168.8896;60.7446;0.7523;48.6857;441.5394;1.7445
2009-01-06 12:00:00;194.9228;70.9633;0.8089;49.7882;519.3564;2.1952
2009-01-06 13:00:00;182.2635;71.7858;0.9709;50.5839;565.5712;2.9697
2009-01-06 14:00:00;141.4119;60.3492;1.2291;50.8443;687.7968;3.9636
2009-01-06 15:00:00;73.0825;40.7681;1.6006;50.0049;0.0;4.6638
2009-01-06 16:00:00;9.3198;6.4731;1.9733;50.8304;0.0;5.5147
2009-01-06 17:00:00;0.0;-0.0;2.2587;54.5204;0.0;6.3565
2009-01-06 18:00:00;0.0;-0.0;2.4853;57.9054;0.0;7.2655
2009-01-06 19:00:00;0.0;-0.0;2.7175;60.8545;0.0;8.3092
2009-01-06 20:00:00;0.0;-0.0;2.9429;64.3518;0.0;9.4551
2009-01-06 21:00:00;0.0;-0.0;3.1094;65.1343;0.0;10.5117
2009-01-06 22:00:00;0.0;-0.0;2.7345;72.2618;0.0;11.0343
2009-01-06 23:00:00;0.0;-0.0;2.6439;73.35;0.0;11.1186
2009-01-07 00:00:00;0.0;-0.0;2.7787;77.6949;0.0;11.1969
2009-01-07 01:00:00;0.0;-0.0;3.4458;80.944;0.0;11.4362
2009-01-07 02:00:00;0.0;-0.0;4.4573;80.9432;0.0;11.3649
2009-01-07 03:00:00;0.0;-0.0;5.5979;80.9501;0.0;9.4105
2009-01-07 04:00:00;0.0;-0.0;5.7089;83.3728;0.0;8.7487
2009-01-07 05:00:00;0.0;-0.0;5.8437;83.0048;0.0;8.6778
2009-01-07 06:00:00;0.0;-0.0;5.7101;83.6852;0.0;8.4497
2009-01-07 07:00:00;0.0;-0.0;5.633;81.4919;0.0;8.1712
2009-01-07 08:00:00;0.0;-0.0;5.5968;80.5802;0.0;8.143
2009-01-07 09:00:00;21.0005;14.4902;5.5311;79.3535;43.8603;8.2138
2009-01-07 10:00:00;84.1419;44.3157;5.7565;80.3896;184.8908;9.5504
2009-01-07 11:00:00;148.8366;62.0149;5.7157;79.253;351.5398;9.1722
2009-01-07 12:00:00;166.5442;77.9037;5.5707;77.7709;367.805;8.9343
2009-01-07 13:00:00;150.9646;77.6116;5.3872;77.236;370.6913;8.605
2009-01-07 14:00:00;110.8586;70.8346;5.2275;77.2404;331.9712;8.1376
2009-01-07 15:00:00;55.5924;42.3609;5.0995;77.4323;0.0;7.8338
2009-01-07 16:00:00;7.1141;5.2954;4.9783;76.1775;0.0;7.5244
2009-01-07 17:00:00;0.0;-0.0;4.8458;74.8831;0.0;7.3135
2009-01-07 18:00:00;0.0;-0.0;4.5932;77.4377;0.0;6.8328
2009-01-07 19:00:00;0.0;-0.0;4.7552;74.9401;0.0;6.1636
2009-01-07 20:00:00;0.0;-0.0;4.6419;75.6352;0.0;5.3613
2009-01-07 21:00:00;0.0;-0.0;4.7586;73.4448;0.0;4.1555
2009-01-07 22:00:00;0.0;-0.0;4.7609;66.9631;0.0;3.4273
2009-01-07 23:00:00;0.0;-0.0;4.6906;65.7392;0.0;2.8059
2009-01-08 00:00:00;0.0;-0.0;4.6521;65.0323;0.0;2.0116
2009-01-08 01:00:00;0.0;-0.0;4.566;64.8852;0.0;1.7155
2009-01-08 02:00:00;0.0;-0.0;4.5604;66.1672;0.0;2.1406
2009-01-08 03:00:00;0.0;-0.0;4.5672;68.1725;0.0;2.7623
2009-01-08 04:00:00;0.0;-0.0;4.6181;69.6276;0.0;3.6132
2009-01-08 05:00:00;0.0;-0.0;4.694;70.9355;0.0;4.4485
2009-01-08 06:00:00;0.0;-0.0;4.7733;72.4537;0.0;4.9051
2009-01-08 07:00:00;0.0;-0.0;4.916;72.7387;0.0;5.0567
2009-01-08 08:00:00;0.0;-0.0;5.0712;72.2429;0.0;5.4201
2009-01-08 09:00:00;21.1248;14.4168;5.2513;71.992;44.7196;5.7896
2009-01-08 10:00:00;70.7215;46.7756;5.189;84.9975;110.208;6.37
2009-01-08 11:00:00;113.5458;66.6689;5.1573;84.4199;188.1506;7.0727
2009-01-08 12:00:00;148.9764;83.4252;5.1086;83.9218;269.277;7.6682
2009-01-08 13:00:00;146.9882;72.2909;5.052;84.444;372.4899;7.7208
2009-01-08 14:00:00;109.4917;64.104;4.9693;85.0715;367.891;7.8368
2009-01-08 15:00:00;54.7847;40.9733;4.9274;85.2387;0.0;7.5642
2009-01-08 16:00:00;7.8597;6.3705;4.8436;85.2583;0.0;7.4881
2009-01-08 17:00:00;0.0;-0.0;4.8232;85.1285;0.0;7.5677
2009-01-08 18:00:00;0.0;-0.0;4.8084;85.4148;0.0;7.6681
2009-01-08 19:00:00;0.0;-0.0;4.8345;85.1429;0.0;7.6314
2009-01-08 20:00:00;0.0;-0.0;4.8469;84.4762;0.0;7.4862
2009-01-08 21:00:00;0.0;-0.0;4.839;84.2221;0.0;7.6641
2009-01-08 22:00:00;0.0;-0.0;4.89;83.1663;0.0;7.6571
2009-01-08 23:00:00;0.0;-0.0;4.8175;83.5936;0.0;7.9494
2009-01-09 00:00:00;0.0;-0.0;4.7994;83.7397;0.0;7.5855
2009-01-09 01:00:00;0.0;-0.0;4.7733;83.6734;0.0;7.0812
2009-01-09 02:00:00;0.0;-0.0;4.7495;83.4906;0.0;6.2963
2009-01-09 03:00:00;0.0;-0.0;4.7824;83.0022;0.0;5.91
2009-01-09 04:00:00;0.0;-0.0;4.7597;83.5574;0.0;5.4073
2009-01-09 05:00:00;0.0;-0.0;4.7801;84.7199;0.0;4.9887
2009-01-09 06:00:00;0.0;-0.0;4.7745;85.1728;0.0;4.6993
2009-01-09 07:00:00;0.0;-0.0;4.7914;85.101;0.0;4.3875
2009-01-09 08:00:00;0.0;-0.0;4.7892;84.3764;0.0;4.2679
2009-01-09 09:00:00;17.0241;11.6603;4.7461;82.6934;35.3586;4.5003
2009-01-09 10:00:00;62.1628;47.2708;4.4913;82.0948;67.9141;4.615
2009-01-09 11:00:00;88.7086;68.1629;4.4075;80.8619;81.7134;4.3981
2009-01-09 12:00:00;104.9561;69.9005;4.3327;79.9083;142.5109;4.3241
2009-01-09 13:00:00;90.06;76.5122;4.2534;79.5498;66.6405;4.1507
2009-01-09 14:00:00;82.5576;64.0546;4.1968;79.0665;146.522;3.8269
2009-01-09 15:00:00;45.3406;34.8108;4.0971;79.544;0.0;3.4121
2009-01-09 16:00:00;7.9684;6.835;4.0575;79.4338;0.0;3.1792
2009-01-09 17:00:00;0.0;-0.0;3.9906;79.7465;0.0;3.0946
2009-01-09 18:00:00;0.0;-0.0;3.9317;79.9104;0.0;2.8454
2009-01-09 19:00:00;0.0;-0.0;3.8638;80.6622;0.0;2.5162
2009-01-09 20:00:00;0.0;-0.0;3.8037;81.3644;0.0;2.6568
2009-01-09 21:00:00;0.0;-0.0;3.7018;81.2982;0.0;3.3184
2009-01-09 22:00:00;0.0;-0.0;3.6021;85.6565;0.0;3.5638
2009-01-09 23:00:00;0.0;-0.0;3.4447;84.5682;0.0;4.0721
2009-01-10 00:00:00;0.0;-0.0;3.268;83.0583;0.0;4.7578
2009-01-10 01:00:00;0.0;-0.0;2.9689;81.3745;0.0;5.4612
2009-01-10 02:00:00;0.0;-0.0;2.679;78.3401;0.0;5.7487
2009-01-10 03:00:00;0.0;-0.0;2.4774;74.1178;0.0;6.0406
2009-01-10 04:00:00;0.0;-0.0;2.3256;70.5248;0.0;5.7949
2009-01-10 05:00:00;0.0;-0.0;2.2236;68.6209;0.0;6.1469
2009-01-10 06:00:00;0.0;-0.0;2.1704;67.6425;0.0;6.6458
2009-01-10 07:00:00;0.0;-0.0;2.0775;68.0579;0.0;6.9176
2009-01-10 08:00:00;0.0;-0.0;1.988;69.4394;0.0;7.1637
2009-01-10 09:00:00;28.6893;15.9982;1.9552;70.2139;82.6702;6.6075
2009-01-10 10:00:00;105.5774;45.614;2.2905;74.2833;270.8389;6.8981
2009-01-10 11:00:00;172.4777;60.959;2.2259;75.5422;439.3165;8.2838
2009-01-10 12:00:00;207.1783;69.5392;2.1749;76.0109;553.547;8.8061
2009-01-10 13:00:00;204.926;64.4272;2.1704;77.1313;681.4882;8.9005
2009-01-10 14:00:00;162.226;55.7679;2.295;80.1297;823.4121;9.1164
2009-01-10 15:00:00;88.3203;39.1503;2.5974;81.9378;0.0;9.6592
2009-01-10 16:00:00;14.7563;9.1948;2.927;83.3557;0.0;10.2543
2009-01-10 17:00:00;0.0;-0.0;3.2204;83.9372;0.0;10.3614
2009-01-10 18:00:00;0.0;-0.0;3.2329;82.0674;0.0;10.5152
2009-01-10 19:00:00;0.0;-0.0;3.3439;80.6353;0.0;10.0711
2009-01-10 20:00:00;0.0;-0.0;3.55;80.626;0.0;9.9479
2009-01-10 21:00:00;0.0;-0.0;3.7573;79.729;0.0;10.584
2009-01-10 22:00:00;0.0;-0.0;3.9555;81.394;0.0;11.0037
2009-01-10 23:00:00;0.0;-0.0;4.1719;81.5452;0.0;12.2359
2009-01-11 00:00:00;0.0;-0.0;4.4811;81.2117;0.0;12.6559
2009-01-11 01:00:00;0.0;-0.0;4.7914;81.2714;0.0;13.1874
2009-01-11 02:00:00;0.0;-0.0;5.0746;81.6475;0.0;13.5335
2009-01-11 03:00:00;0.0;-0.0;5.3204;82.0624;0.0;13.8634
2009-01-11 04:00:00;0.0;-0.0;5.5526;82.465;0.0;14.1583
2009-01-11 05:00:00;0.0;-0.0;5.7169;83.4066;0.0;14.512
2009-01-11 06:00:00;0.0;-0.0;5.8131;84.4135;0.0;15.3521
2009-01-11 07:00:00;0.0;-0.0;5.8936;84.0765;0.0;16.2668
2009-01-11 08:00:00;0.0;-0.0;6.0567;81.8585;0.0;17.4649
2009-01-11 09:00:00;23.9673;21.582;6.3908;75.6466;15.3439;17.8198
2009-01-11 10:00:00;97.7022;61.6846;6.5267;75.1271;161.0496;18.1555
2009-01-11 11:00:00;177.4949;64.052;6.5641;74.1769;442.4899;18.4867
2009-01-11 12:00:00;204.662;75.6286;6.6468;73.0101;513.2062;18.8693
2009-01-11 13:00:00;208.3899;67.3243;6.7;73.049;674.5089;18.4954
2009-01-11 14:00:00;163.6084;59.6938;6.6989;73.4522;784.8894;18.1072
2009-01-11 15:00:00;78.9539;38.9695;6.7974;73.7923;0.0;17.9501
2009-01-11 16:00:00;12.6904;8.1964;6.9594;73.9986;0.0;17.9562
2009-01-11 17:00:00;0.0;-0.0;7.0738;74.2287;0.0;18.1854
2009-01-11 18:00:00;0.0;-0.0;7.1316;74.468;0.0;18.5798
2009-01-11 19:00:00;0.0;-0.0;7.0953;75.8914;0.0;18.7931
2009-01-11 20:00:00;0.0;-0.0;6.9889;78.8146;0.0;19.0635
2009-01-11 21:00:00;0.0;-0.0;6.922;81.6199;0.0;19.3451
2009-01-11 22:00:00;0.0;-0.0;6.8722;81.1924;0.0;19.6125
2009-01-11 23:00:00;0.0;-0.0;6.8031;83.5739;0.0;19.8738
2009-01-12 00:00:00;0.0;-0.0;6.7544;85.2069;0.0;19.7479
2009-01-12 01:00:00;0.0;-0.0;6.7227;85.9359;0.0;19.5245
2009-01-12 02:00:00;0.0;-0.0;6.7352;85.8334;0.0;19.3296
2009-01-12 03:00:00;0.0;-0.0;6.7612;85.3685;0.0;19.8429
2009-01-12 04:00:00;0.0;-0.0;6.7907;84.6001;0.0;20.0954
2009-01-12 05:00:00;0.0;-0.0;6.8212;83.7242;0.0;20.1693
2009-01-12 06:00:00;0.0;-0.0;6.8722;83.0042;0.0;20.6261
2009-01-12 07:00:00;0.0;-0.0;6.9583;82.5377;0.0;20.6549
2009-01-12 08:00:00;0.0;-0.0;6.9504;83.0528;0.0;20.3179
2009-01-12 09:00:00;10.3449;9.0666;6.8915;83.8013;8.115;20.0333
2009-01-12 10:00:00;26.6545;25.9297;6.4633;84.4516;3.2071;19.0957
2009-01-12 11:00:00;29.4349;29.4349;6.401;85.2348;0.0;19.2481
2009-01-12 12:00:00;33.9861;33.9861;6.3761;85.63;0.0;19.1265
2009-01-12 13:00:00;27.5399;27.5399;6.3534;85.6247;0.0;19.2331
2009-01-12 14:00:00;18.6706;18.6706;6.3806;85.5281;0.0;19.3754
2009-01-12 15:00:00;10.3139;10.3139;6.478;86.0542;0.0;19.2117
2009-01-12 16:00:00;1.631;1.631;6.5256;86.5523;0.0;18.5962
2009-01-12 17:00:00;0.0;-0.0;6.4894;87.1498;0.0;19.303
2009-01-12 18:00:00;0.0;-0.0;6.5483;87.1667;0.0;19.1104
2009-01-12 19:00:00;0.0;-0.0;6.8462;87.3185;0.0;19.3677
2009-01-12 20:00:00;0.0;-0.0;7.0931;87.3997;0.0;19.942
2009-01-12 21:00:00;0.0;-0.0;7.4657;87.6248;0.0;19.6928
2009-01-12 22:00:00;0.0;-0.0;7.4895;89.2713;0.0;17.2784
2009-01-12 23:00:00;0.0;-0.0;7.6119;90.1365;0.0;17.1925
2009-01-13 00:00:00;0.0;-0.0;7.6628;91.2873;0.0;17.0027
2009-01-13 01:00:00;0.0;-0.0;7.7172;91.9394;0.0;16.6739
2009-01-13 02:00:00;0.0;-0.0;7.775;91.9923;0.0;16.0125
2009-01-13 03:00:00;0.0;-0.0;7.7342;92.0221;0.0;15.7152
2009-01-13 04:00:00;0.0;-0.0;7.6243;91.637;0.0;14.5627
2009-01-13 05:00:00;0.0;-0.0;7.4873;91.6231;0.0;13.8361
2009-01-13 06:00:00;0.0;-0.0;7.3683;91.7276;0.0;13.8342
2009-01-13 07:00:00;0.0;-0.0;7.3038;91.8578;0.0;13.5655
2009-01-13 08:00:00;0.0;-0.0;7.2743;91.8104;0.0;13.2495
2009-01-13 09:00:00;14.0418;13.7782;7.2245;91.8972;1.6503;12.9501
2009-01-13 10:00:00;55.9186;53.1642;7.3196;91.6911;12.0545;10.8339
2009-01-13 11:00:00;84.1885;74.568;7.203;91.3298;36.7505;9.9158
2009-01-13 12:00:00;86.2389;73.9167;7.0795;91.2611;47.8883;8.939
2009-01-13 13:00:00;91.1939;85.1316;6.9617;91.6148;28.1448;9.2976
2009-01-13 14:00:00;66.0461;65.2949;6.8915;91.8914;5.4085;9.1826
2009-01-13 15:00:00;35.4151;35.3492;6.8405;92.1888;0.0;8.7706
2009-01-13 16:00:00;7.5335;7.5335;6.7929;92.707;0.0;8.1211
2009-01-13 17:00:00;0.0;-0.0;6.7578;93.4411;0.0;8.056
2009-01-13 18:00:00;0.0;-0.0;6.6887;94.8807;0.0;8.3021
2009-01-13 19:00:00;0.0;-0.0;6.6513;95.9462;0.0;7.8005
2009-01-13 20:00:00;0.0;-0.0;6.6151;93.5966;0.0;7.5422
2009-01-13 21:00:00;0.0;-0.0;6.5607;92.8544;0.0;7.5454
2009-01-13 22:00:00;0.0;-0.0;6.6547;92.2065;0.0;6.925
2009-01-13 23:00:00;0.0;-0.0;6.6219;91.7432;0.0;6.8357
2009-01-14 00:00:00;0.0;-0.0;6.529;91.8255;0.0;6.3318
2009-01-14 01:00:00;0.0;-0.0;6.4135;92.6024;0.0;5.6113
2009-01-14 02:00:00;0.0;-0.0;6.3285;93.0899;0.0;5.2878
2009-01-14 03:00:00;0.0;-0.0;6.2696;93.6945;0.0;5.4452
2009-01-14 04:00:00;0.0;-0.0;6.2538;91.8915;0.0;6.0391
2009-01-14 05:00:00;0.0;-0.0;6.2402;89.2892;0.0;5.8388
2009-01-14 06:00:00;0.0;-0.0;6.2379;88.2377;0.0;5.7737
2009-01-14 07:00:00;0.0;-0.0;6.2266;87.6829;0.0;5.4176
2009-01-14 08:00:00;0.0155;0.0155;6.213;88.1155;0.0;4.8845
2009-01-14 09:00:00;31.2367;18.2952;6.1847;88.8437;79.8709;4.5872
2009-01-14 10:00:00;107.0685;50.3339;5.9762;90.3206;245.5006;5.13
2009-01-14 11:00:00;180.3063;66.7976;5.9638;90.7342;428.8959;5.2909
2009-01-14 12:00:00;219.1232;66.8424;5.9343;91.1339;584.7616;5.3508
2009-01-14 13:00:00;202.6272;71.7883;5.8426;91.708;598.328;5.3299
2009-01-14 14:00:00;137.0782;68.6145;5.6716;92.3763;481.1998;4.6615
2009-01-14 15:00:00;75.7386;47.1011;5.4609;92.8048;786.0565;4.9488
2009-01-14 16:00:00;16.2475;11.055;5.1256;93.2505;0.0;4.4211
2009-01-14 17:00:00;0.0;-0.0;4.8016;94.4035;0.0;3.7099
2009-01-14 18:00:00;0.0;-0.0;4.4698;95.1302;0.0;3.9934
2009-01-14 19:00:00;0.0;-0.0;4.1469;95.2723;0.0;4.825
2009-01-14 20:00:00;0.0;-0.0;3.8321;94.4298;0.0;5.9082
2009-01-14 21:00:00;0.0;-0.0;3.5421;91.8566;0.0;6.7545
2009-01-14 22:00:00;0.0;-0.0;4.1741;89.646;0.0;7.8604
2009-01-14 23:00:00;0.0;-0.0;4.2217;89.4454;0.0;8.7481
2009-01-15 00:00:00;0.0;-0.0;4.3067;88.7927;0.0;8.9845
2009-01-15 01:00:00;0.0;-0.0;4.4097;87.4742;0.0;9.1396
2009-01-15 02:00:00;0.0;-0.0;4.4845;86.4291;0.0;9.0968
