,onDE,onBE,onDKW,onUK,onNL_NE,onNL_SE,onNL_NW,onNL_SW,onNL_CE,onNL_W,onNL_E,onNOS
22,45949.58927254374,6586.011077114933,1695.3101238570496,0.0,1684.343280118136,1684.343280118136,1684.343280118136,1684.343280118136,1684.343280118136,1684.343280118136,1684.343280118136,0.0
23,44913.35047758656,6456.808012166202,1660.8839603493632,0.0,1658.1053888784877,1658.1053888784877,1658.1053888784877,1658.1053888784877,1658.1053888784877,1658.1053888784877,1658.1053888784877,0.0
24,44464.67751866069,6400.86538413978,1645.9780441448868,0.0,1646.7448488603397,1646.7448488603397,1646.7448488603397,1646.7448488603397,1646.7448488603397,1646.7448488603397,1646.7448488603397,0.0
25,45557.94244071999,6537.178731428455,1682.298742759135,0.0,1674.4266595208835,1674.4266595208835,1674.4266595208835,1674.4266595208835,1674.4266595208835,1674.4266595208835,1674.4266595208835,0.0
26,45273.570344587955,6501.721897940888,1672.8512675959707,0.0,1667.2262688713404,1667.2262688713404,1667.2262688713404,1667.2262688713404,1667.2262688713404,1667.2262688713404,1667.2262688713404,0.0
27,44452.072197605565,6399.29369417516,1645.5592672704613,0.0,1646.4256781783554,1646.4256781783554,1646.4256781783554,1646.4256781783554,1646.4256781783554,1646.4256781783554,1646.4256781783554,0.0
28,44382.625759052855,6390.634789727219,1643.252101721095,0.0,1644.667272576679,1644.667272576679,1644.667272576679,1644.667272576679,1644.667272576679,1644.667272576679,1644.667272576679,0.0
29,44843.90403903385,6448.149107718262,1658.576794799997,0.0,1656.3469832768112,1656.3469832768112,1656.3469832768112,1656.3469832768112,1656.3469832768112,1656.3469832768112,1656.3469832768112,0.0
30,45886.352989716324,6578.126483720989,1693.2092735290853,0.0,1682.7421176068503,1682.7421176068503,1682.7421176068503,1682.7421176068503,1682.7421176068503,1682.7421176068503,1682.7421176068503,0.0
31,46632.00953281617,6671.098404128154,1717.9816466522054,0.0,1701.622375106565,1701.622375106565,1701.622375106565,1701.622375106565,1701.622375106565,1701.622375106565,1701.622375106565,0.0
